日期,情景,计划购电量_kWh,调整购电量_kWh,紧急购电量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元,更新接受次数,更新拒绝次数,保持计划不可行次数,预计调整节省_元
2025-07-22,更新至12:00,81107.63718515637,88394.88086943654,0.0,63000.98724552426,6375.205407233369,0.0,69376.19265275763,2,0,0,15395.318612352054
2025-07-22,更新至18:00,81107.63718515637,88394.88086943654,0.0,63000.98724552426,6375.205407233369,0.0,69376.19265275763,2,1,0,15395.318612352054
2025-07-23,仅0:00预报,89414.97711867078,89414.97711867078,2.2737367544323206e-13,69444.28543065616,0.0,1.284149675484514e-12,69444.28543065616,0,0,0,0.0
2025-07-23,更新至6:00,89414.97711867078,89414.97711867078,2.2737367544323206e-13,69444.28543065616,0.0,1.284149675484514e-12,69444.28543065616,0,1,0,0.0
2025-07-23,更新至12:00,89414.97711867078,89414.97711867078,2.2737367544323206e-13,69444.28543065616,0.0,1.284149675484514e-12,69444.28543065616,0,2,0,0.0
2025-07-23,更新至18:00,89414.97711867078,89414.97711867078,2.2737367544323206e-13,69444.28543065616,0.0,1.284149675484514e-12,69444.28543065616,0,3,0,0.0
2025-07-24,仅0:00预报,89367.9074694938,89367.9074694938,1.1368683772161603e-13,69819.0945311129,0.0,9.392238098371308e-13,69819.0945311129,0,0,0,0.0
2025-07-24,更新至6:00,89367.9074694938,89367.9074694938,1.1368683772161603e-13,69819.0945311129,0.0,9.392238098371308e-13,69819.0945311129,0,1,0,0.0
2025-07-24,更新至12:00,89367.9074694938,89367.9074694938,1.1368683772161603e-13,69819.0945311129,0.0,9.392238098371308e-13,69819.0945311129,0,2,0,0.0
2025-07-24,更新至18:00,89367.9074694938,89367.9074694938,1.1368683772161603e-13,69819.0945311129,0.0,9.392238098371308e-13,69819.0945311129,0,3,0,0.0
2025-07-25,仅0:00预报,43573.390410766886,43573.390410766886,0.0,26024.89442879401,0.0,0.0,26024.89442879401,0,0,0,0.0
2025-07-25,更新至6:00,43573.390410766886,45455.278755985615,0.0,26024.89442879401,1422.8939459117382,0.0,27447.78837470575,1,0,0,83.16301619768251
2025-07-25,更新至12:00,43573.390410766886,43573.390410766886,0.0,26024.89442879401,0.0,0.0,26024.89442879401,2,0,0,429.99360463567155
2025-07-25,更新至18:00,43573.390410766886,43573.390410766886,0.0,26024.89442879401,0.0,0.0,26024.89442879401,2,1,0,429.99360463567155
2025-07-26,仅0:00预报,43980.52082665167,43980.52082665167,0.0,26204.9428815322,0.0,0.0,26204.9428815322,0,0,0,0.0
2025-07-26,更新至6:00,43980.52082665167,44372.77531479167,0.0,26204.9428815322,458.19999893683394,0.0,26663.142880469033,1,0,0,158.81016632645878
2025-07-26,更新至12:00,43980.52082665167,44006.132066943326,0.0,26204.9428815322,27.574812341990107,0.0,26232.51769387419,2,0,0,292.29875135697375
2025-07-26,更新至18:00,43980.52082665167,44006.132066943326,0.0,26204.9428815322,27.574812341990107,0.0,26232.51769387419,2,1,0,292.29875135697375
2025-07-27,仅0:00预报,81442.0530241749,81442.0530241749,0.0,62799.645720534114,0.0,0.0,62799.645720534114,0,0,0,0.0
2025-07-27,更新至6:00,81442.0530241749,82027.38422202301,0.0,62799.645720534114,841.1341624733179,0.0,63640.77988300743,1,0,0,383.24787194434066
2025-07-27,更新至12:00,81442.0530241749,81517.42355965718,0.0,62799.645720534114,52.42397595470882,0.0,62852.06969648882,2,0,0,607.3225888095144
2025-07-27,更新至18:00,81442.0530241749,81517.42355965718,0.0,62799.645720534114,52.42397595470882,0.0,62852.06969648882,2,1,0,607.3225888095144
2025-07-28,仅0:00预报,84735.44374417517,84735.44374417517,2.2737367544323206e-13,65262.51643927574,0.0,1.4518946045427582e-12,65262.51643927574,0,0,0,0.0
2025-07-28,更新至6:00,84735.44374417517,88166.4285300945,2.2737367544323206e-13,65262.51643927574,3687.8593124837453,1.4518946045427582e-12,68950.3757517595,1,0,0,1341.0197334250374
2025-07-28,更新至12:00,84735.44374417517,87279.47087238033,2.2737367544323206e-13,65262.51643927574,2250.2867928745286,1.4518946045427582e-12,67512.80323215027,2,0,0,2038.0589743766893
2025-07-28,更新至18:00,84735.44374417517,87279.47087238033,2.2737367544323206e-13,65262.51643927574,2250.2867928745286,1.4518946045427582e-12,67512.80323215027,2,1,0,2038.0589743766893
2025-07-29,仅0:00预报,85179.88636428627,85179.88636428627,0.0,65519.65079794349,0.0,0.0,65519.65079794349,0,0,0,0.0
2025-07-29,更新至6:00,85179.88636428627,92463.83006795958,0.0,65519.65079794349,7303.509260050113,0.0,72823.1600579936,1,0,0,4979.252786763771
2025-07-29,更新至12:00,85179.88636428627,91437.13120439218,0.0,65519.65079794349,6449.282498856269,0.0,71968.93329679976,2,0,0,5840.956078945341
2025-07-29,更新至18:00,85179.88636428627,91437.13120439218,0.0,65519.65079794349,6449.282498856269,0.0,71968.93329679976,2,1,0,5840.956078945341
2025-07-30,仅0:00预报,77410.82805796631,77410.82805796631,620.0075818240733,61102.88596721932,0.0,5070.428359641816,66173.31432686113,0,0,0,0.0
2025-07-30,更新至6:00,77410.82805796631,88083.69082959142,1.1368683772161603e-13,61102.88596721932,10296.211971905932,4.768594408233184e-13,71399.09793912525,1,0,0,6582.883374609783
2025-07-30,更新至12:00,77410.82805796631,85722.84751582795,1.1368683772161603e-13,61102.88596721932,8192.914184816382,4.768594408233184e-13,69295.8001520357,2,0,0,8662.343966889754
2025-07-30,更新至18:00,77410.82805796631,85722.84751582795,1.1368683772161603e-13,61102.88596721932,8192.914184816382,4.768594408233184e-13,69295.8001520357,2,1,0,8662.343966889754
2025-07-31,仅0:00预报,81163.89279706789,81163.89279706789,2.2737367544323206e-13,63112.43106916444,0.0,1.484295353293419e-12,63112.43106916444,0,0,0,0.0
2025-07-31,更新至6:00,81163.89279706789,86623.67028957061,0.0,63112.43106916444,4605.459667282725,0.0,67717.89073644717,1,0,0,2714.5252873247537
2025-07-31,更新至12:00,81163.89279706789,85179.73300207061,0.0,63112.43106916444,3396.7450853077244,0.0,66509.17615447217,2,0,0,3829.668719452019
2025-07-31,更新至18:00,81163.89279706789,85179.73300207061,0.0,63112.43106916444,3396.7450853077244,0.0,66509.17615447217,2,1,0,3829.668719452019
2025-08-01,仅0:00预报,45483.97903875257,45483.97903875257,1.1368683772161603e-13,27675.357404776976,0.0,1.972466634470038e-13,27675.357404776976,0,0,0,0.0
2025-08-01,更新至6:00,45483.97903875257,45483.97903875257,1.1368683772161603e-13,27675.357404776976,0.0,1.972466634470038e-13,27675.357404776976,0,1,0,0.0
2025-08-01,更新至12:00,45483.97903875257,45483.97903875257,1.1368683772161603e-13,27675.357404776976,0.0,1.972466634470038e-13,27675.357404776976,0,2,0,0.0
2025-08-01,更新至18:00,45483.97903875257,49156.317659585904,1.1368683772161603e-13,27675.357404776976,2575.8734334924998,1.972466634470038e-13,30251.230838269475,1,2,0,68.80143921386662
2025-08-02,仅0:00预报,47137.73164689918,47137.73164689918,1.7053025658242404e-13,28013.30061496192,0.0,3.395825842744671e-13,28013.30061496192,0,0,0,0.0
2025-08-02,更新至6:00,47137.73164689918,47137.73164689918,1.7053025658242404e-13,28013.30061496192,0.0,3.395825842744671e-13,28013.30061496192,0,1,0,2.2737367544323206e-13
2025-08-02,更新至12:00,47137.73164689918,47137.73164689918,1.7053025658242404e-13,28013.30061496192,0.0,3.395825842744671e-13,28013.30061496192,0,2,0,4.547473508864641e-13
2025-08-02,更新至18:00,47137.73164689918,47137.73164689918,1.7053025658242404e-13,28013.30061496192,0.0,3.395825842744671e-13,28013.30061496192,0,3,0,4.547473508864641e-13
2025-08-03,仅0:00预报,70338.69882419164,70338.69882419164,3.410605131648481e-13,54663.671334682476,0.0,1.5438672562595457e-12,54663.671334682476,0,0,0,0.0
2025-08-03,更新至6:00,70338.69882419164,70415.39038401164,3.410605131648481e-13,54663.671334682476,66.60661970367138,1.5438672562595457e-12,54730.27795438615,1,0,0,15.450354230055154
2025-08-03,更新至12:00,70338.69882419164,70338.69882419164,3.410605131648481e-13,54663.671334682476,0.0,1.5438672562595457e-12,54663.671334682476,2,0,0,89.2169341032693
2025-08-03,更新至18:00,70338.69882419164,70338.69882419164,3.410605131648481e-13,54663.671334682476,0.0,1.5438672562595457e-12,54663.671334682476,2,1,0,89.2169341032693
2025-08-04,仅0:00预报,75700.23936653834,75700.23936653834,0.0,58015.350501258086,0.0,0.0,58015.350501258086,0,0,0,0.0
2025-08-04,更新至6:00,75700.23936653834,79208.82654918879,0.0,58015.350501258086,2917.1919539450982,0.0,60932.54245520318,1,0,0,2238.504202871637
2025-08-04,更新至12:00,75700.23936653834,78024.40332678062,0.0,58015.350501258086,1683.892703192511,0.0,59699.2432044506,2,0,0,3410.136760160458
2025-08-04,更新至18:00,75700.23936653834,78024.40332678062,0.0,58015.350501258086,1683.892703192511,0.0,59699.2432044506,2,1,0,3410.136760160458
2025-08-05,仅0:00预报,77125.88972289627,77125.88972289627,1.1368683772161603e-13,58416.05157956642,0.0,5.110791789775248e-13,58416.05157956642,0,0,0,0.0
2025-08-05,更新至6:00,77125.88972289627,79471.46370546836,1.1368683772161603e-13,58416.05157956642,1708.0793916830003,5.110791789775248e-13,60124.13097124942,1,0,0,1552.5254420505357
2025-08-05,更新至12:00,77125.88972289627,79146.55461649521,1.1368683772161603e-13,58416.05157956642,1510.3878056822045,5.110791789775248e-13,59926.439385248625,2,0,0,1757.384989432662
2025-08-05,更新至18:00,77125.88972289627,79146.55461649521,1.1368683772161603e-13,58416.05157956642,1510.3878056822045,5.110791789775248e-13,59926.439385248625,2,1,0,1757.384989432662
2025-08-06,仅0:00预报,82998.91415087448,82998.91415087448,0.0,63987.195651985545,0.0,0.0,63987.195651985545,0,0,0,0.0
2025-08-06,更新至6:00,82998.91415087448,82998.91415087448,0.0,63987.195651985545,0.0,0.0,63987.195651985545,0,1,0,0.0
2025-08-06,更新至12:00,82998.91415087448,82998.91415087448,0.0,63987.195651985545,0.0,0.0,63987.195651985545,0,2,0,0.0
2025-08-06,更新至18:00,82998.91415087448,82998.91415087448,0.0,63987.195651985545,0.0,0.0,63987.195651985545,0,3,0,0.0
2025-08-07,仅0:00预报,81871.79451827,81871.79451827,0.0,60736.67458989232,0.0,0.0,60736.67458989232,0,0,0,0.0
2025-08-07,更新至6:00,81871.79451827,81871.79451827,0.0,60736.67458989232,0.0,0.0,60736.67458989232,0,1,0,0.0
2025-08-07,更新至12:00,81871.79451827,81871.79451827,0.0,60736.67458989232,0.0,0.0,60736.67458989232,0,2,0,-2.2737367544323206e-13
2025-08-07,更新至18:00,81871.79451827,81871.79451827,0.0,60736.67458989232,0.0,0.0,60736.67458989232,0,3,0,-2.2737367544323206e-13
2025-08-08,仅0:00预报,43521.239014624996,43521.239014624996,0.0,25706.604727810274,0.0,0.0,25706.604727810274,0,0,0,0.0
2025-08-08,更新至6:00,43521.239014624996,43521.239014624996,0.0,25706.604727810274,0.0,0.0,25706.604727810274,0,1,0,0.0
2025-08-08,更新至12:00,43521.239014624996,49472.192534480964,0.0,25706.604727810274,4098.133246535797,0.0,29804.73797434607,1,1,0,366.2045047820234
2025-08-08,更新至18:00,43521.239014624996,43521.239014624996,0.0,25706.604727810274,0.0,0.0,25706.604727810274,2,1,0,1441.7582663999208
2025-08-09,仅0:00预报,43130.294926733026,43130.294926733026,2.2737367544323206e-13,25960.896389967882,0.0,4.2530245991656553e-13,25960.896389967882,0,0,0,0.0
2025-08-09,更新至6:00,43130.294926733026,43130.294926733026,2.2737367544323206e-13,25960.896389967882,0.0,4.2530245991656553e-13,25960.896389967882,0,1,0,0.0
2025-08-09,更新至12:00,43130.294926733026,43130.294926733026,2.2737367544323206e-13,25960.896389967882,0.0,4.2530245991656553e-13,25960.896389967882,0,2,0,0.0
2025-08-09,更新至18:00,43130.294926733026,43130.294926733026,2.2737367544323206e-13,25960.896389967882,0.0,4.2530245991656553e-13,25960.896389967882,0,3,0,0.0
2025-08-10,仅0:00预报,77305.97414226233,77305.97414226233,0.0,59928.24076087768,0.0,0.0,59928.24076087768,0,0,0,0.0
2025-08-10,更新至6:00,77305.97414226233,77305.97414226233,0.0,59928.24076087768,0.0,0.0,59928.24076087768,0,1,0,0.0
2025-08-10,更新至12:00,77305.97414226233,77305.97414226233,0.0,59928.24076087768,0.0,0.0,59928.24076087768,0,2,0,0.0
2025-08-10,更新至18:00,77305.97414226233,77305.97414226233,0.0,59928.24076087768,0.0,0.0,59928.24076087768,0,3,0,0.0
2025-08-11,仅0:00预报,73888.29731103999,73888.29731103999,2.2737367544323206e-13,55584.20385243045,0.0,5.258016244624741e-13,55584.20385243045,0,0,0,0.0
2025-08-11,更新至6:00,73888.29731103999,73888.29731103999,2.2737367544323206e-13,55584.20385243045,0.0,5.258016244624741e-13,55584.20385243045,0,1,0,0.0
2025-08-11,更新至12:00,73888.29731103999,73888.29731103999,2.2737367544323206e-13,55584.20385243045,0.0,5.258016244624741e-13,55584.20385243045,0,2,0,0.0
2025-08-11,更新至18:00,73888.29731103999,73888.29731103999,2.2737367544323206e-13,55584.20385243045,0.0,5.258016244624741e-13,55584.20385243045,0,3,0,0.0
2025-08-12,仅0:00预报,80756.46718190325,80756.46718190325,3.410605131648481e-13,61052.59550264406,0.0,1.091962076316122e-12,61052.59550264406,0,0,0,0.0
2025-08-12,更新至6:00,80756.46718190325,80756.46718190325,3.410605131648481e-13,61052.59550264406,0.0,1.091962076316122e-12,61052.59550264406,0,1,0,0.0
2025-08-12,更新至12:00,80756.46718190325,80756.46718190325,3.410605131648481e-13,61052.59550264406,0.0,1.091962076316122e-12,61052.59550264406,0,2,0,-4.547473508864641e-13
2025-08-12,更新至18:00,80756.46718190325,80756.46718190325,3.410605131648481e-13,61052.59550264406,0.0,1.091962076316122e-12,61052.59550264406,0,3,0,-4.547473508864641e-13
2025-08-13,仅0:00预报,74985.40434528035,74985.40434528035,0.0,56751.89095957327,0.0,0.0,56751.89095957327,0,0,0,0.0
2025-08-13,更新至6:00,74985.40434528035,76403.48934322275,0.0,56751.89095957327,971.7379118955681,0.0,57723.628871468834,1,0,0,565.4220926200229
2025-08-13,更新至12:00,74985.40434528035,75478.09974322273,0.0,56751.89095957327,417.70715837556793,0.0,57169.59811794884,2,0,0,1135.3354505227258
2025-08-13,更新至18:00,74985.40434528035,75478.09974322273,0.0,56751.89095957327,417.70715837556793,0.0,57169.59811794884,2,1,0,1135.3354505227258
2025-08-14,仅0:00预报,69577.48897596501,69577.48897596501,20.15169166666658,52745.23573706095,0.0,175.1585039666659,52920.39424102762,0,0,0,0.0
2025-08-14,更新至6:00,69577.48897596501,74405.28402106123,20.15169166666658,52745.23573706095,3963.8474560092736,175.1585039666659,56884.241697036894,1,0,0,3881.883462041098
2025-08-14,更新至12:00,69577.48897596501,74139.95196411677,20.15169166666658,52745.23573706095,3659.152506838017,175.1585039666659,56579.546747865636,2,0,0,4067.5732322537956
2025-08-14,更新至18:00,69577.48897596501,74139.95196411677,20.15169166666658,52745.23573706095,3659.152506838017,175.1585039666659,56579.546747865636,2,1,0,4067.5732322537956
2025-08-15,仅0:00预报,41779.12127644701,41779.12127644701,0.0,23849.234311758435,0.0,0.0,23849.234311758435,0,0,0,0.0
2025-08-15,更新至6:00,41779.12127644701,41779.12127644701,0.0,23849.234311758435,0.0,0.0,23849.234311758435,0,1,0,0.0
2025-08-15,更新至12:00,41779.12127644701,49974.60080995449,0.0,23849.234311758435,5552.340785828542,0.0,29401.575097586978,1,1,0,1434.712122930617
2025-08-15,更新至18:00,41779.12127644701,41779.12127644701,0.0,23849.234311758435,0.0,0.0,23849.234311758435,2,1,0,1860.9210194568914
2025-08-16,仅0:00预报,41714.81909441283,41714.81909441283,5.684341886080802e-14,24694.684611473866,0.0,1.921875991683919e-13,24694.684611473866,0,0,0,0.0
2025-08-16,更新至6:00,41714.81909441283,41714.81909441283,5.684341886080802e-14,24694.684611473866,0.0,1.921875991683919e-13,24694.684611473866,0,1,0,0.0
2025-08-16,更新至12:00,41714.81909441283,48723.37573067825,5.684341886080802e-14,24694.684611473866,4462.666156301758,1.921875991683919e-13,29157.350767775624,1,1,0,510.852528771753
2025-08-16,更新至18:00,41714.81909441283,41714.81909441283,5.684341886080802e-14,24694.684611473866,0.0,1.921875991683919e-13,24694.684611473866,2,1,0,2186.0920156439474
2025-08-17,仅0:00预报,79253.52599330693,79253.52599330693,2.2737367544323206e-13,57270.52117850578,0.0,1.2453824638214427e-12,57270.52117850578,0,0,0,0.0
2025-08-17,更新至6:00,79253.52599330693,79253.52599330693,2.2737367544323206e-13,57270.52117850578,0.0,1.2453824638214427e-12,57270.52117850578,0,1,0,0.0
2025-08-17,更新至12:00,79253.52599330693,79325.41707189026,2.2737367544323206e-13,57270.52117850578,93.20180203534112,1.2453824638214427e-12,57363.722980541126,1,1,0,46.657276825443375
2025-08-17,更新至18:00,79253.52599330693,79325.41707189026,2.2737367544323206e-13,57270.52117850578,93.20180203534112,1.2453824638214427e-12,57363.722980541126,1,2,0,46.657276825443375
2025-08-18,仅0:00预报,71618.10226765252,71618.10226765252,38.88475833333382,54856.7897926189,0.0,325.5067842291694,55182.29657684807,0,0,0,0.0
2025-08-18,更新至6:00,71618.10226765252,72503.31082362065,38.88475833333382,54856.7897926189,530.6560471344967,325.5067842291694,55712.95262398257,1,0,0,274.11320404752587
2025-08-18,更新至12:00,71618.10226765252,72503.31082362065,38.88475833333382,54856.7897926189,530.6560471344967,325.5067842291694,55712.95262398257,1,1,0,274.11320404752587
2025-08-18,更新至18:00,71618.10226765252,72503.31082362065,38.88475833333382,54856.7897926189,530.6560471344967,325.5067842291694,55712.95262398257,1,2,0,274.11320404752587
2025-08-19,仅0:00预报,70276.4957891861,70276.4957891861,12.435217458333113,53460.936799493364,0.0,106.94583137560228,53567.88263086897,0,0,0,0.0
2025-08-19,更新至6:00,70276.4957891861,70276.4957891861,12.435217458333113,53460.936799493364,0.0,106.94583137560228,53567.88263086897,0,1,0,0.0
2025-08-19,更新至12:00,70276.4957891861,70276.4957891861,12.435217458333113,53460.936799493364,0.0,106.94583137560228,53567.88263086897,0,2,0,0.0
2025-08-19,更新至18:00,70276.4957891861,70276.4957891861,12.435217458333113,53460.936799493364,0.0,106.94583137560228,53567.88263086897,0,3,0,0.0
2025-08-20,仅0:00预报,80507.36472907505,80507.36472907505,4.4185125000001335,59242.27535881261,0.0,37.83572253750032,59280.11108135011,0,0,0,0.0
2025-08-20,更新至6:00,80507.36472907505,80507.36472907505,4.4185125000001335,59242.27535881261,0.0,37.83572253750032,59280.11108135011,0,1,0,0.0
2025-08-20,更新至12:00,80507.36472907505,80507.36472907505,4.4185125000001335,59242.27535881261,0.0,37.83572253750032,59280.11108135011,0,2,0,0.0
2025-08-20,更新至18:00,80507.36472907505,80507.36472907505,4.4185125000001335,59242.27535881261,0.0,37.83572253750032,59280.11108135011,0,3,0,0.0
2025-08-21,仅0:00预报,75107.12922007561,75107.12922007561,0.0,54411.58308707813,0.0,0.0,54411.58308707813,0,0,0,0.0
2025-08-21,更新至6:00,75107.12922007561,75446.28633014453,0.0,54411.58308707813,458.9801626402611,0.0,54870.56324971839,1,0,0,144.42782977211232
2025-08-21,更新至12:00,75107.12922007561,75107.12922007561,0.0,54411.58308707813,0.0,0.0,54411.58308707813,2,0,0,305.80159138266754
2025-08-21,更新至18:00,75107.12922007561,75107.12922007561,0.0,54411.58308707813,0.0,0.0,54411.58308707813,2,1,0,305.80159138266754
2025-08-22,仅0:00预报,38705.891155207806,38705.891155207806,298.2081089166652,22286.95190192251,0.0,948.4199065986616,23235.371808521173,0,0,0,0.0
2025-08-22,更新至6:00,38705.891155207806,38883.13785162447,120.96141250000062,22286.95190192251,177.85893624989774,365.822078795835,22830.632916968243,1,0,0,148.92867078513416
2025-08-22,更新至12:00,38705.891155207806,44275.27477605862,120.96141250000062,22286.95190192251,3596.753698180993,365.822078795835,26249.52767889934,2,0,0,237.13269114342677
2025-08-22,更新至18:00,38705.891155207806,38883.13785162447,120.96141250000062,22286.95190192251,177.85893624989774,365.822078795835,22830.632916968243,3,0,0,705.5332431117232
2025-08-23,仅0:00预报,40353.041418875975,40353.041418875975,420.72887349542145,21908.387581352894,0.0,2669.168599885683,24577.55618123858,0,0,0,0.0
2025-08-23,更新至6:00,40353.041418875975,40783.36392890329,8.38659863477028,21908.387581352894,479.88212218286844,31.827141818953212,22420.096845354718,1,0,0,323.29616239897166
2025-08-23,更新至12:00,40353.041418875975,41025.43324511162,0.0,21908.387581352894,735.9681208259796,0.0,22644.355702178873,2,0,0,407.7102587208815
2025-08-23,更新至18:00,40353.041418875975,41025.43324511162,0.0,21908.387581352894,735.9681208259796,0.0,22644.355702178873,2,1,0,407.7102587208815
2025-08-24,仅0:00预报,68416.80734453473,68416.80734453473,46.75892570833457,52104.023638564235,0.0,237.91903754196488,52341.9426761062,0,0,0,0.0
2025-08-24,更新至6:00,68416.80734453473,68862.5615660764,1.1368683772161603e-13,52104.023638564235,459.9403743018142,4.416733645484783e-13,52563.96401286605,1,0,0,193.2808658601868
2025-08-24,更新至12:00,68416.80734453473,69615.03447111754,1.1368683772161603e-13,52104.023638564235,931.0167964938844,4.416733645484783e-13,53035.040435058116,2,0,0,331.5587992699198
2025-08-24,更新至18:00,68416.80734453473,69615.03447111754,1.1368683772161603e-13,52104.023638564235,931.0167964938844,4.416733645484783e-13,53035.040435058116,2,1,0,331.5587992699198
2025-08-25,仅0:00预报,92021.56197897326,92021.56197897326,4.547473508864641e-13,65852.56500228065,0.0,1.516241354693193e-12,65852.56500228065,0,0,0,0.0
2025-08-25,更新至6:00,92021.56197897326,92021.56197897326,4.547473508864641e-13,65852.56500228065,0.0,1.516241354693193e-12,65852.56500228065,0,1,0,0.0
2025-08-25,更新至12:00,92021.56197897326,92021.56197897326,4.547473508864641e-13,65852.56500228065,0.0,1.516241354693193e-12,65852.56500228065,0,2,0,0.0
2025-08-25,更新至18:00,92021.56197897326,92021.56197897326,4.547473508864641e-13,65852.56500228065,0.0,1.516241354693193e-12,65852.56500228065,0,3,0,0.0
2025-08-26,仅0:00预报,71073.60629126604,71073.60629126604,84.42447357860942,53712.76978369169,0.0,460.98608946319746,54173.75587315489,0,0,0,0.0
2025-08-26,更新至6:00,71073.60629126604,71447.37738180299,11.806249999999864,53712.76978369169,393.1670587379251,100.27638437499886,54206.21322680462,1,0,0,137.05157808841045
2025-08-26,更新至12:00,71073.60629126604,71447.37738180299,11.806249999999864,53712.76978369169,393.1670587379251,100.27638437499886,54206.21322680462,1,1,0,137.05157808841045
2025-08-26,更新至18:00,71073.60629126604,71447.37738180299,11.806249999999864,53712.76978369169,393.1670587379251,100.27638437499886,54206.21322680462,1,2,0,137.05157808841045
2025-08-27,仅0:00预报,74223.31410479835,74223.31410479835,22.247112500000526,54844.17781209342,0.0,187.52792977708728,55031.70574187051,0,0,0,0.0
2025-08-27,更新至6:00,74223.31410479835,79206.44277837398,22.247112500000526,54844.17781209342,3952.5254689975927,187.52792977708728,58984.2312108681,1,0,0,4263.4750720418315
2025-08-27,更新至12:00,74223.31410479835,75585.27682336832,22.247112500000526,54844.17781209342,966.0463563043473,187.52792977708728,55997.75209817485,2,0,0,6883.0383578920955
2025-08-27,更新至18:00,74223.31410479835,75585.27682336832,22.247112500000526,54844.17781209342,966.0463563043473,187.52792977708728,55997.75209817485,2,1,0,6883.0383578920955
2025-08-28,仅0:00预报,78096.9248833551,78096.9248833551,450.2960441883313,55924.56569895079,0.0,3600.900097647985,59525.46579659878,0,0,0,0.0
2025-08-28,更新至6:00,78096.9248833551,79927.41217153982,24.259166666666943,55924.56569895079,2411.0813795975637,204.0074620833346,58539.65454063169,1,0,0,3820.419099535792
2025-08-28,更新至12:00,78096.9248833551,78843.34982616527,24.259166666666715,55924.56569895079,1068.4331509865656,204.00746208333334,57197.00631202069,2,0,0,4431.882627274119
2025-08-28,更新至18:00,78096.9248833551,78903.56920970694,24.259166666666715,55924.56569895079,1192.9570821391515,204.00746208333334,57321.53024317328,3,0,0,4493.132096597901
2025-08-29,仅0:00预报,40501.70325031378,40501.70325031378,0.0,22649.396818857545,0.0,0.0,22649.396818857545,0,0,0,0.0
2025-08-29,更新至6:00,40501.70325031378,40501.70325031378,0.0,22649.396818857545,0.0,0.0,22649.396818857545,0,1,0,0.0
2025-08-29,更新至12:00,40501.70325031378,40501.70325031378,0.0,22649.396818857545,0.0,0.0,22649.396818857545,0,2,0,0.018202615269274247
2025-08-29,更新至18:00,40501.70325031378,40501.70325031378,0.0,22649.396818857545,0.0,0.0,22649.396818857545,0,3,0,0.018202615269274247
2025-08-30,仅0:00预报,39260.17093800795,39260.17093800795,232.56426230769728,22154.700471252065,0.0,809.13751804548,22963.837989297546,0,0,0,0.0
2025-08-30,更新至6:00,39260.17093800795,40079.36333144753,165.58020238580127,22154.700471252065,842.2965707421826,344.83750669685776,23341.834548691106,1,0,0,423.41046075115537
2025-08-30,更新至12:00,39260.17093800795,39260.17093800795,232.56426230769728,22154.700471252065,0.0,809.13751804548,22963.837989297546,2,0,0,860.597481332017
2025-08-30,更新至18:00,39260.17093800795,39260.17093800795,232.56426230769728,22154.700471252065,0.0,809.13751804548,22963.837989297546,2,1,0,860.597481332017
2025-08-31,仅0:00预报,67807.41365853908,67807.41365853908,2333.75566518954,50623.018668211,0.0,15326.527669469335,65949.54633768034,0,0,0,0.0
2025-08-31,更新至6:00,67807.41365853908,70872.05291066204,42.870800000000486,50623.018668211,3064.7568392586873,357.52103660000193,54045.29654406969,1,0,0,3814.228285891556
2025-08-31,更新至12:00,67807.41365853908,70872.05291066204,42.870800000000486,50623.018668211,3064.7568392586873,357.52103660000193,54045.29654406969,1,1,0,3815.159481306839
2025-08-31,更新至18:00,67807.41365853908,70864.36245649536,42.870800000000486,50623.018668211,3053.8106313205617,357.52103660000193,54034.35033613157,2,1,0,3823.2049660053544
2025-09-01,仅0:00预报,79265.46827852445,79265.46827852445,1.1368683772161603e-13,50530.16393636086,0.0,5.132392288942356e-13,50530.16393636086,0,0,0,0.0
2025-09-01,更新至6:00,79265.46827852445,79657.66187252651,1.1368683772161603e-13,50530.16393636086,447.3587124857567,5.132392288942356e-13,50977.52264884662,1,0,0,158.4684120017617
2025-09-01,更新至12:00,79265.46827852445,79341.26194604055,1.1368683772161603e-13,50530.16393636086,90.50231684490564,5.132392288942356e-13,50620.66625320577,2,0,0,233.54144037175087
2025-09-01,更新至18:00,79265.46827852445,79341.26194604055,1.1368683772161603e-13,50530.16393636086,90.50231684490564,5.132392288942356e-13,50620.66625320577,2,1,0,233.54144037175087
2025-09-02,仅0:00预报,64652.05552843441,64652.05552843441,1.1368683772161603e-13,43244.084470466754,0.0,7.839275895094034e-13,43244.084470466754,0,0,0,0.0
2025-09-02,更新至6:00,64652.05552843441,72534.5129581756,1.1368683772161603e-13,43244.084470466754,7083.493692850544,7.839275895094034e-13,50327.578163317296,1,0,0,5210.555004732137
2025-09-02,更新至12:00,64652.05552843441,67688.45752624556,1.1368683772161603e-13,43244.084470466754,2063.0755271047888,7.839275895094034e-13,45307.15999757154,2,0,0,8868.217659002717
2025-09-02,更新至18:00,64652.05552843441,67651.85326963876,1.1368683772161603e-13,43244.084470466754,2086.634026656934,7.839275895094034e-13,45330.718497123686,3,0,1,
2025-09-03,仅0:00预报,68376.93196164015,68376.93196164015,0.0,46562.25550636691,0.0,0.0,46562.25550636691,0,0,0,0.0
2025-09-03,更新至6:00,68376.93196164015,69870.42341928325,0.0,46562.25550636691,1763.3918668775398,0.0,48325.64737324445,1,0,0,947.9273321254318
2025-09-03,更新至12:00,68376.93196164015,69242.11831028192,0.0,46562.25550636691,986.2383238897148,0.0,47548.49383025663,2,0,0,1385.009753396238
