日期,时段序号,时段,电价_元每kWh,小区负载_kW,光伏实际功率_kW,净负荷_kW,计划购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,弃光量_kWh,时段末储电量_kWh,计划购电费_元,紧急购电费_元
2025-06-21,3,0:20-0:30,0.4269,3401.46,0.0,3401.46,488.4801470294896,0.0,0.0,78.42985297051035,0.0,9641.198827146256,208.5321747668891,0.0
2025-06-21,4,0:30-0:40,0.4272,3063.5261,0.0,3063.5261,499.4271705900249,0.0,0.0,11.160512743308402,0.0,9628.798257431468,213.35528727605865,0.0
2025-06-21,5,0:40-0:50,0.4271,2820.2572,0.0,2820.2572,486.13572486032155,0.0,16.092858193654877,0.0,0.0,9643.281829805757,207.62856808784332,0.0
2025-06-21,6,0:50-1:00,0.4285,2883.38,0.0,2883.38,453.7860063669216,0.0,0.0,26.77732696641175,0.0,9613.529244287522,194.4473037282259,0.0
2025-06-21,7,1:00-1:10,0.4311,2869.9796,0.0,2869.9796,453.3824393476237,0.0,0.0,24.947493985709627,0.0,9585.809806525622,195.45316960276057,0.0
2025-06-21,8,1:10-1:20,0.4302,2985.8287,0.0,2985.8287,484.76939717811644,0.0,0.0,12.868719488550198,0.0,9571.511229316122,208.5477946660257,0.0
2025-06-21,9,1:20-1:30,0.4279,3164.1799999999994,0.0,3164.1799999999994,520.3419099271455,0.0,0.0,7.0214234061877505,0.0,9563.70964775369,222.65430325782555,0.0
2025-06-21,10,1:30-1:40,0.4312,3064.8457,0.0,3064.8457,525.2527816194697,0.0,14.445164952803111,0.0,0.0,9576.710296211213,226.48899943431536,0.0
2025-06-21,11,1:40-1:50,0.4333,2954.0459,0.0,2954.0459,493.3578303821776,0.0,1.0168470488442836,0.0,0.0,9577.625458555172,213.77194790459757,0.0
2025-06-21,12,1:50-2:00,0.4311,2994.62,0.0,2994.62,458.04964175435185,0.0,0.0,41.05369157898144,0.0,9532.010245689637,197.46520056030107,0.0
2025-06-21,13,2:00-2:10,0.4293,3072.4014,0.0,3072.4014,478.20041524623235,0.0,0.0,33.86648475376768,0.0,9494.380818185451,205.29143826520755,0.0
2025-06-21,14,2:10-2:20,0.4324,3013.1015,0.0,3013.1015,478.5872217334846,0.0,0.0,23.596361599848706,0.0,9468.162638630063,206.94111467755874,0.0
2025-06-21,15,2:20-2:30,0.4367,2838.75,0.0,2838.75,0.0,0.0,0.0,473.125,0.0,8942.468194185618,0.0,0.0
2025-06-21,16,2:30-2:40,0.4348,2749.9199,0.0,2749.9199,481.1435965182356,0.0,22.823613184902285,0.0,0.0,8963.00944605203,209.20123576612886,0.0
2025-06-21,17,2:40-2:50,0.4335,2820.5847,0.0,2820.5847,492.94673746298844,0.0,22.849287462988457,0.0,0.0,8983.57380476872,213.6924106902055,0.0
2025-06-21,18,2:50-3:00,0.4357,2936.24,0.0,2936.24,205.132175005254,0.0,0.0,284.2411583280793,0.0,8667.750295515298,89.37608864978917,0.0
2025-06-21,19,3:00-3:10,0.4374,2920.1894,0.0012,2920.1882,0.0,0.0,0.0,486.69803333333334,0.0,8126.974702922706,0.0,0.0
2025-06-21,20,3:10-3:20,0.4371,2951.0328,0.0,2951.0328,0.0,0.0,0.0,491.8388,0.0,7580.48714736715,0.0,0.0
2025-06-21,21,3:20-3:30,0.4356,2977.51,0.0,2977.51,440.82517856184177,0.0,0.0,55.4264881048249,0.0,7518.902160584012,192.02344778153827,0.0
2025-06-21,22,3:30-3:40,0.4353,2780.298,0.0162,2780.2817999999997,435.2075853084136,0.0,0.0,28.172714691586293,0.0,7487.599144260027,189.44586188475247,0.0
2025-06-21,23,3:40-3:50,0.436,2728.3059,0.0,2728.3059,0.0,0.0,0.0,454.71764999999994,0.0,6982.357310926694,0.0,0.0
2025-06-21,24,3:50-4:00,0.4378,2862.19,0.0,2862.19,0.0,0.0,0.0,477.03166666666664,0.0,6452.322125741508,0.0,0.0
2025-06-21,25,4:00-4:10,0.4401,2845.9182,0.22629999999999997,2845.6919000000003,0.0,0.0,0.0,474.28198333333336,0.0,5925.3421442600265,0.0,0.0
2025-06-21,26,4:10-4:20,0.4389,2748.951,0.0,2748.951,0.0,0.0,0.0,458.1585,0.0,5416.277144260027,0.0,0.0
2025-06-21,27,4:20-4:30,0.4364,2677.31,0.0,2677.31,0.0,0.0,0.0,446.2183333333333,0.0,4920.478996111879,0.0,0.0
2025-06-21,28,4:30-4:40,0.4393,2660.8713,3.1516,2657.7196999999996,0.0,0.0,0.0,442.9532833333333,0.0,4428.308681297064,0.0,0.0
2025-06-21,29,4:40-4:50,0.4422,2702.3205,0.0,2702.3205,0.0,0.0,0.0,450.38674999999995,0.0,3927.878959074842,0.0,0.0
2025-06-21,30,4:50-5:00,0.4395,2732.32,7.2749999999999995,2725.045,0.0,0.0,0.0,454.1741666666667,0.0,3423.240996111879,0.0,0.0
2025-06-21,31,5:00-5:10,0.4333,2664.7178,116.7655,2547.9523,402.63770415755977,0.0,0.0,22.021012509106868,0.0,3398.7732044350937,174.46291721147065,0.0
2025-06-21,32,5:10-5:20,0.4439,2606.871,263.9703,2342.9007,0.0,0.0,0.0,390.48345,0.0,2964.9027044350937,0.0,0.0
2025-06-21,33,5:20-5:30,0.4301,2642.15,417.07499999999993,2225.0750000000003,358.3884133526669,0.0,0.0,12.457419980666486,0.0,2951.061126678798,154.142856582982,0.0
2025-06-21,34,5:30-5:40,0.3713,2745.0641,587.5961,2157.468,362.5028789170632,0.0,2.924878917063211,0.0,0.0,2953.6935177041546,134.59731894190557,0.0
2025-06-21,35,5:40-5:50,0.5708,2758.042,735.8325,2022.2094999999997,0.0,0.0,0.0,337.0349166666666,0.0,2579.210276963414,0.0,0.0
2025-06-21,36,5:50-6:00,0.9099,2741.64,890.6999999999999,1850.9399999999998,0.0,0.0,0.0,308.48999999999995,0.0,2236.4436102967475,0.0,0.0
2025-06-21,37,6:00-6:10,0.9368,2888.7304,1136.9554,1751.7749999999999,0.0,0.0,0.0,291.9625,0.0,1912.0408325189696,0.0,0.0
2025-06-21,38,6:10-6:20,0.8758,2932.231,1453.4028,1478.8282000000002,0.0,0.0,0.0,246.47136666666668,0.0,1638.1837584448956,0.0,0.0
2025-06-21,39,6:20-6:30,0.8759,2764.02,1765.9125,998.1075,0.0,0.0,0.0,166.35125,0.0,1453.3490362226735,0.0,0.0
2025-06-21,40,6:30-6:40,0.8601,2606.6137,2022.3026,584.3110999999999,0.0,0.0,0.0,97.38518333333332,0.0,1345.1432769634143,0.0,0.0
2025-06-21,41,6:40-6:50,0.8442,2867.7649,2350.4923,517.2726000000005,0.0,0.0,0.0,86.21210000000008,0.0,1249.352054741192,0.0,0.0
2025-06-21,42,6:50-7:00,0.8334,3304.2699999999995,2699.25,605.0199999999995,0.0,56.4198173995938,0.0,44.416849267072784,0.0,1200.0,0.0,235.10137910410737
2025-06-21,43,7:00-7:10,0.8092,3254.3169,2874.6231,379.6937999999998,0.0,63.282299999999964,0.0,0.0,0.0,1200.0,0.0,256.04018579999985
2025-06-21,44,7:10-7:20,0.7972,3137.5948,3006.0287,131.5661,0.0,21.927683333333334,0.0,0.0,0.0,1200.0,0.0,87.40374576666667
2025-06-21,45,7:20-7:30,0.7644,3174.85,3224.8875,-50.03749999999968,0.0,0.0,8.33958333333328,0.0,0.0,1207.505625,0.0,0.0
2025-06-21,46,7:30-7:40,0.6899,3159.7263,3537.5269999999996,-377.8006999999998,0.0,0.0,62.9667833333333,0.0,0.0,1264.17573,0.0,0.0
2025-06-21,47,7:40-7:50,0.86,3087.5763,3785.3986,-697.8223,0.0,0.0,116.30371666666667,0.0,0.0,1368.8490749999999,0.0,0.0
2025-06-21,48,7:50-8:00,1.1617,3062.36,4003.4249999999997,-941.0649999999998,0.0,0.0,156.84416666666664,0.0,0.0,1510.008825,0.0,0.0
2025-06-21,49,8:00-8:10,1.1683,3162.0196999999994,4334.7324,-1172.7127000000003,0.0,0.0,195.4521166666667,0.0,0.0,1685.91573,0.0,0.0
2025-06-21,50,8:10-8:20,1.0956,3160.9922,4441.8035,-1280.8112999999996,0.0,0.0,213.46854999999994,0.0,0.0,1878.037425,0.0,0.0
2025-06-21,51,8:20-8:30,1.0849,3037.59,4358.7,-1321.1099999999997,0.0,0.0,220.18499999999995,0.0,0.0,2076.203925,0.0,0.0
2025-06-21,52,8:30-8:40,1.061,3030.9974,4479.895,-1448.8976,0.0,0.0,241.48293333333334,0.0,0.0,2293.538565,0.0,0.0
2025-06-21,53,8:40-8:50,1.043,3289.9389999999994,4668.5166,-1378.5776000000005,0.0,0.0,229.76293333333342,0.0,0.0,2500.325205,0.0,0.0
2025-06-21,54,8:50-9:00,1.036,3650.62,4746.075,-1095.455,0.0,0.0,182.57583333333332,0.0,0.0,2664.643455,0.0,0.0
2025-06-21,55,9:00-9:10,1.0147,3785.9011,4746.9534,-961.0523000000001,0.0,0.0,160.17538333333334,0.0,0.0,2808.8013,0.0,0.0
2025-06-21,56,9:10-9:20,0.9922,3849.6182999999996,5139.4381,-1289.8198000000007,0.0,0.0,214.96996666666678,0.0,0.0,3002.2742700000003,0.0,0.0
2025-06-21,57,9:20-9:30,0.97,3824.6,5794.3125,-1969.7125000000003,0.0,0.0,328.2854166666667,0.0,0.0,3297.7311450000007,0.0,0.0
2025-06-21,58,9:30-9:40,0.9422,3582.3586,6109.068,-2526.7094,0.0,0.0,421.11823333333336,0.0,0.0,3676.7375550000006,0.0,0.0
2025-06-21,59,9:40-9:50,0.9569,3687.9446999999996,6385.1018,-2697.1571000000004,0.0,0.0,449.5261833333334,0.0,0.0,4081.3111200000008,0.0,0.0
2025-06-21,60,9:50-10:00,0.9977,4000.14,6643.537499999999,-2643.3975,0.0,0.0,440.56624999999997,0.0,0.0,4477.820745000001,0.0,0.0
2025-06-21,61,10:00-10:10,0.9919,3826.1040999999996,6589.8893,-2763.7852,0.0,0.0,460.63086666666663,0.0,0.0,4892.388525000001,0.0,0.0
2025-06-21,62,10:10-10:20,0.9588,3761.4975999999997,6695.600399999999,-2934.1027999999997,0.0,0.0,489.0171333333333,0.0,0.0,5332.503945000001,0.0,0.0
2025-06-21,63,10:20-10:30,0.9549,3901.91,7000.9875,-3099.0775000000003,0.0,0.0,516.5129166666667,0.0,0.0,5797.365570000002,0.0,0.0
2025-06-21,64,10:30-10:40,0.9839,3726.7534999999993,7093.8409,-3367.087400000001,0.0,0.0,561.1812333333335,0.0,0.0,6302.428680000002,0.0,0.0
2025-06-21,65,10:40-10:50,0.799,3565.5609,7243.118799999999,-3677.5579,0.0,0.0,612.9263166666666,0.0,0.0,6854.062365000002,0.0,0.0
2025-06-21,66,10:50-11:00,0.5025,3679.2099999999996,7400.099999999999,-3720.89,0.0,0.0,620.1483333333333,0.0,0.0,7412.1958650000015,0.0,0.0
2025-06-21,67,11:00-11:10,0.4662,3945.6166,7306.5816,-3360.965,0.0,0.0,560.1608333333334,0.0,0.0,7916.340615000002,0.0,0.0
2025-06-21,68,11:10-11:20,0.5007,3900.6403,7782.8954,-3882.2551,0.0,0.0,647.0425166666666,0.0,0.0,8498.678880000001,0.0,0.0
2025-06-21,69,11:20-11:30,0.4827,3645.76,8490.225,-4844.465,0.0,0.0,807.4108333333332,0.0,0.0,9225.34863,0.0,0.0
2025-06-21,70,11:30-11:40,0.4785,3705.1427,8180.7164,-4475.5737,0.0,0.0,745.92895,0.0,0.0,9896.684685,0.0,0.0
2025-06-21,71,11:40-11:50,0.4662,3724.3132999999993,7677.6706,-3953.3573000000006,0.0,0.0,658.8928833333334,0.0,0.0,10489.68828,0.0,0.0
2025-06-21,72,11:50-12:00,0.4432,3631.08,7665.1125,-4034.0325000000003,0.0,0.0,344.79079999999965,0.0,327.54795000000036,10800.0,0.0,0.0
2025-06-21,73,12:00-12:10,0.4411,3735.5415,8044.263099999999,-4308.7216,0.0,0.0,0.0,0.0,718.1202666666666,10800.0,0.0,0.0
2025-06-21,74,12:10-12:20,0.4551,3852.2351999999996,8300.9755,-4448.740300000001,0.0,0.0,0.0,0.0,741.4567166666668,10800.0,0.0,0.0
2025-06-21,75,12:20-12:30,0.4463,3928.56,8383.0125,-4454.4525,0.0,0.0,0.0,0.0,742.40875,10800.0,0.0,0.0
2025-06-21,76,12:30-12:40,0.4113,4059.9044,8605.7877,-4545.883300000001,0.0,0.0,0.0,0.0,757.6472166666668,10800.0,0.0,0.0
2025-06-21,77,12:40-12:50,0.5682,3912.5928,8542.7209,-4630.128100000001,0.0,0.0,0.0,0.0,771.6880166666667,10800.0,0.0,0.0
2025-06-21,78,12:50-13:00,0.8279,3688.0099999999998,8049.599999999999,-4361.59,0.0,0.0,0.0,0.0,726.9316666666666,10800.0,0.0,0.0
2025-06-21,79,13:00-13:10,0.8636,3910.4682999999995,7493.4162,-3582.9478999999997,0.0,0.0,0.0,0.0,597.1579833333333,10800.0,0.0,0.0
2025-06-21,80,13:10-13:20,0.8416,3862.6154,7354.9231,-3492.3077000000003,0.0,0.0,0.0,0.0,582.0512833333333,10800.0,0.0,0.0
2025-06-21,81,13:20-13:30,0.8618,3589.2899999999995,7340.887499999999,-3751.5974999999994,0.0,0.0,0.0,0.0,625.2662499999999,10800.0,0.0,0.0
2025-06-21,82,13:30-13:40,0.8623,3849.2221,6714.7449,-2865.5227999999993,0.0,0.0,0.0,0.0,477.5871333333332,10800.0,0.0,0.0
2025-06-21,83,13:40-13:50,0.9026,3978.2382,6127.755,-2149.516800000001,0.0,0.0,0.0,0.0,358.2528000000001,10800.0,0.0,0.0
2025-06-21,84,13:50-14:00,0.9754,3861.85,5956.2,-2094.35,0.0,0.0,0.0,0.0,349.0583333333333,10800.0,0.0,0.0
2025-06-21,85,14:00-14:10,1.0002,4047.8905,5941.7978,-1893.9072999999999,0.0,0.0,0.0,0.0,315.65121666666664,10800.0,0.0,0.0
2025-06-21,86,14:10-14:20,0.9978,4095.2281,5827.294,-1732.0658999999998,0.0,0.0,0.0,0.0,288.67764999999997,10800.0,0.0,0.0
2025-06-21,87,14:20-14:30,1.0271,4007.39,5738.1375,-1730.7474999999997,0.0,0.0,0.0,0.0,288.4579166666666,10800.0,0.0,0.0
2025-06-21,88,14:30-14:40,1.0906,4227.0513,5964.2607,-1737.2093999999993,0.0,0.0,0.0,0.0,289.5348999999999,10800.0,0.0,0.0
2025-06-21,89,14:40-14:50,0.9376,4182.4486,5979.2451,-1796.7965000000002,0.0,0.0,0.0,0.0,299.46608333333336,10800.0,0.0,0.0
2025-06-21,90,14:50-15:00,0.6694,3879.6799999999994,5680.4625,-1800.7824999999998,0.0,0.0,0.0,0.0,300.13041666666663,10800.0,0.0,0.0
2025-06-21,91,15:00-15:10,0.66,3916.2335,5457.1539,-1540.9204000000007,0.0,0.0,0.0,0.0,256.8200666666668,10800.0,0.0,0.0
2025-06-21,92,15:10-15:20,0.7217,3924.3398,5153.0688,-1228.7289999999996,0.0,0.0,0.0,0.0,204.7881666666666,10800.0,0.0,0.0
2025-06-21,93,15:20-15:30,0.7308,3875.5,4811.1,-935.6000000000004,0.0,0.0,0.0,0.0,155.9333333333334,10800.0,0.0,0.0
2025-06-21,94,15:30-15:40,0.7534,4137.0155,4680.9532,-543.9376999999995,0.0,0.0,0.0,0.0,90.65628333333325,10800.0,0.0,0.0
2025-06-21,95,15:40-15:50,0.7823,4317.2602,4481.2341,-163.97389999999996,52.05892458054552,0.0,0.0,0.0,79.38790791387885,10800.0,40.72569669936076,0.0
2025-06-21,96,15:50-16:00,0.8055,4217.43,4055.4,162.02999999999997,119.29910460721362,0.0,0.0,0.0,92.29410460721363,10800.0,96.09542876111057,0.0
2025-06-21,97,16:00-16:10,0.8271,4034.2857999999997,3562.8565,471.4293,171.43872764816956,0.0,0.0,0.0,92.86717764816956,10800.0,141.79697163780102,0.0
2025-06-21,98,16:10-16:20,0.8519,3980.7146,3361.4887999999996,619.2257999999999,219.22256165423045,0.0,0.0,0.0,116.01826165423046,10800.0,186.75570027323892,0.0
2025-06-21,99,16:20-16:30,0.8791,4042.02,3406.575,635.4450000000002,267.1302061536523,0.0,0.0,0.0,161.22270615365227,10800.0,234.83416422967574,0.0
2025-06-21,100,16:30-16:40,0.9024,3983.774,3291.2297999999996,692.5442,302.25778935542127,0.0,0.0,0.0,186.83375602208793,10800.0,272.7574291143321,0.0
2025-06-21,101,16:40-16:50,0.9163,3621.8931,2964.175,657.7180999999994,299.3659650077365,0.0,0.0,0.0,189.7462816744033,10800.0,274.30903373658896,0.0
2025-06-21,102,16:50-17:00,0.9264,3240.2999999999997,2623.6125,616.6874999999997,272.72472188600904,0.0,0.0,0.0,169.9434718860091,10800.0,252.65218235519876,0.0
2025-06-21,103,17:00-17:10,0.9462,3335.0072,2479.2426,855.7646,246.7313979680482,0.0,0.0,0.0,104.10396463471488,10800.0,233.45724875736724,0.0
2025-06-21,104,17:10-17:20,0.9742,3462.6247999999996,2185.8548,1276.7699999999998,291.6972048868274,0.0,0.0,0.0,78.90220488682746,10800.0,284.1714170007473,0.0
2025-06-21,105,17:20-17:30,0.9862,3484.2699999999995,1750.4624999999999,1733.8074999999997,304.05498499268094,0.0,0.0,0.0,15.087068326014332,10800.0,299.8590261997819,0.0
2025-06-21,106,17:30-17:40,0.976,3649.2081,1528.3871,2120.821,418.94204129499474,0.0,0.0,0.0,65.47187462832812,10800.0,408.88743230391486,0.0
2025-06-21,107,17:40-17:50,1.0742,3604.3529,1310.4274,2293.9255,375.0465386715547,0.0,0.0,7.274377995111934,0.0,10791.91735778321,402.8749918409841,0.0
2025-06-21,108,17:50-18:00,1.2313,3349.51,1034.1,2315.4100000000003,380.48695655856153,0.0,0.0,5.414710108105169,0.0,10785.901013218649,468.49358961055685,0.0
2025-06-21,109,18:00-18:10,1.2561,3274.4827999999998,860.3286,2414.1542,0.0,0.0,0.0,402.3590333333333,0.0,10338.835420626056,0.0,0.0
2025-06-21,110,18:10-18:20,1.2447,3297.0032,677.2547,2619.7485000000006,488.6362978089686,0.0,52.011547808968544,0.0,0.0,10385.645813654128,608.2055998828232,0.0
2025-06-21,111,18:20-18:30,1.2545,3342.79,452.69999999999993,2890.09,476.6047026892939,0.0,0.0,5.07696397737277,0.0,10380.004742568159,597.9005995237192,0.0
2025-06-21,112,18:30-18:40,1.2522,3456.8314,276.0564,3180.7749999999996,486.52949791200723,0.0,0.0,43.599668754659376,0.0,10331.560666174093,609.2322372854154,0.0
2025-06-21,113,18:40-18:50,1.2881,3634.5648,121.8367,3512.7281000000003,0.0,0.0,0.0,585.4546833333334,0.0,9681.05546247039,0.0,0.0
2025-06-21,114,18:50-19:00,1.3466,3852.7199999999993,7.7625,3844.957499999999,0.0,0.0,0.0,640.8262499999998,0.0,8969.026295803722,0.0,0.0
2025-06-21,115,19:00-19:10,1.3523,4004.9442,0.0,4004.9442,0.0,0.0,0.0,667.4907,0.0,8227.36996247039,0.0,0.0
2025-06-21,116,19:10-19:20,1.3445,3706.7433999999994,3.2619,3703.4815,0.0,0.0,0.0,617.2469166666666,0.0,7541.540055062982,0.0,0.0
2025-06-21,117,19:20-19:30,1.3483,3293.48,0.0,3293.48,0.0,0.0,0.0,548.9133333333333,0.0,6931.636351359279,0.0,0.0
2025-06-21,118,19:30-19:40,1.349,3492.5253999999995,0.0,3492.5253999999995,0.0,0.0,0.0,582.0875666666666,0.0,6284.872388396316,0.0,0.0
2025-06-21,119,19:40-19:50,1.3473,3490.6667,0.2342,3490.4325,0.0,0.0,0.0,581.73875,0.0,5638.495999507427,0.0,0.0
2025-06-21,120,19:50-20:00,1.3482,3189.6199999999994,0.0,3189.6199999999994,0.0,0.0,0.0,531.6033333333332,0.0,5047.825629137056,0.0,0.0
2025-06-21,121,20:00-20:10,1.3513,3348.2366,0.0,3348.2366,0.0,0.0,0.0,558.0394333333334,0.0,4427.781814322241,0.0,0.0
2025-06-21,122,20:10-20:20,1.34,3725.2052,0.0168,3725.1884,0.0,0.0,0.0,620.8647333333333,0.0,3737.9321106185375,0.0,0.0
2025-06-21,123,20:20-20:30,1.3489,3960.13,0.0,3960.13,0.0,0.0,0.0,660.0216666666666,0.0,3004.5747032111303,0.0,0.0
2025-06-21,124,20:30-20:40,1.3952,3881.8244999999997,0.0,3881.8244999999997,0.0,0.0,0.0,646.97075,0.0,2285.7183143222414,0.0,0.0
2025-06-21,125,20:40-20:50,1.2226,3513.6728999999996,0.0012,3513.6717,624.2274371174946,0.0,38.61548711749458,0.0,0.0,2320.4722527279864,763.1804646198487,0.0
2025-06-21,126,20:50-21:00,0.9332,3160.32,0.0,3160.32,754.8094421826208,0.0,228.08944218262081,0.0,0.0,2525.752750692345,704.3881714448218,0.0
2025-06-21,127,21:00-21:10,0.9068,3214.7106,0.0,3214.7106,623.2491747032421,0.0,87.4640747032422,0.0,0.0,2604.470417925263,565.1623516209,0.0
2025-06-21,128,21:10-21:20,0.9371,3489.1028999999994,0.0,3489.1028999999994,544.9334509611813,0.0,0.0,36.58369903881862,0.0,2563.8218634376867,510.657136895723,0.0
2025-06-21,129,21:20-21:30,0.9371,3713.49,0.0,3713.49,592.01842691855,0.0,0.0,26.896573081450015,0.0,2533.9367822360755,554.7804678653732,0.0
2025-06-21,130,21:30-21:40,0.9871,3715.4476999999997,0.0,3715.4476999999997,637.3619494498884,0.0,18.12066611655507,0.0,0.0,2550.245381740975,629.1399803019848,0.0
2025-06-21,131,21:40-21:50,0.7764,3460.6767999999997,0.0,3460.6767999999997,598.6117864520479,0.0,21.832319785381287,0.0,0.0,2569.894469547818,464.76219100136996,0.0
2025-06-21,132,21:50-22:00,0.4209,3169.68,0.0,3169.68,1329.0399859110976,0.0,800.7599859110976,0.0,0.0,3290.578456867806,559.3929300699809,0.0
2025-06-21,133,22:00-22:10,0.3859,3161.2424,0.0,3161.2424,1330.2708127044768,0.0,803.3970793711435,0.0,0.0,4013.6358283018353,513.3515066226577,0.0
2025-06-21,134,22:10-22:20,0.4368,3268.4465,0.0,3268.4465,577.5822365164231,0.0,32.84115318308977,0.0,0.0,4043.192866166616,252.28792091037363,0.0
2025-06-21,135,22:20-22:30,0.4198,3317.19,0.0,3317.19,1324.5598177430174,0.0,771.6948177430174,0.0,0.0,4737.718202135332,556.0502114885187,0.0
2025-06-21,136,22:30-22:40,0.4186,3281.0391,0.0,3281.0391,1306.4794370665961,0.0,759.6395870665962,0.0,0.0,5421.393830495268,546.8922923560772,0.0
2025-06-21,137,22:40-22:50,0.4241,3250.7573999999995,0.0,3250.7573999999995,1332.9404700349733,0.0,791.1475700349733,0.0,0.0,6133.426643526744,565.3000533418322,0.0
2025-06-21,138,22:50-23:00,0.4237,3190.3899999999994,0.0,3190.3899999999994,1344.4966655168446,0.0,812.764998850178,0.0,0.0,6864.915142491904,569.663237179487,0.0
2025-06-21,139,23:00-23:10,0.4248,2998.9363,0.0,2998.9363,1281.8064772140194,0.0,781.9837605473529,0.0,0.0,7568.700526984521,544.5113915205154,0.0
2025-06-21,140,23:10-23:20,0.424,2920.9743,0.0,2920.9743,1296.825739290638,0.0,809.9966892906381,0.0,0.0,8297.697547346095,549.8541134592305,0.0
2025-06-21,141,23:20-23:30,0.422,2989.3,0.0,2989.3,1331.3541989316734,0.0,833.1375322650067,0.0,0.0,9047.521326384602,561.8314719491661,0.0
2025-06-21,142,23:30-23:40,0.424,3024.571,0.0,3024.571,1317.3746561995986,0.0,813.279489532932,0.0,0.0,9779.47286696424,558.5668542286298,0.0
2025-06-21,143,23:40-23:50,0.4271,3193.3141,0.0,3193.3141,1272.4055155132455,0.0,740.1864988465788,0.0,0.0,10445.640715926162,543.4443956757071,0.0
2025-06-21,144,23:50-24:00,0.4276,3636.14,0.0,3636.14,741.1592392420537,0.0,135.13590590872036,0.0,0.0,10567.26303124401,316.91969069990216,0.0
2025-06-22,1,0:00-0:10,0.4248,4241.9529,0.0,4241.9529,737.7416616337375,0.0,30.749511633737484,0.0,0.0,10594.937591714373,313.39265786201173,0.0
2025-06-22,2,0:10-0:20,0.4245,4388.4535,0.0,4388.4535,709.9411758590395,0.0,0.0,21.467740807627024,0.0,10571.084546372565,301.37002915216226,0.0
2025-06-22,3,0:20-0:30,0.4269,4075.4299999999994,0.0,4075.4299999999994,801.9160816707694,0.0,122.67774833743613,0.0,0.0,10681.494519876258,342.33797526525143,0.0
2025-06-22,4,0:30-0:40,0.4272,3916.6663,0.0,3916.6663,695.0046560305983,0.0,42.226939363931706,0.0,0.0,10719.498765303797,296.9059890562716,0.0
2025-06-22,5,0:40-0:50,0.4271,3984.7585,0.0,3984.7585,710.7703843883664,0.0,46.64396772169982,0.0,0.0,10761.478336253327,303.5700311722713,0.0
2025-06-22,6,0:50-1:00,0.4285,4147.35,0.0,4147.35,729.2133530135397,0.0,37.98835301353972,0.0,0.0,10795.667853965513,312.4679217663018,0.0
2025-06-22,7,1:00-1:10,0.4311,4225.5694,0.0,4225.5694,662.809360296489,0.0,0.0,41.45220637017769,0.0,10749.609846887537,285.7371152238164,0.0
2025-06-22,8,1:10-1:20,0.4302,4109.5613,0.0,4109.5613,668.6006980249301,0.0,0.0,16.326185308403183,0.0,10731.469640989311,287.63202029032493,0.0
2025-06-22,9,1:20-1:30,0.4279,3920.37,0.0,3920.37,693.2160882703092,0.0,39.82108827030925,0.0,0.0,10767.30862043259,296.62716417086534,0.0
2025-06-22,10,1:30-1:40,0.4312,3887.9693999999995,0.0,3887.9693999999995,627.2731165583398,0.0,0.0,20.721783441660136,0.0,10744.284416608523,270.4801678599561,0.0
2025-06-22,11,1:40-1:50,0.4333,3838.098,0.0,3838.098,596.2690440499154,0.0,0.0,43.41395595008464,0.0,10696.046687775095,258.3633767868283,0.0
2025-06-22,12,1:50-2:00,0.4311,3764.47,0.0,3764.47,753.0340904701618,0.0,115.50368024989439,0.0,10.11874355360078,10800.0,324.63299640168674,0.0
2025-06-22,13,2:00-2:10,0.4293,3821.1602,0.0,3821.1602,698.9753518813575,0.0,0.0,0.0,62.11531854802422,10800.0,300.0701185626668,0.0
2025-06-22,14,2:10-2:20,0.4324,3740.7574999999997,0.0,3740.7574999999997,641.815386264816,0.0,0.0,0.0,18.355802931482685,10800.0,277.5209730209064,0.0
2025-06-22,15,2:20-2:30,0.4367,3660.99,0.0,3660.99,629.558821781794,0.0,0.0,0.0,19.39382178179403,10800.0,274.92833747210943,0.0
2025-06-22,16,2:30-2:40,0.4348,3973.9118,0.0,3973.9118,601.0327406401568,0.0,0.0,61.28589269317649,0.0,10731.904563674248,261.3290356303402,0.0
2025-06-22,17,2:40-2:50,0.4335,4067.2406,0.0,4067.2406,631.4635173712009,0.0,0.0,46.40991596213246,0.0,10680.33799038299,273.7394347804156,0.0
2025-06-22,18,2:50-3:00,0.4357,3807.51,0.0,3807.51,689.6689624891078,0.0,55.08396248910776,0.0,0.0,10729.913556623187,300.48876695650426,0.0
2025-06-22,19,3:00-3:10,0.4374,3668.1163,0.0016,3668.1147,653.8423626622699,0.0,42.489912662269944,0.0,0.0,10768.15447801923,285.99064942847684,0.0
2025-06-22,20,3:10-3:20,0.4371,3614.9248,0.0,3614.9248,604.632658058096,0.0,2.145191391429421,0.0,0.0,10770.085150271518,264.28493483719376,0.0
2025-06-22,21,3:20-3:30,0.4356,3642.37,0.0,3642.37,596.4216686058298,0.0,0.0,10.639998060836774,0.0,10758.26293020392,259.8012788446995,0.0
2025-06-22,22,3:30-3:40,0.4353,3787.4609,0.0221,3787.4388,602.3141118051935,0.0,0.0,28.925688194806412,0.0,10726.123276654136,262.18733286880075,0.0
2025-06-22,23,3:40-3:50,0.436,3636.4612,0.0,3636.4612,586.4784399137097,0.0,0.0,19.598426752956925,0.0,10704.347246928628,255.70459980237743,0.0
