日期,小区负载电量_kWh,光伏实际电量_kWh,计划购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,弃光量_kWh,0:00储电量_kWh,24:00储电量_kWh,计划购电费_元,紧急购电费_元,总购电费_元,最大电能平衡残差_kWh,最大SOC递推残差_kWh,最大充电功率_kW,最大放电功率_kW
2025-08-05,136458.49728333333,71306.18754999999,68992.18836023229,487.69365953558946,18818.437494737664,15553.771422513859,1062.9062142107432,1702.7071616878873,1357.3326597141688,44773.581985318495,2619.2461584942266,47392.82814381272,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-08-06,136716.08779999998,68601.68853333333,67667.28746233613,3698.2848531105788,17588.383640815664,14363.023422940925,25.812830905294277,1357.3326597141688,1227.9630220694628,43539.56117537376,18814.32859168067,62353.88976705443,2.2737367544323206e-13,0.0,5000.0,4911.541893883891
2025-08-07,136850.75446666667,73462.76921666667,72340.74688168956,182.0682084516369,20789.73273645996,16583.51545624535,4928.612559926575,1227.9630220694628,1512.5942001663773,46411.81211998532,1156.1191865272217,47567.93130651254,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-08-08,90703.21611666665,74928.04486666666,39986.25717777331,0.0,13976.275847116323,11106.484864270402,21341.294944927387,1512.5942001663773,1750.7037244928458,23570.896027468087,0.0,23570.896027468087,1.1368683772161603e-13,0.0,5000.0,4321.5931
2025-08-09,90303.83174999998,71381.90275,38095.79978136123,515.6544203359151,13302.06646827797,11270.307191348718,17657.765924767893,1750.7037244928458,1200.0,22531.897256919965,1234.3821248166835,23766.279381736647,5.684341886080802e-14,0.0,4986.556515557593,4201.929999999999
2025-08-10,136535.44471666665,71230.82566666666,73224.70925735452,300.18094708545607,19344.06960023818,15493.663048698525,4369.864602900335,1200.0,1394.4814749937834,46157.023592153455,1928.1343923547074,48085.157984508165,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-08-11,136422.26351666666,71861.01018333333,70249.08739013065,46.356771911936335,21145.475317167424,16560.9653787345,1149.6808902763269,1394.4814749937834,2024.3366174061387,45186.47738507678,312.249317932212,45498.72670300899,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-08-12,136637.5967,68877.05304999999,68464.55351765432,2127.8871527305478,17463.270959479272,14658.633284662033,27.25934556763127,2024.3366174061387,1453.9101646463375,43826.86856458783,12885.255312349602,56712.12387693743,1.1368683772161603e-13,0.0,5000.0,5000.0
2025-08-13,136547.99718333333,70427.01773333333,72980.70353451696,0.0,19807.42467803926,15495.485343648483,2547.784750126178,1453.9101646463375,2063.3864374944665,46811.58090638761,0.0,46811.58090638761,2.2737367544323206e-13,0.0,5000.0,4901.578518055027
2025-08-14,135936.05536666667,70009.76438333333,70750.49669612803,1539.241028804114,19049.51503277141,16021.986402606757,3335.91811143416,2063.3864374944665,1405.7428529812348,45865.0264449117,8505.337017541675,54370.36346245337,2.2737367544323206e-13,0.0,5000.0,4969.975081641318
2025-08-15,89968.05776666666,72808.33088333333,39790.19942796318,0.0,14424.62092522656,11396.172026690027,19602.023646093312,1405.7428529812348,1725.4883226962186,23557.5166540184,0.0,23557.5166540184,1.1368683772161603e-13,0.0,4942.3218,4242.1562
2025-08-16,90183.53034999999,73254.24998333333,38302.58118361906,470.71175305044744,13736.045336335732,11599.136212858542,19707.103446525653,1725.4883226962186,1200.0,22527.421160808775,2012.5048462258947,24539.92600703467,1.1368683772161603e-13,0.0,4713.837327073699,4349.6082
2025-08-17,135369.1165,72203.72288333334,68878.81910091381,315.5330726425328,19598.698533049377,15863.457980929114,2293.7180047694064,1200.0,1212.7642564898722,44507.94894549331,1774.1327178131028,46282.08166330641,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-08-18,135710.17471666663,71316.0591,68625.57535392526,701.1603241371278,20435.712722204997,16245.015230735586,741.9225699263194,1212.7642564898722,1554.8887834348352,44534.81695768118,3728.3988445563305,48263.21580223751,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-08-19,135364.48288333334,71046.82283333331,68616.84685067071,72.74698079480174,18840.404672245517,15214.85951313342,746.388622353424,1554.8887834348352,1605.8535294186697,44513.265785256415,491.2008459295589,45004.46663118598,2.2737367544323206e-13,0.0,4793.588698643503,5000.0
2025-08-20,135048.05366666664,64397.36259999999,70899.05823394343,3169.703665008524,19236.56855504714,15930.704123056064,112.20640029421816,1605.8535294186697,1217.9828700099108,45695.83015036948,18395.643337921716,64091.4734882912,2.2737367544323206e-13,0.0,5000.0,4878.402056889996
2025-08-21,134971.7989,69127.38041666665,72428.90428523731,71.67552435010106,19069.461068712277,15260.185523151747,2846.885780693553,1217.9828700099108,1424.7361394601264,46397.78045328453,449.1696133208069,46846.95006660534,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-08-22,90531.73039999997,69301.161,39450.57769789245,636.3934964327719,14587.59904525447,11834.906147763364,16103.708896834118,1424.7361394601264,1403.6795604520762,23250.6163064026,3216.412636389731,26467.02894279233,1.1368683772161603e-13,0.0,4871.179541368731,4370.1
2025-08-23,89697.14623333335,67167.14008333333,40278.756629151045,0.0,13837.11524037552,11350.36874843912,15262.003987214639,1403.6795604520762,1245.562445191023,23801.006941411648,0.0,23801.006941411648,1.1368683772161603e-13,0.0,4761.029142404345,4192.97
2025-08-24,135068.0714,71334.48191666667,68746.1821119544,477.2374181505387,21342.241914193473,17297.15204295802,1444.7401755361466,1245.562445191023,1234.5223424562428,44297.318203612645,2845.86150010262,47143.179703715265,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-08-25,134511.61374999996,63738.52673333334,70088.4212491485,4189.204228828419,17467.293845693304,14057.796037186414,95.04065280336988,1234.5223424562428,1335.3134289286513,45262.763481612754,25239.99221100998,70502.75569262274,1.1368683772161603e-13,0.0,5000.0,4905.8191712905655
2025-08-26,134368.96393333332,68840.14554999999,75494.82651287178,14.915445617438422,19685.863241356023,14844.097580460899,5139.157914260749,1335.3134289286513,2559.1485900814114,48716.63345932329,100.7762083142227,48817.40966763751,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-08-27,133788.3821,65874.23323333333,71162.66972713945,48.96396030054723,20645.938896636846,17823.914012342197,475.45993647869295,2559.1485900814114,1336.1446944521326,46015.75300071709,341.57258705661746,46357.32558777371,2.2737367544323206e-13,0.0,5000.0,4940.1168410672135
2025-08-28,134543.81656666665,63776.02158333333,74710.6522212846,701.1306279228426,20514.224571775616,16521.398458074407,651.1617521729138,1336.1446944521326,1441.8374111897324,48422.344599364165,2947.7962214379468,51370.14082080211,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-08-29,88328.33255,65773.11219999999,40772.35653094675,0.0,15106.496196976457,12112.216537886194,15222.856521856496,1441.8374111897324,1579.6656130394367,24329.970402524385,0.0,24329.970402524385,1.1368683772161603e-13,0.0,4919.88861521159,4374.9194
2025-08-30,89025.08758333333,70512.36774999999,40390.47409178625,460.1269915062292,13298.588691607998,11113.555891937973,20152.848450289122,1579.6656130394367,1200.0,24063.420164599756,981.3136317205473,25044.733796320303,1.1368683772161603e-13,0.0,5000.0,4221.3068
2025-08-31,133365.35983333332,66718.73675,69856.794379713,1091.4455365260897,20566.532051592116,16344.875054425936,79.95983573958802,1200.0,1548.9065637374172,44974.04241321738,7384.197054372962,52358.23946759034,2.2737367544323206e-13,0.0,5000.0,4935.17760666673
2025-09-01,121263.61926666666,67689.48473333333,68977.31888138113,0.0,20393.17472103704,13156.363129952913,8166.372756963674,1548.9065637374172,5284.582557167523,44687.789049791616,0.0,44687.789049791616,2.2737367544323206e-13,0.0,5000.0,4300.651483452969
2025-09-02,121532.82415,67475.0683,56728.91248739406,50.73069251737756,17763.879193017776,16094.88258710159,1052.8907239952482,5284.582557167523,3388.8709563261987,37165.57897789613,254.82622661191505,37420.405204508046,1.1368683772161603e-13,0.0,5000.0,4835.7717162321605
2025-09-03,121433.71643333335,65885.99918333333,57417.15913798829,712.2436351424633,16050.091505289794,14763.244354999983,1294.838372840937,3388.8709563261987,1430.3484721981445,36531.09029910597,4242.513814994007,40773.60411409997,1.1368683772161603e-13,0.0,4950.099920722051,4770.389398919759
2025-09-04,121061.17303333334,67135.60748333333,59597.16266867137,362.1867443072987,21058.059539516387,17139.682979419307,2115.407302881599,1430.3484721981445,1338.5098584081136,37615.187732578386,2460.161016234821,40075.34874881321,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-09-05,75132.98044999999,68308.71878333332,35814.32256969405,0.0,15337.268822779413,10294.05553399126,23946.847614239236,1338.5098584081136,3704.212316697072,20853.4692490577,0.0,20853.4692490577,1.1368683772161603e-13,0.0,5000.0,3532.55
2025-09-06,75826.37416666666,68105.29046666666,29094.616863601983,104.00139933207112,12762.669290868173,11922.976499142736,20637.841771208623,3704.212316697072,1942.8630127642753,16699.96736739593,407.66404554596886,17107.631412941897,1.1368683772161603e-13,0.0,4942.0047,3530.5056
2025-09-07,120781.00903333334,65820.02541666666,52846.57209544479,4468.313345909646,15907.781769345402,13553.879944657623,0.0,1942.8630127642753,1200.0,33822.55682875507,23934.418866154017,57756.97569490909,2.2737367544323206e-13,0.0,4903.4764510233235,4919.21
2025-09-08,121400.59243333334,62005.022899999996,60213.78639109537,2936.4138397144643,18202.2244534883,14657.966975084464,210.3732190726629,1200.0,1295.3720358234016,37935.82227841325,14238.1075486394,52173.92982705265,2.2737367544323206e-13,0.0,5000.0,4706.431024074464
2025-09-09,121082.23558333333,67979.40131666666,64655.63844240777,0.0,19668.952097317633,15449.305944671767,7333.158023095242,1295.3720358234016,1831.533429329529,40743.09922288559,0.0,40743.09922288559,2.2737367544323206e-13,0.0,5000.0,4912.4121
2025-09-10,121274.78848333332,59958.78983333332,62603.42044095654,1864.6873285335032,18920.260402712105,15830.560353949162,62.40907072710695,1831.533429329529,1270.2562873824763,39402.859924786884,11552.343747778972,50955.203672565855,2.2737367544323206e-13,0.0,5000.0,4895.7838
2025-09-11,120746.77835,67250.69256666666,64957.04504419309,107.9568653783636,20374.531965981925,16272.391419412923,7466.775579669114,1270.2562873824763,1526.9001463074087,41036.930038624596,555.5964596515903,41592.52649827619,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-09-12,75687.22711666665,64135.570916666664,35051.95102579097,0.0,15174.606483319292,10882.805089195968,19208.493431667648,1526.9001463074087,3092.040326632586,20194.17097533177,0.0,20194.17097533177,5.684341886080802e-14,0.0,5000.0,3499.3339
2025-09-13,75063.58311666666,67056.48163333333,29530.119188342785,126.5820326695933,13377.023633053548,12538.2254367427,20810.801541368193,3092.040326632586,1200.0,16577.954318105338,270.0345220229181,16847.988840128255,1.1368683772161603e-13,0.0,5000.0,3427.841
2025-09-14,121237.69566666664,61138.370916666674,54870.78600869669,7967.200547434637,14414.009505954415,11675.34769982308,0.0,1200.0,1200.0,35053.135630526114,43114.73824259093,78167.87387311705,0.0,0.0,4979.954447477276,4914.820441396837
2025-09-15,120760.02988333332,65692.99925,69801.0762852855,0.0,20170.24184597091,15247.349412324233,9811.153218305491,1200.0,2411.7183143468947,43887.6000620383,0.0,43887.6000620383,2.2737367544323206e-13,0.0,5000.0,4905.1025
2025-09-16,121843.35746666664,62351.58748333332,63098.875596381695,89.53982212176535,19307.82512062022,16723.753713104335,1112.5740276542424,2411.7183143468947,1206.8123527891532,40144.72857176122,445.7285412648786,40590.457113026096,2.2737367544323206e-13,0.0,5000.0,4923.186992157483
2025-09-17,120924.795,60964.67659999999,65701.91128652259,7.62916666666672,20585.6186691015,16225.590810763952,1389.3941948517202,1206.8123527891532,1705.434920798337,41467.32905671333,34.70889375000024,41502.03795046333,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-09-18,120804.11636666665,61848.06525,63871.82791736909,253.26779886681808,19945.781987144976,16381.350670851392,1604.6132832756657,1705.434920798337,1455.137963838375,40307.48131981255,1675.6697489390085,41983.151068751555,1.1368683772161603e-13,0.0,5000.0,4955.3417
2025-09-19,75287.12646666665,59185.77414999999,34116.68999544499,0.0,15766.929062076351,11550.26376972341,13798.672386425382,1455.137963838375,2811.747708903301,19323.15956345633,0.0,19323.15956345633,5.684341886080802e-14,0.0,5000.0,3271.1289999999995
2025-09-20,75330.72763333333,59685.293900000004,30331.0470704349,305.4611599210183,13938.07086319159,12609.895424568274,13662.899058399267,2811.747708903301,1345.016569588763,17065.172111481057,1157.3671188618455,18222.539230342903,1.1368683772161603e-13,0.0,5000.0,3432.53
2025-09-21,120862.28298333334,62574.79549999999,60406.74636227738,1341.2037223886632,18899.881652434786,15439.419051102073,0.0,1345.016569588763,1200.0,38670.07093438883,7715.531074829785,46385.602009218615,1.1368683772161603e-13,0.0,4745.213347942854,4838.4816
2025-09-22,121218.04173333333,60604.02185,67712.86198587186,0.0,18507.773121485116,14433.924401445212,3024.9933824986183,1200.0,1819.3020299530308,43859.38681243351,0.0,43859.38681243351,2.2737367544323206e-13,0.0,5000.0,4952.338209450773
2025-09-23,121182.28133333332,59065.66574999999,65617.10974234402,393.1887377239302,19530.89395591355,16201.689171691465,564.4781125125434,1819.3020299530308,1395.229732840269,41964.109722882735,2539.0923273890503,44503.202050271786,1.1368683772161603e-13,0.0,5000.0,4956.593537025622
2025-09-24,121014.19341666666,59950.968316666665,69460.16670996917,1120.7924740739181,20800.003991573776,16390.464131643545,5108.194224112876,1395.229732840269,1903.6065123194032,43805.24032504202,5782.533661887135,49587.773986929154,2.2737367544323206e-13,0.0,5000.0,4950.7016
2025-09-25,120546.34715,60210.89825,65423.693284773144,193.04064808883626,18581.47320090255,15562.41596319097,2262.2277951504093,1903.6065123194032,1335.3591006972883,42117.260157822675,479.30134723141003,42596.56150505409,1.1368683772161603e-13,0.0,5000.0,5000.0
2025-09-26,74194.35371666666,56500.11021666667,33022.4363231196,0.0,15671.021468679579,12324.727375013052,11981.898729453078,1335.3591006972883,1745.1368947166293,18427.415434050825,0.0,18427.415434050825,5.684341886080802e-14,0.0,5000.0,3373.06
2025-09-27,75945.77174999999,58144.46949999999,31915.246283033543,971.7821517466917,15136.59810539581,12751.26767061557,12700.39575,1745.1368947166293,1200.0,17764.63971456273,3336.410521422019,21101.05023598475,1.1368683772161603e-13,0.0,4681.294368931796,3335.1906
2025-09-28,120389.61958333333,56901.99041666667,68635.34416985414,26.143290973178438,21256.290976484608,17217.595690952534,1135.163008628581,1200.0,1200.0,43743.25408096374,82.90922860065552,43826.1633095644,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-09-29,121111.41479999998,58351.523199999996,67567.06211462092,26.015016666666725,19510.83782850763,15489.797071330131,812.1447741100918,1200.0,1548.8684108456127,43702.800602813186,134.7362566666671,43837.53685947986,1.1368683772161603e-13,0.0,4992.961859228708,5000.0
2025-09-30,120916.45506666666,55494.2803,75660.82223231305,7.425040460151649,21236.35286500897,16379.777621375506,5389.497262473079,1548.8684108456127,2461.8330767142265,48396.41015796808,50.16728586901462,48446.57744383709,3.410605131648481e-13,0.0,5000.0,5000.0
2025-10-01,117218.45471666666,67556.93318333333,69801.49939238944,0.0,17330.076436549014,13221.898896700575,16031.800319207669,2461.8330767142265,3367.903095496586,44898.065192923175,0.0,44898.065192923175,2.2737367544323206e-13,0.0,4930.294199726264,4861.499139557017
2025-10-02,117231.70978333332,65500.92666666665,60298.65348025985,0.0,17005.472874722767,14529.908249834463,6092.305738704882,3367.903095496586,2528.486182931009,38695.91395220343,0.0,38695.91395220343,2.2737367544323206e-13,0.0,5000.0,4959.731427206835
2025-10-03,71524.19113333333,63707.03743333333,30668.63825884299,0.0,15016.22962198503,11443.672178846604,19278.927115704566,2528.486182931009,3327.901532887975,16924.245889229227,0.0,16924.245889229227,1.1368683772161603e-13,0.0,5000.0,2992.0539
2025-10-04,72397.41483333331,59301.4324,27747.53398551992,1106.1605251026672,12900.941318361754,11739.781738477348,14596.552497404844,3327.901532887975,1894.5467877720591,15195.582362626636,4420.972383458358,19616.554746084992,5.684341886080802e-14,0.0,4979.668231450665,3010.92
2025-10-05,117604.42089999998,62868.459833333334,59831.12552432236,844.8663392131409,18461.565322102808,15097.663795468738,2576.1292702347628,1894.5467877720591,1734.773582699321,37833.14184977148,4426.5670161458365,42259.70886591732,2.2737367544323206e-13,0.0,5000.0,4869.284546644754
2025-10-06,117896.13613333332,60163.026883333325,60213.60431244869,693.7302422244735,18873.399318078908,15749.691075812141,50.51706240639692,1734.773582699321,1221.1762180679575,37915.96318716798,3283.972917150903,41199.936104318884,1.1368683772161603e-13,0.0,5000.0,4764.524860036326
2025-10-07,117357.17863333331,59585.615633333335,69567.77247211689,0.0,20355.802037921807,15355.77561124911,6796.18304544421,1221.1762180679575,2479.4251508096777,43183.55858183363,0.0,43183.55858183363,1.1368683772161603e-13,0.0,5000.0,4793.043237651128
2025-10-08,117391.06235,60912.56668333332,63376.11445858968,0.18239086248703984,19834.247574671128,17165.287896807993,4228.8415049223795,2479.4251508096777,1257.7058604492565,39414.574870265715,0.9001901018047852,39415.47506036752,1.1368683772161603e-13,0.0,5000.0,4927.620734560393
2025-10-09,117432.98973333335,61673.008050000004,63558.842568559325,62.956871015911226,21714.409343454063,17475.153025990454,3622.5614387782903,1257.7058604492565,1383.8375740129716,38935.1059317407,133.3513485135138,39068.45728025421,2.2737367544323206e-13,0.0,5000.0,4920.9912
2025-10-10,72371.53011666666,63027.919200000004,31817.349823551198,0.0,16153.926924783023,12761.609034349447,19081.421016450957,1383.8375740129716,1742.8062125960867,16693.590255277297,0.0,16693.590255277297,5.684341886080802e-14,0.0,5000.0,2828.1091
2025-10-11,71790.96475,57684.65116666666,30063.238742860307,331.1867443522474,15944.001158397752,13403.166529638662,13747.277275120126,1742.8062125960867,1200.0,15643.133550653569,1423.5003499651878,17066.633900618755,1.1368683772161603e-13,0.0,4982.345625074597,2979.29
2025-10-12,117709.38418333333,59194.428199999995,63125.08898132869,727.9685977160823,19759.595904821468,15996.117052476211,1574.6227433661868,1200.0,1210.172922699093,39139.92689070362,2515.8795487545785,41655.806439458196,2.2737367544323206e-13,0.0,5000.0,4964.4036
2025-10-13,117677.75383333332,60650.358533333325,64232.9524773203,0.0,20292.50468752066,16008.045142319224,2921.097632118865,1210.172922699093,1686.7103166685517,40359.177704394984,0.0,40359.177704394984,2.2737367544323206e-13,0.0,5000.0,4837.57
2025-10-14,118032.22918333334,57258.3999,65934.1429176165,747.6189428922885,19511.564165474665,15708.468641057603,2104.8370527583957,1686.7103166685517,1793.2640199761813,42203.57487240799,3762.8797827570543,45966.45465516504,2.2737367544323206e-13,0.0,5000.0,4744.387416408313
2025-10-15,117342.48076666666,55422.457116666665,64044.156058137945,1310.5146339726557,19588.931034796115,16163.015665763192,8.7316730776854,1793.2640199761813,1464.3956560002475,39748.583064748105,8192.854251834651,47941.43731658276,2.2737367544323206e-13,0.0,5000.0,4710.76
2025-10-16,117733.27633333334,54766.80338333333,66242.58761713325,1033.9152988280582,21754.903842606465,17690.12118611107,245.2473094659116,1464.3956560002475,1388.1189075559894,40973.94881135288,6950.605249539863,47924.55406089274,1.1368683772161603e-13,0.0,5000.0,4887.1178
2025-10-17,71943.17253333333,55938.973216666665,32721.600597098222,0.0,15848.340234245452,12860.558644538722,13729.619690724823,1388.1189075559894,1362.1155133338743,17316.687252996817,0.0,17316.687252996817,1.1368683772161603e-13,0.0,4954.097314414162,2934.6311
2025-10-18,71656.70145,55580.10818333334,31306.08108040046,93.20320089956158,16431.835330621027,13455.690579803519,12346.546263815848,1362.1155133338743,1200.0,16463.556395499843,199.26844352326265,16662.824839023106,1.1368683772161603e-13,0.0,5000.0,2798.4002
2025-10-19,117991.2473833333,54105.524849999994,67539.61801890485,1536.1394837741823,21686.49676491814,17539.27368933297,1042.81189376053,1200.0,1229.7652113896868,41614.51349511023,8907.157836738968,50521.6713318492,1.1368683772161603e-13,0.0,5000.0,4953.365000000001
2025-10-20,117903.31864999999,53462.536283333335,71691.30577374094,77.1095193608174,21933.659059381716,17302.23376700373,2696.207634057107,1229.7652113896868,1745.3541792735261,45074.107085397336,383.19344371516416,45457.3005291125,2.2737367544323206e-13,0.0,5000.0,4825.3055259083285
2025-10-21,117800.84898333333,51338.26763333332,68460.30966437253,1293.1739592126482,19837.195545760434,16558.947153412133,12.653881236890129,1745.3541792735261,1200.0,43128.84319806914,7765.873309047053,50894.716507116194,2.2737367544323206e-13,0.0,5000.0,4991.84
2025-10-22,117671.98653333333,52117.08983333333,71872.92796893089,179.0102855707136,22794.198754983005,18190.0480619551,1892.8908614737002,1200.0,1503.6143662012623,44464.90426927961,880.9138014945047,45345.81807077411,2.2737367544323206e-13,0.0,5000.0,4845.502824459005
2025-10-23,117212.01551666665,53832.518483333326,72111.12456439094,0.0,21209.92798616338,17131.693824880254,4653.39336977449,1503.6143662012623,1557.3341927702463,44824.49107099475,0.0,44824.49107099475,2.2737367544323206e-13,0.0,5000.0,4908.3359
2025-10-24,72135.51853333332,53715.467816666656,32592.22292537813,288.4389446117497,16671.621614540112,13818.278391767206,11607.267930550306,1557.3341927702463,1208.1509883372364,17210.87189156453,951.2442375207465,18162.116129085276,5.684341886080802e-14,0.0,5000.0,3054.1988
2025-10-25,72042.787,52644.35426666667,32775.51305899008,185.02299495034686,16531.55753625367,13397.897493868986,10428.443278222412,1208.1509883372364,1200.0,17263.837147199825,395.5791632038416,17659.416310403667,5.684341886080802e-14,0.0,4981.161356858053,2913.39
2025-10-26,117422.34434999998,52878.032333333336,68484.89610393986,317.45572926056605,21385.66422526066,17322.38802246113,194.7636137342206,1200.0,1200.0,42801.56905656867,1745.7895630999235,44547.358619668594,2.2737367544323206e-13,0.0,5000.0,4980.97
2025-10-27,117790.56431666666,54237.98265,72734.35058383498,0.0,21003.164771854113,16696.819422773668,4875.423568087875,1200.0,1550.826713809073,45969.82373154929,0.0,45969.82373154929,2.2737367544323206e-13,0.0,5000.0,4973.0315
2025-10-28,117514.14479999998,51541.7231,70385.21981676391,0.0,21396.989600219917,17275.406588821515,291.2151053655141,1550.826713809073,1613.2211442053167,44261.81120793715,0.0,44261.81120793715,2.2737367544323206e-13,0.0,5000.0,4921.96
2025-10-29,117721.61451666665,48409.357716666666,70596.39813040636,2652.6128346499204,20749.34973706491,16991.2625625489,178.66699054027413,1613.2211442053167,1408.4552825093995,43987.92873818123,15631.783072973572,59619.711811154804,1.1368683772161603e-13,0.0,5000.0,4833.96
2025-10-30,116916.07056666666,52128.252916666665,73553.92266455616,0.0,21263.42142615454,17147.804276063503,4650.487864465112,1408.4552825093995,1492.4187037556997,46014.516806177264,0.0,46014.516806177264,2.2737367544323206e-13,0.0,5000.0,4953.4692339926305
2025-10-31,71748.98903333333,47844.696966666655,32890.27593379664,384.41047227319643,17221.669541252933,14094.853848183237,6243.578646333474,1492.4187037556997,1330.9725706797506,17305.312670868327,2098.7139109289906,19404.026581797316,1.1368683772161603e-13,0.0,4864.31454067839,2925.73
2025-11-01,71974.20948333331,49430.171050000004,33937.62889949577,0.0,17289.560380192357,13953.536532085942,8057.566618056028,1330.9725706797506,1387.6474327573897,18238.35155840793,0.0,18238.35155840793,1.1368683772161603e-13,0.0,5000.0,2863.0427
2025-11-02,117843.23631666666,49046.85238333333,71910.75691124344,1265.584603605957,22774.06438190819,18525.21504830443,131.10824791230834,1387.6474327573897,1300.7331005809488,44695.204029431596,7126.2885835590605,51821.49261299065,2.2737367544323206e-13,0.0,5000.0,4889.6948055119865
2025-11-03,117808.91503333335,48303.98475,76918.59290703834,0.0,20385.740026679283,16368.741836030655,3396.6644330563813,1300.7331005809488,1460.408195669353,48625.6326800165,0.0,48625.6326800165,2.2737367544323206e-13,0.0,5000.0,4665.01417513008
2025-11-04,117396.61073333333,49816.53869999999,76033.58919680609,3.3671049577969825,21685.053586161088,17520.094101238927,4291.924783508397,1460.408195669353,1510.1851996155292,47646.40137498942,15.318644005497372,47661.72001899492,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-11-05,117764.40761666666,48086.38754999999,73961.40542488369,0.0,21606.919895997165,17459.59235501207,136.05781723193383,1510.1851996155292,1556.8660448884473,46578.07532875658,0.0,46578.07532875658,1.1368683772161603e-13,0.0,5000.0,4809.62
2025-11-06,117713.09413333333,46343.50958333333,76206.6332827161,567.4074603976719,22536.103662429647,18378.475027117536,1246.8275578016612,1556.8660448884473,1418.8315331667563,47726.15635134927,2496.9000692784784,50223.05642062775,1.1368683772161603e-13,0.0,5000.0,4925.2860842293785
2025-11-07,72212.37866666666,48893.91688333333,34069.443971853856,193.8937217251744,18330.69312712356,14932.755542294188,7546.93832541633,1418.8315331667563,1324.504745028866,17961.29169434189,1119.0453006182743,19080.336994960162,1.1368683772161603e-13,0.0,5000.0,2949.65
2025-11-08,72034.86681666666,48243.65971666666,34816.80165720983,0.0,17422.49523390244,14210.734974403013,7813.8342977103985,1324.504745028866,1215.0449284266022,18484.246051354017,0.0,18484.246051354017,1.1368683772161603e-13,0.0,5000.0,2888.47
2025-11-09,117877.67016666665,46530.85298333332,73449.69656025752,2193.010281487471,21254.512036422173,17146.01860136,187.3962233494799,1215.0449284266022,1292.9739819176618,45913.14181908439,13426.803674561483,59339.94549364587,2.2737367544323206e-13,0.0,5000.0,4842.56
2025-11-10,118420.10276666668,44561.65966666666,76491.78497487618,1472.941624800891,21689.70847949908,17652.340452120152,68.91547229812898,1292.9739819176618,1200.0,48141.85986313333,9704.751636616005,57846.611499749335,2.2737367544323206e-13,0.0,5000.0,4960.112
2025-11-11,117957.86744999999,46398.84778333333,80409.2792235272,0.0,23016.356711744105,18089.219159293614,3923.122004410065,1200.0,1815.5886413545732,50561.785859322525,0.0,50561.785859322525,1.1368683772161603e-13,0.0,5000.0,4964.3880038126645
2025-11-12,117416.71383333331,46460.72608333333,75370.23718433364,0.0,21663.584486530133,17763.485759057883,514.1507068613894,1815.5886413545732,1575.6082802784956,48235.622890608836,0.0,48235.622890608836,2.2737367544323206e-13,0.0,5000.0,4847.632059399716
2025-11-13,117780.10726666666,45384.23595,78207.15922870876,243.38542007928814,21646.499179810475,17567.348707029778,1975.5228593406732,1575.6082802784956,1538.1812009637354,49162.19358024839,1551.272551322019,50713.466131570414,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-11-14,71737.89309999999,44139.43779999999,34443.21636978969,157.03855676957846,17936.004879858905,14634.741401542205,3700.536148242576,1538.1812009637354,1419.761813345416,18250.6614017092,959.0123976702647,19209.673799379463,5.684341886080802e-14,0.0,4959.968499128576,2844.2463
2025-11-15,72466.97681666666,44255.0899,34687.30843373316,233.01253757097263,18397.15873607345,15099.48420823037,3410.7595267943852,1419.761813345416,1200.0,18499.848654254267,498.12029554279354,18997.96894979706,1.1368683772161603e-13,0.0,5000.0,2921.31
2025-11-16,118360.27023333334,43925.72585,80381.88926098982,0.0,23865.449125552244,19228.15253255482,1310.0482846590603,1200.0,1314.2902879361075,50679.26277693374,0.0,50679.26277693374,2.2737367544323206e-13,0.0,5000.0,4993.88
2025-11-17,117269.71065,44573.956316666656,79749.00849661056,0.0,22716.50996969569,18189.962874261735,2526.70706784327,1314.2902879361075,1548.0794003714122,50487.38406121766,0.0,50487.38406121766,1.1368683772161603e-13,0.0,5000.0,4704.426148623669
2025-11-18,117783.68650000001,42893.134666666665,80216.02575743853,0.0,21949.044201440513,17971.421038016313,1347.850760681007,1548.0794003714122,1333.973583871973,50931.64807267183,0.0,50931.64807267183,2.2737367544323206e-13,0.0,5000.0,4905.4054
2025-11-19,118179.70134999999,42811.38975,79848.65247691276,167.02754965540203,22944.11840707629,18628.08340262348,331.33342211534847,1333.973583871973,1285.8097028812147,50711.2243479177,996.9722349262502,51708.19658284395,1.1368683772161603e-13,0.0,5000.0,4757.728232760596
