日期,时段序号,时段,电价_元每kWh,小区负载_kW,光伏实际功率_kW,净负荷_kW,计划购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,弃光量_kWh,时段末储电量_kWh,计划购电费_元,紧急购电费_元
2025-08-16,113,18:40-18:50,1.2881,4342.9265,1.0466,4341.8799,0.0,0.0,0.0,723.6466499999999,0.0,9498.223592592789,0.0,0.0
2025-08-16,114,18:50-19:00,1.3466,4196.36,0.0,4196.36,0.0,0.0,0.0,699.3933333333332,0.0,8721.119888889085,0.0,0.0
2025-08-16,115,19:00-19:10,1.3523,3962.7818999999995,0.0,3962.7818999999995,0.0,0.0,0.0,660.4636499999999,0.0,7987.271388889085,0.0,0.0
2025-08-16,116,19:10-19:20,1.3445,4006.7748,0.0751,4006.6997,0.0,0.0,0.0,667.7832833333333,0.0,7245.289962963159,0.0,0.0
2025-08-16,117,19:20-19:30,1.3483,4204.77,0.0,4204.77,0.0,0.0,0.0,700.7950000000001,0.0,6466.628851852048,0.0,0.0
2025-08-16,118,19:30-19:40,1.349,4064.8040999999994,0.0,4064.8040999999994,0.0,0.0,0.0,677.4673499999999,0.0,5713.887351852048,0.0,0.0
2025-08-16,119,19:40-19:50,1.3473,3836.8508,0.0054,3836.8454,0.0,0.0,0.0,639.4742333333334,0.0,5003.360425926122,0.0,0.0
2025-08-16,120,19:50-20:00,1.3482,3805.24,0.0,3805.24,0.0,0.0,0.0,634.2066666666666,0.0,4298.686351852048,0.0,0.0
2025-08-16,121,20:00-20:10,1.3513,4036.4574999999995,0.0,4036.4574999999995,0.0,0.0,0.0,672.7429166666666,0.0,3551.194222222418,0.0,0.0
2025-08-16,122,20:10-20:20,1.34,4349.6082,0.0,4349.6082,0.0,0.0,0.0,724.9346999999999,0.0,2745.711222222418,0.0,0.0
2025-08-16,123,20:20-20:30,1.3489,4391.37,0.0,4391.37,0.0,0.0,0.0,731.895,0.0,1932.4945555557515,0.0,0.0
2025-08-16,124,20:30-20:40,1.3952,3955.4706,0.0,3955.4706,0.0,0.0,0.0,659.2451,0.0,1200.000000000196,0.0,0.0
2025-08-16,125,20:40-20:50,1.2226,3832.6811,0.0,3832.6811,638.7801833333333,0.0,0.0,0.0,0.0,1200.000000000196,780.9726521433332,0.0
2025-08-16,126,20:50-21:00,0.9332,4145.3,0.0,4145.3,690.8833333333333,0.0,0.0,0.0,0.0,1200.000000000196,644.7323266666667,0.0
2025-08-16,127,21:00-21:10,0.9068,4248.8197,0.0,4248.8197,708.1366166666667,0.0,0.0,0.0,0.0,1200.000000000196,642.1382839933334,0.0
2025-08-16,128,21:10-21:20,0.9371,4111.8288,0.0,4111.8288,685.3048,0.0,0.0,0.0,0.0,1200.000000000196,642.19912808,0.0
2025-08-16,129,21:20-21:30,0.9371,3967.48,0.0,3967.48,661.2466666666667,0.0,0.0,0.0,0.0,1200.000000000196,619.6542513333334,0.0
2025-08-16,130,21:30-21:40,0.9871,3996.8408,0.0,3996.8408,666.1401333333333,0.0,0.0,0.0,0.0,1200.000000000196,657.5469256133333,0.0
2025-08-16,131,21:40-21:50,0.7764,3797.8787,0.0,3797.8787,632.9797833333333,0.0,0.0,0.0,0.0,1200.000000000196,491.44550377999997,0.0
2025-08-16,132,21:50-22:00,0.4209,3504.2799999999997,0.0,3504.2799999999997,1417.3799999999999,0.0,833.3333333333333,0.0,0.0,1950.000000000196,596.5752419999999,0.0
2025-08-16,133,22:00-22:10,0.3859,3675.7069999999994,0.0,3675.7069999999994,1445.9511666666665,0.0,833.3333333333333,0.0,0.0,2700.000000000196,557.9925552166666,0.0
2025-08-16,134,22:10-22:20,0.4368,3862.6622999999995,0.0,3862.6622999999995,643.7770499999999,0.0,0.0,0.0,0.0,2700.000000000196,281.20181543999996,0.0
2025-08-16,135,22:20-22:30,0.4198,3750.83,0.0,3750.83,1458.4716666666666,0.0,833.3333333333333,0.0,0.0,3450.000000000196,612.2664056666666,0.0
2025-08-16,136,22:30-22:40,0.4186,3485.6513,0.0,3485.6513,1414.2752166666664,0.0,833.3333333333333,0.0,0.0,4200.000000000196,592.0156056966666,0.0
2025-08-16,137,22:40-22:50,0.4241,3449.3673,0.0,3449.3673,1408.2278833333332,0.0,833.3333333333333,0.0,0.0,4950.000000000196,597.2294453216666,0.0
2025-08-16,138,22:50-23:00,0.4237,3570.91,0.0,3570.91,1428.485,0.0,833.3333333333333,0.0,0.0,5700.000000000196,605.2490945,0.0
2025-08-16,139,23:00-23:10,0.4248,3463.4577,0.0,3463.4577,577.24295,0.0,0.0,0.0,0.0,5700.000000000196,245.21280516,0.0
2025-08-16,140,23:10-23:20,0.424,3481.4319,0.0,3481.4319,1413.5719833333333,0.0,833.3333333333333,0.0,0.0,6450.000000000196,599.3545209333333,0.0
2025-08-16,141,23:20-23:30,0.422,3523.7,0.0,3523.7,1420.6166666666666,0.0,833.3333333333333,0.0,0.0,7200.000000000196,599.5002333333333,0.0
2025-08-16,142,23:30-23:40,0.424,3210.2406999999994,0.0,3210.2406999999994,1368.3734499999998,0.0,833.3333333333333,0.0,0.0,7950.000000000196,580.1903427999999,0.0
2025-08-16,143,23:40-23:50,0.4271,3561.8823,0.0,3561.8823,593.64705,0.0,0.0,0.0,0.0,7950.000000000196,253.546655055,0.0
2025-08-16,144,23:50-24:00,0.4276,4378.15,0.0,4378.15,729.6916666666666,0.0,0.0,0.0,0.0,7950.000000000196,312.01615666666663,0.0
2025-08-17,1,0:00-0:10,0.4248,4387.5695,0.0,4387.5695,868.0363302469125,0.0,136.7747469135793,0.0,0.0,8073.097272222418,368.7418330888884,0.0
2025-08-17,2,0:10-0:20,0.4245,4310.009,0.0,4310.009,1551.6681666666666,0.0,833.3333333333333,0.0,0.0,8823.097272222418,658.6831367499999,0.0
2025-08-17,3,0:20-0:30,0.4269,4490.14,0.0,4490.14,748.3566666666667,0.0,0.0,0.0,0.0,8823.097272222418,319.473461,0.0
2025-08-17,4,0:30-0:40,0.4272,4504.189,0.0,4504.189,750.6981666666667,0.0,0.0,0.0,0.0,8823.097272222418,320.6982568,0.0
2025-08-17,5,0:40-0:50,0.4271,4411.7509,0.0,4411.7509,735.2918166666666,0.0,0.0,0.0,0.0,8823.097272222418,314.0431348983333,0.0
2025-08-17,6,0:50-1:00,0.4285,4303.58,0.0,4303.58,717.2633333333333,0.0,0.0,0.0,0.0,8823.097272222418,307.3473383333333,0.0
2025-08-17,7,1:00-1:10,0.4311,4206.9021,0.0,4206.9021,701.15035,0.0,0.0,0.0,0.0,8823.097272222418,302.26591588499997,0.0
2025-08-17,8,1:10-1:20,0.4302,4279.4486,0.0,4279.4486,713.2414333333332,0.0,0.0,0.0,0.0,8823.097272222418,306.83646461999996,0.0
2025-08-17,9,1:20-1:30,0.4279,4411.25,0.0,4411.25,735.2083333333333,0.0,0.0,0.0,0.0,8823.097272222418,314.5956458333333,0.0
2025-08-17,10,1:30-1:40,0.4312,4305.3394,0.0,4305.3394,717.5565666666666,0.0,0.0,0.0,0.0,8823.097272222418,309.4103915466667,0.0
2025-08-17,11,1:40-1:50,0.4333,4120.1234,0.0,4120.1234,686.6872333333333,0.0,0.0,0.0,0.0,8823.097272222418,297.54157820333336,0.0
2025-08-17,12,1:50-2:00,0.4311,4078.44,0.0,4078.44,679.74,0.0,0.0,0.0,0.0,8823.097272222418,293.035914,0.0
2025-08-17,13,2:00-2:10,0.4293,4263.9805,0.0,4263.9805,710.6634166666665,0.0,0.0,0.0,0.0,8823.097272222418,305.08780477499994,0.0
2025-08-17,14,2:10-2:20,0.4324,4424.8517,0.0,4424.8517,737.4752833333333,0.0,0.0,0.0,0.0,8823.097272222418,318.8843125133333,0.0
2025-08-17,15,2:20-2:30,0.4367,4455.77,0.0,4455.77,742.6283333333333,0.0,0.0,0.0,0.0,8823.097272222418,324.30579316666666,0.0
2025-08-17,16,2:30-2:40,0.4348,4436.6675,0.0,4436.6675,739.4445833333332,0.0,0.0,0.0,0.0,8823.097272222418,321.5105048333333,0.0
2025-08-17,17,2:40-2:50,0.4335,4281.4979,0.0,4281.4979,713.5829833333333,0.0,0.0,0.0,0.0,8823.097272222418,309.338223275,0.0
2025-08-17,18,2:50-3:00,0.4357,4152.95,0.0,4152.95,692.1583333333333,0.0,0.0,0.0,0.0,8823.097272222418,301.5733858333333,0.0
2025-08-17,19,3:00-3:10,0.4374,4312.6878,0.0,4312.6878,718.7812999999999,0.0,0.0,0.0,0.0,8823.097272222418,314.39494061999994,0.0
2025-08-17,20,3:10-3:20,0.4371,4279.2698,0.0,4279.2698,713.2116333333333,0.0,0.0,0.0,0.0,8823.097272222418,311.74480493,0.0
2025-08-17,21,3:20-3:30,0.4356,4110.68,0.0,4110.68,685.1133333333333,0.0,0.0,0.0,0.0,8823.097272222418,298.435368,0.0
2025-08-17,22,3:30-3:40,0.4353,4292.4457,0.0,4292.4457,715.4076166666666,0.0,0.0,0.0,0.0,8823.097272222418,311.416935535,0.0
2025-08-17,23,3:40-3:50,0.436,4151.8761,0.0,4151.8761,691.9793500000001,0.0,0.0,0.0,0.0,8823.097272222418,301.7029966,0.0
2025-08-17,24,3:50-4:00,0.4378,3748.91,0.0,3748.91,624.8183333333333,0.0,0.0,0.0,0.0,8823.097272222418,273.5454663333333,0.0
2025-08-17,25,4:00-4:10,0.4401,3859.0795,0.0111,3859.0683999999997,643.1780666666666,0.0,0.0,0.0,0.0,8823.097272222418,283.06266714,0.0
2025-08-17,26,4:10-4:20,0.4389,4022.7772,0.0,4022.7772,670.4628666666666,0.0,0.0,0.0,0.0,8823.097272222418,294.26615218,0.0
2025-08-17,27,4:20-4:30,0.4364,3988.9999999999995,0.0,3988.9999999999995,664.8333333333333,0.0,0.0,0.0,0.0,8823.097272222418,290.13326666666666,0.0
2025-08-17,28,4:30-4:40,0.4393,3982.4693999999995,0.1545,3982.3148999999994,663.7191499999999,0.0,0.0,0.0,0.0,8823.097272222418,291.57182259499996,0.0
2025-08-17,29,4:40-4:50,0.4422,4016.8092,0.0,4016.8092,669.4682,0.0,0.0,0.0,0.0,8823.097272222418,296.03883804,0.0
2025-08-17,30,4:50-5:00,0.4395,4066.26,0.0,4066.26,677.71,0.0,0.0,0.0,0.0,8823.097272222418,297.853545,0.0
2025-08-17,31,5:00-5:10,0.4333,4097.5213,2.1525,4095.3688,682.5614666666667,0.0,0.0,0.0,0.0,8823.097272222418,295.7538835066667,0.0
2025-08-17,32,5:10-5:20,0.4439,3979.6843999999996,0.0,3979.6843999999996,663.2807333333333,0.0,0.0,0.0,0.0,8823.097272222418,294.43031752666667,0.0
2025-08-17,33,5:20-5:30,0.4301,3770.28,32.2875,3737.9925,622.99875,0.0,0.0,0.0,0.0,8823.097272222418,267.951762375,0.0
2025-08-17,34,5:30-5:40,0.3713,3748.4421,193.1817,3555.2604,1425.8767333333333,0.0,833.3333333333333,0.0,0.0,9573.097272222418,529.4280310866667,0.0
2025-08-17,35,5:40-5:50,0.5708,4203.0331,423.0175,3780.0155999999997,0.0,0.0,0.0,630.0025999999999,0.0,8873.09438333353,0.0,0.0
2025-08-17,36,5:50-6:00,0.9099,4866.23,670.9875,4195.242499999999,0.0,0.0,0.0,699.2070833333332,0.0,8096.197624074271,0.0,0.0
2025-08-17,37,6:00-6:10,0.9368,5080.8593,926.1012999999999,4154.758,0.0,0.0,0.0,692.4596666666666,0.0,7326.7979944446415,0.0,0.0
2025-08-17,38,6:10-6:20,0.8758,4868.9596,1179.0493,3689.9103,0.0,0.0,0.0,614.98505,0.0,6643.48127222242,0.0,0.0
2025-08-17,39,6:20-6:30,0.8759,4644.83,1433.25,3211.58,0.0,0.0,0.0,535.2633333333333,0.0,6048.744235185382,0.0,0.0
2025-08-17,40,6:30-6:40,0.8601,4816.1977,1699.1128,3117.0848999999994,0.0,0.0,0.0,519.5141499999999,0.0,5471.506290740938,0.0,0.0
2025-08-17,41,6:40-6:50,0.8442,4926.2256,1966.2011,2960.0244999999995,0.0,0.0,0.0,493.33741666666657,0.0,4923.353605555753,0.0,0.0
2025-08-17,42,6:50-7:00,0.8334,4915.59,2267.8125,2647.7775,0.0,0.0,0.0,441.29625,0.0,4433.024438889087,0.0,0.0
2025-08-17,43,7:00-7:10,0.8092,5149.1698,2646.9171,2502.2526999999995,0.0,0.0,0.0,417.0421166666666,0.0,3969.6443092594573,0.0,0.0
2025-08-17,44,7:10-7:20,0.7972,5239.0736,2994.7312,2244.3423999999995,0.0,0.0,0.0,374.05706666666657,0.0,3554.0253462964943,0.0,0.0
2025-08-17,45,7:20-7:30,0.7644,4933.46,3298.2374999999997,1635.2225000000003,0.0,0.0,0.0,272.5370833333334,0.0,3251.206364815013,0.0,0.0
2025-08-17,46,7:30-7:40,0.6899,4574.093,3672.3528,901.7401999999993,0.0,0.0,0.0,150.2900333333332,0.0,3084.217438889087,0.0,0.0
2025-08-17,47,7:40-7:50,0.86,5453.0434,4198.5211,1254.5222999999992,0.0,0.0,0.0,209.08704999999986,0.0,2851.898494444643,0.0,0.0
2025-08-17,48,7:50-8:00,1.1617,6819.82,4761.0,2058.8199999999993,0.0,0.0,0.0,343.13666666666654,0.0,2470.63553148168,0.0,0.0
2025-08-17,49,8:00-8:10,1.1683,6592.627499999999,5117.479,1475.1484999999984,0.0,0.0,0.0,245.85808333333307,0.0,2197.459883333532,0.0,0.0
2025-08-17,50,8:10-8:20,1.0956,6384.5969,5274.8566,1109.7402999999995,0.0,0.0,0.0,184.95671666666658,0.0,1991.9524203705694,0.0,0.0
2025-08-17,51,8:20-8:30,1.0849,6804.23,5443.425,1360.8049999999994,0.0,0.0,0.0,226.80083333333323,0.0,1739.9514944446437,0.0,0.0
2025-08-17,52,8:30-8:40,1.061,6846.0163999999995,5850.2301,995.7863,0.0,0.0,0.0,165.96438333333333,0.0,1555.5466240742733,0.0,0.0
2025-08-17,53,8:40-8:50,1.043,6834.2227,6241.7732,592.4495000000006,0.0,0.0,0.0,98.74158333333344,0.0,1445.8337537039029,0.0,0.0
2025-08-17,54,8:50-9:00,1.036,6817.19,6437.887499999999,379.3025000000007,0.0,0.0,0.0,63.21708333333345,0.0,1375.592550000199,0.0,0.0
2025-08-17,55,9:00-9:10,1.0147,6474.6695,6514.949299999999,-40.27979999999934,0.0,0.0,6.71329999999989,0.0,0.0,1381.634520000199,0.0,0.0
2025-08-17,56,9:10-9:20,0.9922,6488.2002,6776.4646,-288.26439999999957,0.0,0.0,48.044066666666595,0.0,0.0,1424.874180000199,0.0,0.0
2025-08-17,57,9:20-9:30,0.97,6814.02,7146.9375,-332.91749999999956,0.0,0.0,55.48624999999993,0.0,0.0,1474.811805000199,0.0,0.0
2025-08-17,58,9:30-9:40,0.9422,6724.9364,7273.7288,-548.7924000000003,0.0,0.0,91.46540000000005,0.0,0.0,1557.130665000199,0.0,0.0
2025-08-17,59,9:40-9:50,0.9569,6662.1123,7415.795499999999,-753.6831999999995,0.0,0.0,125.61386666666658,0.0,0.0,1670.183145000199,0.0,0.0
2025-08-17,60,9:50-10:00,0.9977,6718.9,7662.262499999999,-943.3624999999993,0.0,0.0,157.2270833333332,0.0,0.0,1811.687520000199,0.0,0.0
2025-08-17,61,10:00-10:10,0.9919,6531.6686,7847.3173,-1315.6486999999997,0.0,0.0,219.2747833333333,0.0,0.0,2009.034825000199,0.0,0.0
2025-08-17,62,10:10-10:20,0.9588,6486.7084,8093.858,-1607.1495999999997,0.0,0.0,267.8582666666666,0.0,0.0,2250.107265000199,0.0,0.0
2025-08-17,63,10:20-10:30,0.9549,6597.639999999999,8565.8625,-1968.222499999999,0.0,0.0,328.03708333333316,0.0,0.0,2545.3406400001986,0.0,0.0
2025-08-17,64,10:30-10:40,0.9839,6505.002699999999,9250.9105,-2745.9078,0.0,0.0,457.6513,0.0,0.0,2957.2268100001984,0.0,0.0
2025-08-17,65,10:40-10:50,0.799,6595.713,9597.187,-3001.474,0.0,0.0,500.2456666666667,0.0,0.0,3407.4479100001986,0.0,0.0
2025-08-17,66,10:50-11:00,0.5025,6755.64,9542.025,-2786.384999999999,0.0,0.0,464.3974999999998,0.0,0.0,3825.4056600001986,0.0,0.0
2025-08-17,67,11:00-11:10,0.4662,6478.1339,9512.4392,-3034.3053000000004,0.0,0.0,505.7175500000001,0.0,0.0,4280.551455000199,0.0,0.0
2025-08-17,68,11:10-11:20,0.5007,6425.0576,9411.2524,-2986.1947999999984,0.0,0.0,497.69913333333307,0.0,0.0,4728.480675000199,0.0,0.0
2025-08-17,69,11:20-11:30,0.4827,6718.22,9265.9125,-2547.692499999999,0.0,0.0,424.61541666666653,0.0,0.0,5110.634550000199,0.0,0.0
2025-08-17,70,11:30-11:40,0.4785,6794.5315,9267.4082,-2472.8766999999993,0.0,0.0,412.14611666666656,0.0,0.0,5481.5660550001985,0.0,0.0
2025-08-17,71,11:40-11:50,0.4662,6705.2789,9222.1834,-2516.9044999999996,0.0,0.0,419.4840833333333,0.0,0.0,5859.101730000199,0.0,0.0
2025-08-17,72,11:50-12:00,0.4432,6544.94,9097.0125,-2552.0725000000007,0.0,0.0,425.3454166666668,0.0,0.0,6241.912605000199,0.0,0.0
2025-08-17,73,12:00-12:10,0.4411,6350.9716,9031.8294,-2680.857800000001,0.0,0.0,446.8096333333335,0.0,0.0,6644.041275000199,0.0,0.0
2025-08-17,74,12:10-12:20,0.4551,6389.2662,8835.0287,-2445.7625,0.0,0.0,407.6270833333333,0.0,0.0,7010.905650000199,0.0,0.0
2025-08-17,75,12:20-12:30,0.4463,6483.449999999999,8530.2375,-2046.7874999999995,0.0,0.0,341.1312499999999,0.0,0.0,7317.9237750001985,0.0,0.0
2025-08-17,76,12:30-12:40,0.4113,6246.5164,8360.5834,-2114.066999999998,480.98883333333356,0.0,833.3333333333333,0.0,0.0,8067.9237750001985,197.83070715000008,0.0
2025-08-17,77,12:40-12:50,0.5682,6404.4814,8254.0846,-1849.6032,0.0,0.0,308.2672,0.0,0.0,8345.364255000199,0.0,0.0
2025-08-17,78,12:50-13:00,0.8279,6893.179999999999,8301.4125,-1408.2325,0.0,0.0,234.70541666666668,0.0,0.0,8556.599130000199,0.0,0.0
2025-08-17,79,13:00-13:10,0.8636,6907.4551,8668.0823,-1760.6272,0.0,0.0,293.43786666666665,0.0,0.0,8820.6932100002,0.0,0.0
2025-08-17,80,13:10-13:20,0.8416,6943.3498,8861.2148,-1917.8649999999989,0.0,0.0,319.6441666666665,0.0,0.0,9108.372960000199,0.0,0.0
2025-08-17,81,13:20-13:30,0.8618,7138.079999999999,8702.55,-1564.4699999999993,0.0,0.0,260.7449999999999,0.0,0.0,9343.043460000199,0.0,0.0
2025-08-17,82,13:30-13:40,0.8623,7101.819,8493.2559,-1391.4368999999988,0.0,0.0,231.9061499999998,0.0,0.0,9551.758995000198,0.0,0.0
2025-08-17,83,13:40-13:50,0.9026,7100.9217,8506.5348,-1405.6130999999996,0.0,0.0,234.26884999999993,0.0,0.0,9762.600960000198,0.0,0.0
2025-08-17,84,13:50-14:00,0.9754,7132.949999999999,8592.675,-1459.7249999999995,0.0,0.0,243.2874999999999,0.0,0.0,9981.559710000198,0.0,0.0
2025-08-17,85,14:00-14:10,1.0002,6927.9429,8384.0964,-1456.1535000000003,0.0,0.0,242.69225000000006,0.0,0.0,10199.982735000198,0.0,0.0
2025-08-17,86,14:10-14:20,0.9978,6883.3199,8260.0339,-1376.713999999999,0.0,0.0,229.45233333333317,0.0,0.0,10406.489835000199,0.0,0.0
2025-08-17,87,14:20-14:30,1.0271,7011.409999999999,8239.95,-1228.5400000000013,0.0,0.0,204.7566666666669,0.0,0.0,10590.7708350002,0.0,0.0
2025-08-17,88,14:30-14:40,1.0906,6938.4915,7915.8208,-977.3293000000003,0.0,0.0,162.88821666666672,0.0,0.0,10737.370230000199,0.0,0.0
2025-08-17,89,14:40-14:50,0.9376,6956.4592999999995,7373.991099999999,-417.53179999999975,0.0,0.0,69.58863333333329,0.0,0.0,10800.000000000198,0.0,0.0
2025-08-17,90,14:50-15:00,0.6694,7136.499999999999,6838.6125,297.88749999999936,49.64791666666656,0.0,0.0,0.0,0.0,10800.000000000198,33.2343154166666,0.0
2025-08-17,91,15:00-15:10,0.66,7217.3261,6478.3069,739.0192000000011,123.16986666666685,0.0,0.0,0.0,0.0,10800.000000000198,81.29211200000013,0.0
2025-08-17,92,15:10-15:20,0.7217,7184.2884,6207.9965999999995,976.2918000000004,162.71530000000007,0.0,0.0,0.0,0.0,10800.000000000198,117.43163201000006,0.0
2025-08-17,93,15:20-15:30,0.7308,7170.87,5903.175,1267.6950000000002,211.28250000000003,0.0,0.0,0.0,0.0,10800.000000000198,154.40525100000002,0.0
2025-08-17,94,15:30-15:40,0.7534,7265.747,5506.3197,1759.4273000000007,293.23788333333346,0.0,0.0,0.0,0.0,10800.000000000198,220.92542130333342,0.0
2025-08-17,95,15:40-15:50,0.7823,7084.909499999999,5125.0528,1959.8566999999987,326.6427833333331,0.0,0.0,0.0,0.0,10800.000000000198,255.5326494016665,0.0
2025-08-17,96,15:50-16:00,0.8055,6924.95,4761.2625,2163.6875000000005,360.61458333333337,0.0,0.0,0.0,0.0,10800.000000000198,290.47504687500003,0.0
2025-08-17,97,16:00-16:10,0.8271,7419.2502,4327.4266,3091.8236,515.3039333333334,0.0,0.0,0.0,0.0,10800.000000000198,426.20788326,0.0
2025-08-17,98,16:10-16:20,0.8519,7422.5972,3957.8311,3464.7661,577.4610166666666,0.0,0.0,0.0,0.0,10800.000000000198,491.9390400983333,0.0
2025-08-17,99,16:20-16:30,0.8791,6996.06,3671.5499999999997,3324.51,554.085,0.0,0.0,0.0,0.0,10800.000000000198,487.09612350000003,0.0
2025-08-17,100,16:30-16:40,0.9024,7297.532799999999,3352.2417,3945.291099999999,657.5485166666665,0.0,0.0,0.0,0.0,10800.000000000198,593.3717814399998,0.0
2025-08-17,101,16:40-16:50,0.9163,7301.5168,3028.2064,4273.310400000001,712.2184000000001,0.0,0.0,0.0,0.0,10800.000000000198,652.6057199200001,0.0
2025-08-17,102,16:50-17:00,0.9264,6969.449999999999,2702.025,4267.424999999999,711.2374999999998,0.0,0.0,0.0,0.0,10800.000000000198,658.8904199999998,0.0
2025-08-17,103,17:00-17:10,0.9462,7306.5142,2340.2416,4966.2726,827.7121,0.0,0.0,0.0,0.0,10800.000000000198,783.18118902,0.0
2025-08-17,104,17:10-17:20,0.9742,7355.2306,2014.7961,5340.4345,890.0724166666666,0.0,0.0,0.0,0.0,10800.000000000198,867.1085483166667,0.0
2025-08-17,105,17:20-17:30,0.9862,7162.359999999999,1698.4125,5463.947499999999,910.6579166666666,0.0,0.0,0.0,0.0,10800.000000000198,898.0908374166665,0.0
2025-08-17,106,17:30-17:40,0.976,7597.238999999999,1301.4622,6295.776799999999,1049.296133333333,0.0,0.0,0.0,0.0,10800.000000000198,1024.113026133333,0.0
2025-08-17,107,17:40-17:50,1.0742,6892.333499999999,981.1973,5911.136199999999,985.1893666666665,0.0,0.0,0.0,0.0,10800.000000000198,1058.2904176733332,0.0
2025-08-17,108,17:50-18:00,1.2313,5348.43,758.475,4589.955,764.9925,0.0,0.0,0.0,0.0,10800.000000000198,941.9352652499999,0.0
2025-08-17,109,18:00-18:10,1.2561,5221.0653,496.4099,4724.6554,787.4425666666666,0.0,0.0,0.0,0.0,10800.000000000198,989.1066079899999,0.0
2025-08-17,110,18:10-18:20,1.2447,5647.7635,225.833,5421.9305,903.6550833333333,0.0,0.0,0.0,0.0,10800.000000000198,1124.7794822249998,0.0
2025-08-17,111,18:20-18:30,1.2545,5857.19,37.0875,5820.1025,970.0170833333333,0.0,0.0,0.0,0.0,10800.000000000198,1216.8864310416666,0.0
2025-08-17,112,18:30-18:40,1.2522,5916.9049,0.0,5916.9049,986.1508166666667,0.0,0.0,0.0,0.0,10800.000000000198,1234.85805263,0.0
2025-08-17,113,18:40-18:50,1.2881,5671.2142,2.5973,5668.616900000001,944.7694833333334,0.0,0.0,0.0,0.0,10800.000000000198,1216.9575714816667,0.0
2025-08-17,114,18:50-19:00,1.3466,5453.0,0.0,5453.0,75.5,0.0,0.0,833.3333333333333,0.0,9874.074074074273,101.6683,0.0
2025-08-17,115,19:00-19:10,1.3523,5821.1236,0.0,5821.1236,136.85393333333332,0.0,0.0,833.3333333333333,0.0,8948.148148148348,185.06757404666666,0.0
2025-08-17,116,19:10-19:20,1.3445,6058.3631,0.1865,6058.1766,176.36276666666663,0.0,0.0,833.3333333333333,0.0,8022.222222222422,237.1197397833333,0.0
2025-08-17,117,19:20-19:30,1.3483,5967.61,0.0,5967.61,161.26833333333332,0.0,0.0,833.3333333333333,0.0,7096.296296296496,217.4380938333333,0.0
2025-08-17,118,19:30-19:40,1.349,5991.0284,0.0,5991.0284,165.17140000000006,0.0,0.0,833.3333333333333,0.0,6170.37037037057,222.81621860000007,0.0
2025-08-17,119,19:40-19:50,1.3473,5775.5967,0.0134,5775.583299999999,129.2638833333333,0.0,0.0,833.3333333333333,0.0,5244.4444444446435,174.15723001499995,0.0
2025-08-17,120,19:50-20:00,1.3482,5411.42,0.0,5411.42,68.57000000000005,0.0,0.0,833.3333333333333,0.0,4318.518518518717,92.44607400000007,0.0
2025-08-17,121,20:00-20:10,1.3513,5452.9806,0.0,5452.9806,75.49676666666664,0.0,0.0,833.3333333333333,0.0,3392.5925925927913,102.01878079666663,0.0
2025-08-17,122,20:10-20:20,1.34,5709.8327,0.0,5709.8327,644.9721166666666,0.0,0.0,306.6666666666668,0.0,3051.8518518520505,864.2626363333333,0.0
2025-08-17,123,20:20-20:30,1.3489,5852.92,0.0,5852.92,142.15333333333342,0.0,0.0,833.3333333333333,0.0,2125.9259259261244,191.75063133333344,0.0
2025-08-17,124,20:30-20:40,1.3952,5714.4956,0.0,5714.4956,119.08260000000007,0.0,0.0,833.3333333333333,0.0,1200.0000000001985,166.1440435200001,0.0
2025-08-17,125,20:40-20:50,1.2226,5543.9677,0.0,5543.9677,923.9946166666666,0.0,0.0,0.0,0.0,1200.0000000001985,1129.6758183366665,0.0
2025-08-17,126,20:50-21:00,0.9332,5490.3,0.0,5490.3,915.05,0.0,0.0,0.0,0.0,1200.0000000001985,853.92466,0.0
2025-08-17,127,21:00-21:10,0.9068,5507.5658,0.0,5507.5658,917.9276333333333,0.0,0.0,0.0,0.0,1200.0000000001985,832.3767779066667,0.0
2025-08-17,128,21:10-21:20,0.9371,5587.7882,0.0,5587.7882,931.2980333333333,0.0,0.0,0.0,0.0,1200.0000000001985,872.7193870366666,0.0
2025-08-17,129,21:20-21:30,0.9371,5757.16,0.0,5757.16,959.5266666666666,0.0,0.0,0.0,0.0,1200.0000000001985,899.1724393333334,0.0
2025-08-17,130,21:30-21:40,0.9871,5913.1217,0.0,5913.1217,985.5202833333333,0.0,0.0,0.0,0.0,1200.0000000001985,972.8070716783333,0.0
2025-08-17,131,21:40-21:50,0.7764,5399.5128,0.0,5399.5128,899.9188,0.0,0.0,0.0,0.0,1200.0000000001985,698.69695632,0.0
2025-08-17,132,21:50-22:00,0.4209,4585.49,0.0,4585.49,1597.5816666666665,0.0,833.3333333333333,0.0,0.0,1950.0000000001985,672.4221234999999,0.0
2025-08-17,133,22:00-22:10,0.3859,4534.4612,0.0,4534.4612,1589.0768666666665,0.0,833.3333333333333,0.0,0.0,2700.0000000001983,613.2247628466666,0.0
2025-08-17,134,22:10-22:20,0.4368,4476.6775,0.0,4476.6775,746.1129166666666,0.0,0.0,0.0,0.0,2700.0000000001983,325.90212199999996,0.0
2025-08-17,135,22:20-22:30,0.4198,4210.86,0.0,4210.86,1535.1433333333332,0.0,833.3333333333333,0.0,0.0,3450.0000000001983,644.4531713333333,0.0
