日期,小区负载电量_kWh,光伏实际电量_kWh,计划购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,弃光量_kWh,0:00储电量_kWh,24:00储电量_kWh,计划购电费_元,紧急购电费_元,总购电费_元,最大电能平衡残差_kWh,最大SOC递推残差_kWh,最大充电功率_kW,最大放电功率_kW,求解状态
2025-07-13,139893.36648333335,70625.64608333333,73134.25132777778,0.0,20350.16277777778,16483.631849999998,0.0,6000.0,6000.0,46587.915196712594,0.0,46587.915196712594,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-14,141062.42346666666,69254.74424999999,75491.74679156378,0.0,19389.82934156378,15705.761766666665,0.0,6000.0,6000.0,47724.13387926043,0.0,47724.13387926043,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-15,139545.16266666667,66796.11208333334,76481.49049670782,0.0,19644.42059670782,15911.980683333333,0.0,6000.0,6000.0,48003.21139504185,0.0,48003.21139504185,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-16,140365.26538333332,68230.702,75858.83712016461,0.0,19601.440720164606,15877.166983333333,0.0,6000.0,6000.0,47808.490982253206,0.0,47808.490982253206,2.2737367544323206e-13,0.0,5000.000000000001,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-17,139569.15928333334,66848.74321666667,76776.83087942385,0.0,21349.55164609053,17293.136833333334,0.0,6000.0,6000.0,48528.09456951883,0.0,48528.09456951883,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-18,93698.0732,62423.8251,40565.783266666665,0.0,16000.000000000002,12959.999999999998,6251.535166666663,6000.0,6000.000000000001,23621.912615125,0.0,23621.912615125,1.1368683772161603e-13,0.0,5000.0,4452.266100000001,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-19,94564.52240000002,67381.70335,41227.0314,0.0,16000.000000000002,12959.999999999998,11004.212349999998,6000.0,6000.000000000001,24325.221752941667,0.0,24325.221752941667,2.9558577807620168e-12,0.0,5000.000000000001,4450.0148,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-20,138750.53876666666,66660.56055,75926.3621063786,0.0,20191.494156378594,16355.110266666665,0.0,6000.0,6000.000000000002,47513.69498444376,0.0,47513.69498444376,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-21,138442.8198,64453.070449999985,77969.66336419753,0.0,20946.915864197534,16967.001849999997,0.0,6000.0,6000.0,48949.73999248982,0.0,48949.73999248982,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-22,139514.85881666664,65719.71419999999,77787.68139423868,0.0,21013.351460905345,17020.814683333334,0.0,6000.0,5999.999999999997,48694.18693395362,0.0,48694.18693395362,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-23,139450.03365,65233.48653333333,78376.81931893004,0.0,21896.169485596707,17735.897283333332,0.0,6000.0,5999.999999999997,49306.71520725274,0.0,49306.71520725274,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-24,138902.21751666663,65285.74551666666,77481.08296995884,0.0,20340.05773662551,16475.446766666668,0.0,6000.0,6000.000000000004,48805.868984688,0.0,48805.868984688,1.5916157281026244e-12,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-25,92354.83968333332,65849.52011666667,40051.64881316667,0.0,16056.81401666667,13006.0193535,10495.534583333341,6000.0,6000.000000000002,23332.865208824118,0.0,23332.865208824118,5.4569682106375694e-12,0.0,5000.0,4287.7245,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-26,93187.68993333331,64718.598366666665,40547.71101666666,0.0,16000.0,12960.000000000002,9038.619449999998,6000.0,5999.999999999997,23636.837554881662,0.0,23636.837554881662,3.410605131648481e-13,0.0,5000.0,4382.8442,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-27,138110.19628333332,64425.00648333333,77932.90084279835,0.0,22356.37390946502,18108.662866666666,0.0,6000.0,6000.000000000002,48706.827184165886,0.0,48706.827184165886,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-28,138228.99843333333,60274.121199999994,82114.41108644856,0.0,21892.28343744856,17732.749584333334,0.0,6000.0,6000.000000000002,51287.24157335886,0.0,51287.24157335886,1.7053025658242404e-12,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-29,138314.74511666666,62245.49916666666,80192.23429979423,0.0,21699.93868312757,17576.950333333334,0.0,6000.0,6000.0,49862.097860390284,0.0,49862.097860390284,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-30,138424.36443333334,64321.11038333333,78223.50636851852,0.0,21685.53851851852,17565.286199999995,0.0,6000.0,6000.0,48951.950777115555,0.0,48951.950777115555,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-07-31,137423.31371666666,62728.31745,78850.29972525308,0.0,21870.018203086416,17714.7147445,0.0,6000.0,6000.0,49476.08914025383,0.0,49476.08914025383,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-01,92719.4241,71468.06443333333,39404.0438,0.0,16000.0,12960.0,15112.684133333332,6000.0,6000.000000000001,22915.314190346668,0.0,22915.314190346668,2.3874235921539366e-12,0.0,5000.0,4350.5,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-02,91562.24421666667,70635.21928333332,39090.945999999996,0.0,15999.999999999996,12960.0,15123.921066666671,6000.0,6000.000000000002,22781.84601415833,0.0,22781.84601415833,2.9558577807620168e-12,0.0,5000.0,4320.84,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-03,138062.48614999998,75223.00616666666,66470.89735802468,0.0,19112.723024691353,15481.30565,0.0,6000.0,6000.000000000002,42832.02815544907,0.0,42832.02815544907,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-04,138312.10695,72896.45186666667,69055.66793292182,0.0,19157.962366255142,15517.949516666667,0.0,6000.0,5999.999999999998,43957.46777277263,0.0,43957.46777277263,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-05,136458.49728333333,71306.18755,68876.0422946502,0.0,19598.592427983538,15874.859866666668,0.0,6000.0,5999.999999999998,43497.42585605914,0.0,43497.42585605914,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-06,136716.08779999998,68601.68853333333,71881.97682222222,0.0,19829.355555555558,16061.777999999998,0.0,6000.0,6000.0,45636.68975536518,0.0,45636.68975536518,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-07,136850.75446666667,73462.76921666667,67157.24014197532,0.0,19838.183641975305,16068.92875,0.0,6000.0,6000.000000000002,42954.24318475611,0.0,42954.24318475611,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-08,90703.21611666666,74928.04486666666,38713.96466666667,0.0,15999.999999999998,12960.0,19898.793416666667,6000.0,5999.999999999999,22370.85169898833,0.0,22370.85169898833,1.1368683772161603e-13,0.0,5000.0,4321.5931,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-09,90303.83174999998,71381.90275,39082.753716666666,0.0,15999.999999999996,12959.999999999996,17120.82471666667,6000.0,6000.0,22589.484041465003,0.0,22589.484041465003,1.1368683772161603e-13,0.0,5000.0,4201.929999999999,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-10,136535.44471666665,71230.82566666667,68885.33970205762,0.0,18845.898168724278,15265.177516666667,0.0,6000.0,5999.999999999993,43813.888217624895,0.0,43813.888217624895,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-11,136422.26351666666,71861.01018333333,68394.4987436214,0.0,20174.975843621403,16341.730433333332,0.0,6000.0,6000.000000000002,43517.4561460338,0.0,43517.4561460338,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-12,136637.5967,68877.05305,71382.07146604938,0.0,19060.67271604938,15439.1449,0.0,6000.0,6000.000000000004,45494.79408873765,0.0,45494.79408873765,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-13,136547.99718333333,70427.01773333334,69737.23016941769,0.0,19032.898523251028,15416.647803833333,0.0,6000.0,6000.000000000002,43982.84302123594,0.0,43982.84302123594,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-14,135936.05536666664,70009.76438333333,69940.6078244856,0.0,21127.983374485597,17113.666533333333,0.0,6000.0,6000.000000000004,44487.552068476725,0.0,44487.552068476725,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-15,89968.05776666666,72808.33088333334,39256.30918333333,0.0,15999.999999999998,12959.999999999996,19056.582300000002,6000.0,6000.000000000002,22597.769968455003,0.0,22597.769968455003,1.1368683772161603e-13,0.0,5000.0,4242.1562,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-16,90183.53034999999,73254.24998333334,39106.426799999994,0.0,16000.000000000002,12960.0,19137.146433333328,6000.0,6000.000000000002,22697.032871548334,0.0,22697.032871548334,1.2505552149377763e-12,0.0,5000.0,4391.37,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-17,135369.1165,72203.72288333334,66922.64461358024,0.0,19775.005246913577,16017.754249999998,0.0,6000.0,6000.000000000004,43032.41438943012,0.0,43032.41438943012,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-18,135710.17471666663,71316.0591,68265.99930185184,0.0,20378.335185185184,16506.4515,0.0,6000.0,6000.000000000004,43606.9624308116,0.0,43606.9624308116,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-19,135364.48288333332,71046.82283333334,67943.71743868313,0.0,19084.51257201646,15458.455183333332,0.0,6000.0,6000.000000000002,43502.23222260438,0.0,43502.23222260438,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-20,135048.05366666667,64397.36259999999,74779.07528353909,0.0,21728.337983539088,17599.953766666666,0.0,6000.0,6000.0,46850.6879511058,0.0,46850.6879511058,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-21,134971.7989,69127.38041666667,69488.42180596707,0.0,19178.964855967075,15534.961533333331,0.0,6000.0,6000.0,44030.081425041746,0.0,44030.081425041746,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-22,90531.7304,69301.161,40082.17708333333,0.0,16000.0,12960.0,15811.607683333334,6000.0,6000.000000000005,23548.43926321333,0.0,23548.43926321333,3.296918293926865e-12,0.0,5000.0,4507.04,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-23,89697.14623333333,67167.14008333333,39422.74231666667,0.0,15999.999999999998,12960.0,13852.736166666667,6000.0,5999.999999999998,22982.83639996,0.0,22982.83639996,1.1368683772161603e-13,0.0,5000.0,4192.97,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-24,135068.0714,71334.48191666666,67926.40501995885,0.0,20680.401069958847,16751.124866666665,263.5393333333338,6000.0,6000.0,43846.5300627392,0.0,43846.5300627392,3.410605131648481e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-25,134511.61375,63738.52673333333,74660.17503744856,0.0,20458.358004115216,16571.26998333333,0.0,6000.0,6000.0,47191.69893254839,0.0,47191.69893254839,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-26,134368.96393333335,68840.14555,69437.12888415638,0.0,20570.05526748971,16661.744766666667,0.0,6000.0,6000.0,44341.00209809464,0.0,44341.00209809464,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-27,133788.3821,65874.23323333333,71917.1886526749,0.0,21068.630452674897,17065.590666666667,0.0,6000.0,6000.0,45827.208935861854,0.0,45827.208935861854,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-28,134543.81656666665,63776.021583333335,74776.04220020575,0.0,21096.037983539092,17087.790766666665,0.0,6000.0,6000.000000000002,46943.546045701725,0.0,46943.546045701725,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-29,88328.33254999999,65773.1122,39969.73715,0.0,15999.999999999998,12960.0,14374.5168,6000.0,6000.000000000005,23317.221228211667,0.0,23317.221228211667,1.8189894035458565e-12,0.0,5000.0,4374.9194,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-30,89025.08758333331,70512.36774999999,39855.523466666666,0.0,15999.999999999998,12959.999999999998,18302.803633333333,6000.0,6000.000000000002,23390.13405774667,0.0,23390.13405774667,1.1368683772161603e-13,0.0,5000.0,4221.3068,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-08-31,133365.35983333332,66718.73675,70549.41843077778,0.0,20541.02814444444,16638.232796999997,0.0,6000.0,6000.0,44986.88395885239,0.0,44986.88395885239,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-01,121263.61926666666,67689.48473333333,57152.14114094651,0.0,18831.613724279836,15253.607116666666,0.0,6000.0,6000.000000000002,35447.42304133401,0.0,35447.42304133401,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-02,121532.82414999999,67475.0683,58013.38879465021,0.0,20819.120761316874,16863.487816666668,0.0,6000.0,6000.000000000002,35862.39620893187,0.0,35862.39620893187,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-03,121433.71643333332,65885.99918333333,59124.96614855967,0.0,18827.625781893003,15250.376883333334,0.0,6000.0,5999.999999999998,37092.20951020326,0.0,37092.20951020326,1.2789769243681803e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-04,121061.17303333333,67135.60748333333,57962.44130267489,0.0,20173.513786008232,16340.546166666665,203.90813333333244,6000.0,6000.000000000005,36640.80770885218,0.0,36640.80770885218,1.5631940186722204e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-05,75132.98045,68308.71878333332,30380.297783333335,0.0,16000.0,12960.0,20516.036116666663,6000.0,6000.0,16408.265988506668,0.0,16408.265988506668,1.1368683772161603e-13,0.0,5000.0,3532.55,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-06,75826.37416666666,68105.29046666666,30788.801133333327,0.0,16000.0,12960.0,20027.71743333333,6000.0,6000.000000000001,16544.120175364995,0.0,16544.120175364995,1.1368683772161603e-13,0.0,5000.000000000001,3530.5056,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-07,120781.00903333332,65820.02541666667,58857.36865411523,0.0,20507.289670781895,16610.90463333333,0.0,6000.0,6000.000000000002,36274.991662941626,0.0,36274.991662941626,1.1368683772161603e-13,0.0,5000.0,4919.21,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-08,121400.59243333332,62005.022899999996,63194.650532967076,0.0,19995.16315596708,16196.082156333332,0.0,6000.0,6000.000000000002,39068.12012511653,0.0,39068.12012511653,1.1368683772161603e-13,0.0,5000.0,4839.57,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-09,121082.23558333333,67979.40131666667,58211.1269781893,0.0,20063.9420781893,16251.793083333332,1296.1437166666615,6000.0,6000.000000000002,36779.21551409566,0.0,36779.21551409566,5.9117155615240335e-12,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-10,121274.78848333332,59958.78983333333,65451.586838065836,0.0,21766.253621399177,17630.66543333333,0.0,6000.0,6000.000000000002,40003.99906189846,0.0,40003.99906189846,1.1368683772161603e-13,0.0,5000.0,4930.44,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-11,120746.77835,67250.69256666666,58376.895786213994,0.0,21117.03343621399,17104.79708333333,868.5736500000003,6000.0,6000.0,36573.8745530243,0.0,36573.8745530243,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-12,75687.22711666666,64135.570916666664,31663.9845,0.0,16000.0,12960.0,17072.328299999994,6000.0,6000.000000000002,17121.214903708333,0.0,17121.214903708333,2.2737367544323206e-13,0.0,5000.0,3499.333899999999,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-13,75063.58311666666,67056.48163333333,31601.930583333335,0.0,16000.000000000004,12960.0,20554.829099999995,6000.0,6000.000000000005,17194.768321981668,0.0,17194.768321981668,1.5916157281026244e-12,0.0,5000.000000000024,3427.841,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-14,121237.69566666667,61138.37091666666,64105.07185226337,0.0,21082.879485596706,17077.132383333334,0.0,6000.0,5999.999999999998,39410.45105271438,0.0,39410.45105271438,1.1368683772161603e-13,0.0,5000.0,4991.59,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-15,120760.02988333334,65692.99925,59907.25958703704,0.0,21479.043703703705,17398.0254,759.2106500000006,6000.0,6000.000000000005,37480.04604182778,0.0,37480.04604182778,1.4779288903810084e-12,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-16,121843.35746666667,62351.58748333332,63433.868375720165,0.0,20747.886275720164,16805.78788333333,0.0,6000.0,6000.000000000004,39248.0229860392,0.0,39248.0229860392,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-17,120924.79499999998,60964.6766,64015.41320404114,0.0,21343.656863374483,17288.362059333333,0.0,6000.0,6000.0,39396.59419538108,0.0,39396.59419538108,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-18,120804.11636666665,61848.06525,63024.81034279835,0.0,21414.522242798354,17345.763016666668,0.0,6000.0,6000.0,39138.13532041358,0.0,39138.13532041358,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-19,75287.12646666667,59185.77414999999,32066.10713333333,0.0,15999.99999999998,12960.0,12924.754816666638,6000.0,5999.999999999983,17448.302503701667,0.0,17448.302503701667,2.6830093702301383e-11,0.0,5000.0,3271.1289999999995,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-20,75330.72763333333,59685.2939,32235.99443333333,0.0,16000.000000000004,12960.0,13550.560699999996,6000.0,6000.000000000004,17543.021398605,0.0,17543.021398605,1.5916157281026244e-12,0.0,5000.0,3432.53,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-21,120862.28298333334,62574.7955,62151.67660246913,0.0,20337.8374691358,16473.648350000003,0.0,6000.0,6000.0,38604.42366490389,0.0,38604.42366490389,2.2737367544323206e-13,0.0,5000.0,4962.0716,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-22,121218.04173333332,60604.02184999999,64684.90991255143,0.0,21425.73699588477,17354.846966666664,0.0,6000.0,6000.000000000002,40018.43147831895,0.0,40018.43147831895,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-23,121182.28133333333,59065.66575,66265.42130905349,0.0,21835.81960905349,17687.013883333333,0.0,6000.0,6000.000000000001,41320.23255747086,0.0,41320.23255747086,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-24,121014.19341666665,59950.968316666665,65116.558433333325,0.0,21333.33333333333,17280.0,0.0,6000.0,5999.999999999999,40245.86740811332,0.0,40245.86740811332,2.0463630789890885e-12,0.0,5000.0,4950.7016,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-25,120546.34714999999,60210.89825,64412.80435946501,0.0,21459.765576131686,17382.410116666666,0.0,6000.0,6000.000000000003,39999.355758251906,0.0,39999.355758251906,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-26,74194.35371666666,56500.11021666666,31723.51676666666,0.0,15999.999999999996,12960.0,10989.273266666667,6000.0,5999.999999999999,17116.968421408328,0.0,17116.968421408328,2.2737367544323206e-12,0.0,5000.0,3373.06,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-27,75945.77175,58144.46949999999,33541.698,0.0,15999.999999999998,12960.0,12700.395750000001,6000.0,6000.0,18506.470294785,0.0,18506.470294785,1.1368683772161603e-13,0.0,5000.0,3335.1906,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-28,120389.61958333333,56901.99041666666,67597.98958086419,0.0,21633.475864197528,17523.115449999998,0.0,6000.0,6000.000000000002,41599.25841054703,0.0,41599.25841054703,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-29,121111.4148,58351.523199999996,66851.27314876544,0.0,21533.58709876543,17442.20555,0.0,6000.0,6000.000000000002,41516.14451192685,0.0,41516.14451192685,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-09-30,120916.45506666665,55494.2803,69623.07678078396,0.0,22110.010600617286,17909.1085865,0.0,6000.0,6000.000000000004,43364.05819557331,0.0,43364.05819557331,3.410605131648481e-12,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-01,117218.45471666666,67556.93318333334,56393.58967777777,0.0,21411.214444444442,17343.083700000003,2663.9374000000007,6000.0,6000.0,34295.81534869499,0.0,34295.81534869499,2.2737367544323206e-12,0.0,5000.0,4898.83,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-02,117231.70978333332,65500.92666666665,56407.550333333325,0.0,21333.33333333333,17280.0,623.4338833333359,6000.0,6000.000000000002,34234.17696062333,0.0,34234.17696062333,1.1368683772161603e-13,0.0,5000.0,4973.47,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-03,71524.19113333334,63707.03743333333,28890.34418333333,0.0,16000.0,12960.0,18033.190483333336,6000.0,6000.0,14643.063735833332,0.0,14643.063735833332,1.7053025658242404e-12,0.0,5000.000000000001,2992.0539,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-04,72397.41483333333,59301.43239999999,30374.449049999996,0.0,16000.000000000004,12960.0,14238.466616666668,6000.0,6000.000000000006,15517.907799331664,0.0,15517.907799331664,4.547473508864641e-12,0.0,5000.0,3010.92,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-05,117604.4209,62868.45983333333,58789.294399999984,0.0,21333.33333333333,17280.0,0.0,6000.0,5999.999999999996,35675.418790653326,0.0,35675.418790653326,1.1368683772161603e-13,0.0,5000.0,4888.6104,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-06,117896.13613333332,60163.02688333333,61798.99398333333,0.0,21399.393333333337,17333.5086,0.0,6000.0,6000.000000000002,37528.712069019995,0.0,37528.712069019995,1.1368683772161603e-13,0.0,5000.0,4800.1211,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-07,117357.17863333333,59585.615633333335,61835.54817119341,0.0,21389.39563786008,17325.410466666664,0.0,6000.0,6000.000000000001,37539.188804415986,0.0,37539.188804415986,1.1368683772161603e-13,0.0,5000.0,4861.4808,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-08,117391.06235,60912.56668333333,60531.829,0.0,21333.33333333333,17280.0,0.0,6000.0,6000.000000000004,36758.29409325833,0.0,36758.29409325833,1.1368683772161603e-13,0.0,5000.0,4930.0063,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-09,117432.98973333332,61673.00805,59819.757138683126,0.0,21367.239238683127,17307.463783333333,0.0,6000.0,5999.999999999998,36777.749771702525,0.0,36777.749771702525,1.2789769243681803e-13,0.0,5000.0,4920.9912,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-10,72371.53011666666,63027.91919999999,30707.342266666663,0.0,16000.000000000004,12960.0,18323.731349999995,6000.0,6000.000000000006,15821.387132183332,0.0,15821.387132183332,2.8421709430404007e-12,0.0,5000.0,2916.1252,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-11,71790.96475000001,57684.65116666666,30732.27216666666,0.0,15999.999999999996,12960.000000000004,13585.958583333333,6000.0,6000.0,15897.850735809996,0.0,15897.850735809996,1.1368683772161603e-13,0.0,5000.0,2979.29,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-12,117709.38418333331,59194.428199999995,62580.96977983538,0.0,21400.07261316872,17334.058816666664,0.0,6000.0,6000.0,38029.40435305302,0.0,38029.40435305302,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-13,117677.75383333332,60650.358533333325,61114.198532921815,0.0,21509.49069958848,17422.68746666667,0.0,6000.0,6000.000000000004,37515.77072501006,0.0,37515.77072501006,3.183231456205249e-12,0.0,5000.0,4837.57,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-14,118032.22918333333,57258.3999,64842.445810082296,0.0,21413.77119341564,17345.154666666665,0.0,6000.0,6000.000000000002,39751.18630644266,0.0,39751.18630644266,1.1368683772161603e-13,0.0,5000.0,4888.1545,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-15,117342.48076666666,55422.45711666666,66053.31917530864,0.0,21754.18697530864,17620.891449999996,0.0,6000.0,6000.000000000003,40066.32568251203,0.0,40066.32568251203,1.1368683772161603e-13,0.0,5000.0,4848.0545,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-16,117733.27633333334,54766.80338333333,67173.27071028807,0.0,22141.0408436214,17934.243083333335,0.0,6000.0,6000.0,41356.911504391785,0.0,41356.911504391785,1.1368683772161603e-13,0.0,5000.0,4887.1178,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-17,71943.17253333333,55938.973216666665,30916.324699999997,0.0,16000.0,12960.0,11872.125383333332,6000.0,6000.0,16029.294895126664,0.0,16029.294895126664,1.1368683772161603e-13,0.0,5000.0,2934.6311,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-18,71656.70145,55580.10818333333,31177.9225,0.0,15999.999999999996,12960.0,12061.329233333337,6000.0,6000.0,16132.256536806666,0.0,16132.256536806666,7.958078640513122e-13,0.0,5000.0,2798.4002,Optimization terminated successfully. (HiGHS Status 7: Optimal)
