日期,小区负载电量_kWh,光伏实际电量_kWh,计划购电量_kWh,调整购电量_kWh,调整净变化_kWh,上调购电量_kWh,下调购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,实际弃光量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元,0:00储电量_kWh,24:00储电量_kWh
2025-08-19,135364.48288333332,71046.82283333334,67150.77162633745,68606.65199876542,1455.8803724279715,1455.8803724279767,4.547473508864641e-13,3637.5416128333395,16859.596815432087,13656.273420499992,4723.210166666669,44312.31751212401,1008.9133623012015,15558.295782128609,60879.526656553826,6000.0,5999.999999999996
2025-08-20,135048.05366666667,64397.36259999999,75843.9992483539,76650.70990596694,806.7106576130464,806.7106576130391,3.069544618483633e-12,2644.3395833333334,22041.124922633702,17853.311187333304,4456.544687333208,48561.75304905915,906.9876534560938,10747.8610069,60216.60170941525,6000.0,5999.999999999997
2025-08-21,134971.7989,69127.38041666667,71906.03910246912,73392.45215124279,1486.4130487736693,1486.4130487736634,4.547473508864641e-13,2275.008599999999,21908.276053909456,17745.703603666658,5660.46981766666,46346.37082553167,1180.221451009494,9150.651010258329,56677.24328679949,6000.0,6000.0
2025-08-22,90531.7304,69301.161,40796.21363333333,41674.05176666666,877.8381333333236,877.8381333333299,7.389644451905042e-13,1620.3318333333332,15999.99999999999,12960.000000000002,19023.814200000004,24910.829081689993,732.3867642000004,6026.417345549999,31669.633191439993,6000.0,5999.999999999999
2025-08-23,89697.14623333333,67167.14008333333,39317.04806666666,40598.60298333334,1281.5549166666751,1281.5549166666722,0.0,1149.8680166666697,16000.000000000002,12960.0,16178.464850000004,23443.54289285,1400.9475940075083,4053.81078435834,28898.30127121585,6000.0,6000.000000000003
2025-08-24,135068.0714,71334.48191666666,67799.47353683127,72021.42641152264,4221.952874691371,4221.952874691358,4.547473508864641e-13,2775.685433333354,18465.650925925922,14957.17725,7555.048685596733,45116.394629038725,3991.404688707656,10969.948090000049,60077.74740774643,6000.0,6000.0
2025-08-25,134511.61375,63738.52673333333,89209.30098045267,89209.30098045267,0.0,0.0,0.0,1581.5131666666648,22714.525205761318,18398.765416666665,15701.96734135802,56584.87680594247,0.0,6952.546405566658,63537.42321150913,6000.0,6000.0
2025-08-26,134368.96393333335,68840.14555,68495.5381930041,69124.23333703703,628.6951440329285,628.6951440329241,4.888534022029489e-12,4591.720483333334,18015.58172839506,14592.621199999998,4764.174908641969,45731.74929859166,403.0325732086162,20124.936233200002,66259.71810500027,6000.0,6000.0000000000055
2025-08-27,133788.3821,65874.23323333333,68780.39686851851,73668.20584053498,4887.808972016472,4887.808972016466,0.0,3202.7688499999995,19889.784423868317,16110.725383333333,5177.766783333335,44942.46966887895,4025.8463036601597,14001.275216891663,62969.59118943077,6000.0,6000.0
2025-08-28,134543.81656666665,63776.021583333335,68561.39238395062,74324.96099958847,5763.568615637851,5763.568615637855,4.547473508864641e-13,4397.175083333333,19026.910699588472,15411.797666666665,4339.228066666667,44385.51837810088,5299.53843691799,17870.08339010833,67555.1402051272,6000.0,6000.0
2025-08-29,88328.33254999999,65773.1122,41344.97131666666,41344.97131666667,7.275957614183426e-12,1.6271428648906294e-12,0.0,1511.1133333333328,15999.999999999993,12960.0,17260.86430000001,25146.841695006668,3.0385645999331245e-12,5757.752355049998,30904.59405005667,6000.0,5999.999999999999
2025-08-30,89025.08758333331,70512.36774999999,41137.986212076125,41137.986212076125,0.0,3.694822225952521e-13,0.0,1274.1419918333331,16010.74506172839,12968.703499999996,20857.36680884774,25012.60100969061,6.961599297028442e-13,4837.978359222334,29850.579368912942,6000.0,6000.000000000004
2025-08-31,133365.35983333332,66718.73675,67138.36693580246,70350.59479650206,3212.227860699597,3212.2278606995956,3.410605131648481e-13,3570.738616666665,17869.42594650206,14474.235016666666,3879.5194000000033,44863.622653534025,2385.8197481071393,14961.531829949996,62210.97423159116,6000.0,5999.999999999996
2025-09-01,121263.61926666666,67689.48473333333,64809.37382489711,66868.91342209053,2059.539597193412,2059.5395971934063,0.0,971.9300999999997,21390.780912757193,17326.532539333326,10202.460615333326,39967.32140555864,2086.214795475794,4016.5268713583305,46070.06307239277,6000.0,6000.0
2025-09-02,121532.82414999999,67475.0683,55691.47249567901,58726.181994855964,3034.7094991769554,3034.709499176957,0.0,3468.5390999999995,18048.695411522633,14619.443283333336,4707.71311666667,35617.674189226105,2483.9919286376876,15364.876916999998,53466.54303486379,6000.0,6000.0
2025-09-03,121433.71643333332,65885.99918333333,60363.588582510274,61422.186181275705,1058.597598765431,1058.5975987654306,0.0,2880.473266666667,19142.412181275708,15505.353866833328,5117.883883499995,38405.44548897427,1029.132831793519,11330.978372608335,50765.55669337612,6000.0,6000.000000000002
2025-09-04,121061.17303333333,67135.60748333333,57951.09717098765,58106.719257320976,155.6220863333292,155.62208633332813,0.0,3868.317888999991,17181.443981069955,13916.969624666672,4784.997239917695,37715.52868011994,172.0487224328439,15772.248993400455,53659.82639595324,6000.0,5999.999999999995
2025-09-05,75132.98045,68308.71878333332,31172.460483333332,31331.146683333332,158.6862000000001,158.68620000000004,0.0,1456.016933333337,15999.999999999998,12959.999999999996,22922.90195,17809.11030049833,198.37361862000006,5842.031466408354,23849.515385526684,6000.0,5999.999999999999
2025-09-06,75826.37416666666,68105.29046666666,31248.377549999997,31325.86384999999,77.48629999999321,77.48630000000061,6.59383658785373e-12,1345.9008166666727,15992.653271604944,12954.049149999999,21912.07684506172,17637.755323395,96.8656236300048,5321.17604858337,23055.796995608373,6000.0,6000.000000000008
2025-09-07,120781.00903333332,65820.02541666667,54967.96407345679,58974.54451129012,4006.580437833334,4006.5804378333314,0.0,3479.4937666666665,16332.895673456787,13229.6454955,4389.804483333335,35752.40647418283,3390.8158514583497,15738.960211366666,54882.182537007844,6000.0,6000.0
2025-09-08,121400.59243333332,62005.022899999996,64329.2872,66473.71736831276,2144.4301683127633,2144.430168312751,0.0,2572.468266666669,20950.726951646087,16970.08883083333,5669.977980833333,40238.63052021284,2024.6771504581718,11635.400362325012,53898.70803299602,6000.0,5999.999999999999
2025-09-09,121082.23558333333,67979.40131666667,55527.48897962963,57325.80069835391,1798.3117187242824,1798.311718724283,2.0463630789890885e-12,4517.934616666667,17292.329711934155,14006.787066666666,5455.358403086424,36157.516622568146,1920.7882905910535,20065.116079400002,58143.4209925592,6000.0,6000.0
2025-09-10,121274.78848333332,59958.78983333333,66016.09970987654,68665.80178995473,2649.70208007819,2649.7020800781934,0.0,3412.12285,22186.313576954723,17970.91399733333,6546.526410333333,40699.258418341225,2675.674291831113,14877.014942391666,58251.947652564006,6000.0,6000.0
2025-09-11,120746.77835,67250.69256666666,64631.59346358023,64838.505786625516,206.9123230452824,206.91232304527227,0.0,2169.3160333333353,21348.121522633744,17291.97843333333,9455.592947325105,40966.96924358544,138.51745466265794,9023.62523480834,50129.11193305644,6000.0,6000.0
2025-09-12,75687.22711666666,64135.570916666664,32100.70212683333,32248.849270166662,148.14714333333177,148.1471433333346,0.0,1316.8882333333322,16007.70765,12966.2431965,18972.616850000002,18098.23650671895,166.05347238615178,5165.0457416583295,23429.335720763433,6000.0,5999.999999999999
2025-09-13,75063.58311666666,67056.48163333333,31750.373633333336,31819.609133333335,69.23549999999886,69.23550000000037,0.0,1169.2314166666667,16011.21393004115,12969.08328333333,21939.608419958844,17908.956791413337,86.55129855000047,4809.201925708334,22804.71001567167,6000.0,6000.000000000005
2025-09-14,121237.69566666667,61138.37091666666,70494.23443950617,70494.23443950617,0.0,7.958078640513122e-13,0.0,1465.0870333333285,19704.327309876542,15960.505121000002,8116.174533962965,43739.193493505736,1.4994213870522799e-12,6655.801355899981,50394.99484940572,6000.0,5999.999999999998
2025-09-15,120760.02988333334,65692.99925,57788.3383691358,58783.83977942387,995.5014102880668,995.5014102880637,0.0,4036.904724485599,18622.426687242798,15084.165616666665,4215.452800000001,37290.697391290494,1073.4474891820369,17761.46347934466,56125.60835981719,6000.0,6000.000000000001
2025-09-16,121843.35746666667,62351.58748333332,70307.67232674896,70503.82212674896,196.14979999999923,196.14979999999946,0.0,1200.6561666666664,21961.36484794238,17788.705526833328,8040.048988973248,43971.598262606625,262.8693868399995,5790.676724149999,50025.144373596624,6000.0,6000.0
2025-09-17,120924.79499999998,60964.6766,65387.27965534979,65387.27965534979,0.0,2.7853275241795927e-12,0.0,3515.1402166666658,21636.53072201645,17525.589884833324,4831.3606348333315,41535.11528547645,5.426818461273797e-12,13938.076463424997,55473.19174890146,6000.0,6000.000000000002
2025-09-18,120804.11636666665,61848.06525,58726.393771810704,64735.92865928395,6009.534887473244,6009.534887473252,1.0231815394945443e-12,2918.2582500000008,19002.715750617284,15392.199757999999,5087.6198,38134.81758947531,4699.664728201387,13353.814681133337,56188.29699881003,6000.0,6000.000000000002
2025-09-19,75287.12646666667,59185.77414999999,32597.2033,32732.302300000003,135.09900000000198,135.09900000000016,0.0,1407.5957738683123,15999.021090534983,12959.207083333333,14998.731749999995,18517.792150771667,168.8872599000002,5763.785597066564,24450.465007738232,6000.0,6000.000000000002
2025-09-20,75330.72763333333,59685.2939,32685.185283333325,32792.309583333335,107.12430000001041,107.12430000000249,0.0,1443.4365833333327,16000.000000000002,12960.000000000004,15550.312433333329,18600.512837754995,133.99162515000435,6052.872297274998,24787.37676018,6000.0,5999.999999999999
2025-09-21,120862.28298333334,62574.7955,64908.7148761255,65035.14939279217,126.43451666666806,126.43451666666897,0.0,2743.3293833333328,17401.835938888886,14095.487110500002,6184.642464403292,41012.24885283777,107.55439798000455,12713.535164458332,53833.338415276114,6000.0,6000.0
2025-09-22,121218.04173333332,60604.02184999999,69956.78973765431,69956.78973765431,0.0,1.1368683772161603e-12,0.0,2564.132694999993,21797.958812757213,17656.34663833334,7765.2903748971075,44351.58599132629,2.1420305529318284e-12,11007.895232003306,55359.481223329596,6000.0,6000.0
2025-09-23,121182.28133333333,59065.66575,68149.93810955966,68149.93810955966,0.0,0.0,2.5011104298755527e-12,3215.9382236666725,21015.373907818936,17022.452865333333,5256.339707407402,43341.14766613098,1.5708224054833408e-12,13942.825262545199,57283.97292867618,6000.0,6000.000000000004
2025-09-24,121014.19341666665,59950.968316666665,60304.49460349794,64217.133629835385,3912.6390263374487,3912.639026337447,0.0,4199.090433333333,20749.164279835386,16806.823066666668,3410.6577500000003,38275.24968757765,3182.155556199075,19138.289917266666,60595.69516104339,6000.0,6000.000000000002
2025-09-25,120546.34714999999,60210.89825,64208.18388806583,67369.84713251029,3161.663244444455,3161.663244444452,0.0,2327.0482333333334,21185.664732510282,17160.388433333334,5336.170166666677,40556.65664025265,2436.905325041776,10768.549304083335,53762.11126937777,6000.0,5999.999999999989
2025-09-26,74194.35371666666,56500.11021666666,32778.32818333333,32778.32818333333,0.0,0.0,0.0,1654.5177166666608,16000.000000000002,12960.0,13698.602399999992,18527.11001101333,0.0,6471.94808152499,24999.05809253832,6000.0,6000.000000000002
2025-09-27,75945.77175,58144.46949999999,33321.8168275,33804.16515,482.3483225000018,482.34832250000085,0.0,1299.9627833333325,15999.999999999998,12960.0,14262.825683333333,18888.163941352,567.0698333095011,5345.874725641665,24801.108500303166,6000.0,6000.000000000002
2025-09-28,120389.61958333333,56901.99041666666,64435.38725622221,69983.7939479917,5548.406691769487,5548.40669176955,6.696154741803184e-11,2550.646666666734,21185.28374403301,17160.079832666666,5021.607536625423,40269.9597190622,4303.703571519396,11767.028853983755,56340.69214456535,6000.0,6000.000000000076
2025-09-29,121111.4148,58351.523199999996,68978.52173148148,69709.69806728393,731.1763358024473,731.1763358024656,0.0,3130.0583586419843,22097.012592592593,17898.580200000004,5881.432433333336,43534.59984090719,649.2824831192563,12986.122912894467,57170.005236920915,6000.0,6000.0
2025-09-30,120916.45506666665,55494.2803,67128.0995925926,69793.76531131685,2665.6657187242527,2665.665718724271,0.0,4497.264783333333,22736.879094650198,18416.872066666667,4548.848299999999,42958.52387968075,1916.3414962857632,19777.592011566667,64652.457387533184,6000.0,6000.000000000001
2025-10-01,117218.45471666666,67556.93318333334,59597.897480041145,59674.503480041145,76.60599999999977,76.60600000000204,1.5916157281026244e-12,2631.594950000007,19657.181258847737,15922.316819666665,8909.712457526753,36860.2555262616,101.56423480000457,12413.268844916684,49375.088605978286,6000.0,6000.000000000004
2025-10-02,117231.70978333332,65500.92666666665,67103.99937510287,67103.99937510287,0.0,4.547473508864641e-13,0.0,1364.1106999999986,21464.299711934145,17386.082766666666,12659.11001316873,40943.204018168,8.568122211727314e-13,6701.593480958327,47644.797499126325,6000.0,6000.000000000004
2025-10-03,71524.19113333334,63707.03743333333,28898.461983333335,29113.72708333333,215.2650999999969,215.2650999999993,0.0,1244.0147500000003,15999.999999999998,12960.0,19500.58813333333,15209.936491556666,282.0371321999991,5329.386917266667,20821.360541023332,6000.0,6000.0
2025-10-04,72397.41483333333,59301.43239999999,30871.075549999994,30871.075549999994,0.0,7.389644451905042e-13,0.0,1422.5685333333356,16000.000000000007,12960.000000000002,16157.661649999995,16442.834283146665,1.0051394383481238e-12,5866.281222950005,22309.11550609667,6000.0,6000.000000000003
2025-10-05,117604.4209,62868.45983333333,66777.31795823044,67703.9179302469,926.5999720164546,926.5999720164539,0.0,1376.4191333333322,22026.592222222218,17841.5397,10159.323474691355,40278.39140958061,917.2213058611376,6729.262996849995,47924.875712291745,6000.0,6000.000000000001
2025-10-06,117896.13613333332,60163.02688333333,57490.62678991769,59782.20319135803,2291.5764014403394,2291.5764014403276,4.547473508864641e-13,4384.432100000001,19102.961358024688,15473.3987,2803.963383333333,36213.599333222344,1939.3532482067296,19800.095007225005,57953.04758865408,6000.0,6000.000000000002
2025-10-07,117357.17863333333,59585.615633333335,59897.02492263375,62610.2641436214,2713.239220987656,2713.239220987653,0.0,3314.2043833333337,21313.122510288067,17263.629233333333,4103.412250000003,36603.925243704776,2497.7622128778416,14995.727258125,54097.414714707615,6000.0,6000.000000000001
2025-10-08,117391.06235,60912.56668333333,58082.19890041152,58981.23629876955,899.0373983580357,899.0373983580309,0.0,4501.439383333333,19995.99762510288,16196.758076333332,3204.9404666666765,36139.018787237204,671.3458574605963,20308.112170866665,57118.47681556447,6000.0,5999.999999999991
2025-10-09,117432.98973333332,61673.00805,68569.43597736626,68937.82961872428,368.39364135802316,368.3936413580283,0.0,2077.5205333333333,21912.667489711926,17749.260666666665,11091.96164567902,41896.60672963658,315.0843317021348,10358.088114916667,52569.77917625538,6000.0,6000.000000000001
2025-10-10,72371.53011666666,63027.91919999999,31385.860533333333,31385.860533333333,0.0,0.0,0.0,1388.1732833333335,16000.000000000002,12959.999999999998,20390.422899999998,16902.28760008,0.0,5711.774015900001,22614.06161598,6000.0,6000.000000000002
2025-10-11,71790.96475000001,57684.65116666666,30799.857799999998,30799.857799999998,0.0,0.0,0.0,1562.4887333333352,16000.0,12960.0,15216.032949999997,16533.32560032833,0.0,6079.672675366673,22612.998275695005,6000.0,6000.000000000001
2025-10-12,117709.38418333331,59194.428199999995,62135.33609238683,62460.944030041144,325.607937654313,325.6079376543147,0.0,3705.1213000000002,19390.950596707815,15706.669983333333,3966.8287333333333,37908.1691064429,329.78851413249697,17536.692941583333,55774.65056215873,6000.0,5999.999999999998
2025-10-13,117677.75383333332,60650.358533333325,64128.38205020575,64321.42432572016,193.04227551441,193.04227551440198,1.5916157281026244e-12,2582.9382576131725,21516.995000000003,17428.76595,5788.738233333334,39601.803754934066,131.7803093799091,11944.189956479642,51677.774020793615,6000.0,6000.000000000001
2025-10-14,118032.22918333333,57258.3999,67516.15979979423,69220.14931975308,1703.98951995885,1703.989519958849,0.0,2620.809022633739,21905.354444444438,17743.337100000004,6905.111714609058,41602.33182611222,1736.1945223891694,12441.279849701215,55779.8061982026,6000.0,6000.0
2025-10-15,117342.48076666666,55422.45711666666,70029.20143539093,71064.17210288064,1034.9706674897025,1034.9706674897063,0.0,2267.6629500000004,22307.945288271592,18069.435683499993,7173.301798109046,43004.71795576919,986.1003463222179,10638.464418583335,54629.282720674746,6000.0,6000.000000000003
2025-10-16,117733.27633333334,54766.80338333333,66647.06827246296,67515.52755246914,868.45928000618,868.4592800061762,0.0,3745.420549999998,23174.9974691358,18771.747949999997,3891.225633333337,41242.009540702966,710.9567372478184,16466.56133823333,58419.52761618412,6000.0,5999.999999999998
2025-10-17,71943.17253333333,55938.973216666665,30083.088,32343.88191666666,2260.793916666662,2260.793916666663,0.0,1455.2237537037054,16011.978703703702,12969.70275,14752.630399999998,15967.492324814999,2138.512711279996,6041.024359938898,24147.02939603389,6000.0,5999.9999999999945
2025-10-18,71656.70145,55580.10818333333,31930.251599999996,31991.2281,60.97650000000431,60.976499999999646,0.0,1560.2778769547322,16024.957510288068,12980.215583333333,14430.170783333326,17325.745270323336,76.22672264999956,6437.7660454793195,23839.738038452655,6000.0,6000.000000000002
2025-10-19,117991.24738333334,54105.52485,68651.97656337448,68651.97656337448,0.0,0.0,0.0,4213.548251166666,22601.14802325103,18306.929898833332,4685.584156790125,42516.062158590736,0.0,19164.92001936466,61680.9821779554,6000.0,6000.000000000002
2025-10-20,117903.31864999999,53462.53628333333,72612.9579010288,72612.9579010288,0.0,0.0,2.1600499167107046e-12,2125.0762833333374,22742.938395061727,18421.7801,5976.0935226337415,45050.58427757749,1.356619350190158e-12,10361.76626783335,55412.35054541084,6000.0,6000.000000000004
2025-10-21,117800.84898333333,51338.26763333334,71392.3163728395,71751.02650617284,358.7101333333412,358.7101333333336,1.5916157281026244e-12,3607.829354938265,22893.542098765436,18543.769099999998,4546.501512345664,43651.4233942658,381.11649846750214,16707.548188616325,60740.08808134963,6000.0,6000.0000000000055
2025-10-22,117671.98653333331,52117.08983333333,68373.20716358024,71153.98684994238,2780.7796863621334,2780.7796863621356,0.0,2961.05880000001,22199.391828806583,17981.507381333333,4342.264502469141,42224.052494822274,2766.924547573714,13444.340544891687,58435.317587287675,6000.0,6000.000000000004
2025-10-23,117212.01551666667,53832.518483333326,78729.32113230453,79430.68837386831,701.3672415637848,701.3672415637831,4.618527782440651e-14,1372.7021333333328,22727.419923868307,18409.210138333332,13105.683688333334,48302.935579694175,794.9415642798734,7023.108848258329,56120.985992232374,6000.0,6000.000000000001
2025-10-24,72135.51853333332,53715.46781666666,32213.863599999993,32813.20279999999,599.3391999999985,599.3391999999963,0.0,1638.0196666666661,15999.999999999996,12960.0,12991.171749999994,17467.94773890333,455.7733866749974,6464.134426074998,24387.855551653327,6000.0,5999.999999999998
2025-10-25,72042.787,52644.35426666666,31921.456749999994,32702.37384999999,780.9170999999951,780.917099999994,0.0,1518.7783666666676,15999.999999999995,12960.0,11782.719483333329,17267.578568804995,616.1749855824942,6090.807152250003,23974.56070663749,6000.0,5999.999999999993
2025-10-26,117422.34435,52878.03233333333,72965.22435658435,73787.99519053496,822.7708339506062,822.7708339506162,0.0,1572.5537166666659,22177.936657201637,17964.128692333332,6602.428925666663,44756.15700897423,942.674115074785,8231.70872378333,53930.53984783235,6000.0,6000.0
2025-10-27,117790.56431666666,54237.98265,66729.7808074074,70114.58998900822,3384.8091816008236,3384.8091816008164,6.821210263296962e-13,3010.956233333335,23090.762486008225,18703.517613666663,5185.719683333331,41118.79094530214,2933.246255258403,14297.041294616674,58349.07849517722,6000.0,6000.000000000002
2025-10-28,117514.14480000001,51541.723099999996,66285.21035390945,69632.48458621399,3347.2742323045386,3347.274232304531,0.0,4244.346100000001,22362.036769547325,18113.249783333333,3655.6220000000008,40940.87678864067,2938.744052602228,19317.449372575,63197.0702138179,6000.0,6000.000000000002
2025-10-29,117721.61451666665,48409.357716666666,75088.82136847943,75820.47533231277,731.6539638333343,731.6539638333354,1.1368683772161603e-12,2485.876283333335,23280.809674074077,18857.455836,4570.740977572019,46211.59694010187,918.3053141198532,11651.82534194167,58781.72759616339,6000.0,6000.000000000005
2025-10-30,116916.07056666666,52128.252916666665,65277.2293936214,67379.66313436214,2102.433740740744,2102.43374074074,3.410605131648481e-13,4809.483993999998,22628.1958510288,18328.838639333335,3101.9722666666685,40380.52942714513,2147.2859400537664,21744.773470106324,64272.588837305215,6000.0,5999.999999999999
2025-10-31,71748.98903333332,47844.69696666666,33366.58563930041,33366.58563930041,0.0,0.0,0.0,1537.0495166666678,15999.999999999996,12960.0,7959.3430893004115,18263.175839014937,0.0,6149.65441423334,24412.830253248278,6000.0,5999.999999999999
2025-11-01,71974.20948333332,49430.17105,32824.374599999996,33966.872683333335,1142.4980833333393,1142.498083333336,0.0,1348.6711,15999.999999999998,12960.0,9731.505350000001,17694.644050709998,785.5550496925007,5540.797655625,24020.996756027496,6000.0,6000.000000000004
2025-11-02,117843.23631666665,49046.85238333333,72268.45998127572,74760.18426460905,2491.7242833333294,2491.724283333334,0.0,3178.2239833333333,23324.450720164612,18892.805083333333,4710.378677777777,44908.29762630796,2202.4302602225002,14899.583519383334,62010.311405913795,6000.0,6000.000000000002
2025-11-03,117808.91503333332,48303.98475,77015.47173583538,77037.27013583538,21.798399999999674,21.798399999998537,0.0,2576.0288606666663,23342.878189300412,18907.73133333333,5673.221857201641,47177.69467329906,28.900318719998086,12876.489954434664,60083.084946453724,6000.0,6000.000000000001
2025-11-04,117396.61073333332,49816.5387,70778.07035823044,72322.31132236418,1544.2409641337435,1544.240964133741,0.0,3202.987950000001,22759.91204753086,18435.5287585,3620.8439499999995,43751.21927147446,1463.793332260275,13345.51377901667,58560.526382751406,6000.0,6000.000000000001
2025-11-05,117764.40761666666,48086.38755,79542.0623346008,80308.98123439505,766.9188997942401,766.9188997942322,1.3642420526593924e-12,2368.620033333333,23350.105699588472,18913.58561666667,8563.061118139914,49018.54982575001,859.1436483470305,11468.494403833332,61346.18787793037,6000.0,5999.999999999998
2025-11-06,117713.09413333333,46343.50958333333,74426.47199533333,76246.24074197531,1819.7687466419884,1819.7687466419807,0.0,3281.2300166666655,23138.810308641972,18742.43635,3761.5122500000025,45727.54299387206,2070.2270071788525,15325.08810624166,63122.85810729257,6000.0,5999.999999999999
2025-11-07,72212.37866666666,48893.91688333333,33534.68220658436,33893.444406584356,358.7621999999974,358.7622,5.471179065352771e-13,1311.1678724279832,16399.56734567901,13283.649550000002,8770.2327,18000.255836173106,412.76262354750025,5808.306728893928,24221.325188614534,6000.0,5999.999999999996
2025-11-08,72034.86681666666,48243.65971666666,33527.25693168724,34905.23783168724,1377.9809000000023,1377.980900000001,0.0,1081.8572000000001,16016.787798353907,12973.598116666664,9152.698249999998,18117.575714663806,979.2980001325001,4162.387971408334,23259.26168620464,6000.0,5999.999999999998
2025-11-09,117877.67016666666,46530.85298333333,76591.68048937037,77406.87239801235,815.1919086419803,815.191908641976,0.0,2475.391081,23877.145987654323,19340.48825,3998.78855802469,47423.084887928126,909.3205848458359,11492.772246499,59825.177719272964,6000.0,6000.0
2025-11-10,118420.10276666665,44561.65966666666,77986.26309650205,80566.65449814814,2580.3914016460913,2580.3914016460935,0.0,2454.851766666671,24599.902962962955,19925.9214,4489.081601851858,48472.04114260203,2619.1038320478774,11397.990775358343,62489.13575000825,6000.0,6000.0
2025-11-11,117957.86744999999,46398.84778333333,79817.39081021192,79817.39081021192,0.0,6.821210263296962e-13,0.0,1855.6927499997596,23706.624161934204,19202.3655711667,5609.805302777527,49764.41355749186,1.285218331759097e-12,9543.678033715478,59308.09159120734,6000.0,6000.000000000002
2025-11-12,117416.71383333333,46460.726083333335,75762.19559135802,77868.12646602468,2105.9308746666647,2105.9308746666684,1.5916157281026244e-12,2425.2460333333356,23619.895154732505,19132.11507533333,4849.604669958849,46790.62556618475,2203.1397432375034,11399.555812216679,60393.32112163893,6000.0,6000.000000000001
2025-11-13,117780.10726666667,45384.23595,74007.05132674897,76152.94373209875,2145.892405349776,2145.892405349792,3.296918293926865e-12,3029.4428166666694,22895.22876543209,18545.135299999994,2436.4217666666655,46005.38550965827,2205.0135684490124,13765.893314741683,61976.29239284896,6000.0,6000.000000000004
2025-11-14,71737.89309999999,44139.4378,33907.31608333333,36271.740249999995,2364.424166666664,2364.4241666666658,0.0,1783.9661500000022,15999.999999999998,12960.000000000002,7417.251100000004,18506.858381624996,1806.9814219774985,6548.957220733342,26862.797024335836,6000.0,6000.000000000003
2025-11-15,72466.97681666666,44255.0899,35589.32198189301,35589.32198189301,0.0,0.0,0.0,1205.033168106987,16833.33333333333,13635.0,5384.134899999999,19224.520029237596,0.0,5352.960948910142,24577.480978147738,6000.0,6000.0
2025-11-16,118360.27023333333,43925.725849999995,77053.95078309876,79564.74453936215,2510.793756263389,2510.7937562633742,0.0,2773.0756833333353,24270.381084362143,19659.008678333335,3291.9034333333348,48008.327812010684,2815.3365384025096,11634.973025633337,62458.63737604653,6000.0,6000.000000000004
2025-11-17,117269.71065,44573.95631666666,72633.16636028807,78754.08414985801,6120.9177895699395,6120.9177895699595,5.684341886080801e-13,2426.924933333335,23670.896841358022,19173.426441500003,3987.7843500000026,45090.00440334683,5770.824593345662,11390.12143193334,62250.95042862583,6000.0,5999.999999999997
2025-11-18,117783.6865,42893.134666666665,77389.07288216666,79596.60519633332,2207.5323141666595,2207.5323141666636,0.0,3457.590122839508,23715.21677407407,19209.325587,3657.752298765433,47941.62638930604,2467.0647317891458,15351.607793689205,65760.29891478439,6000.0,6000.0
2025-11-19,118179.70134999999,42811.389749999995,76818.70161149793,81991.42848930041,5172.726877802474,5172.726877802478,0.0,1809.3868166666666,24015.55485596708,19452.599433333333,3869.548283333335,47726.778430838225,5457.487805686277,8505.238053899999,61689.504290424506,6000.0,6000.0
2025-11-20,117846.45723333332,43053.381199999996,76363.98499341564,79287.66198580246,2923.676992386827,2923.6769923868196,0.0,2976.1923333333334,24222.490802469132,19620.21755,2868.5050333333334,47394.5747270364,2917.558282529864,14051.421079466667,64363.55408903293,6000.0,5999.999999999999
2025-11-21,71999.1771,43134.793033333335,34830.56773209876,35117.85539009876,287.2876580000011,287.28765799999985,0.0,1782.3486417695526,16670.145957201643,13502.818225333333,4868.49223333334,18814.472542424937,314.0491304959997,7640.097385646921,26768.61905856786,6000.0,6000.000000000002
2025-11-22,72549.91013333332,42330.08065,36975.90498353909,37228.94693353909,253.0419499999989,253.04194999999368,0.0,903.8015953230436,17852.901467695472,14460.850188833336,4520.867766666661,19865.448046384074,173.33647329249592,4324.257887603582,24363.042407280154,6000.0,6000.000000000005
2025-11-23,117782.69219999999,42550.595916666665,76703.16016502057,79836.948045679,3133.787880658434,3133.7878806584395,3.410605131648481e-13,2965.6176166666673,23755.58234567901,19242.0217,3056.908733333333,47692.49383810207,3601.026808889201,12664.888334025003,63958.40898101628,6000.0,5999.999999999999
2025-11-24,117975.68781666666,43813.74411666666,75923.64062704732,77944.6583127572,2021.0176857098704,2021.0176857098738,1.5916157281026244e-12,3414.3270333333335,24060.42997942386,19488.94828333333,2625.55995,47162.70319953884,2042.244393326279,15092.928558650003,64297.87615151512,6000.0,6000.000000000002
2025-11-25,117682.39221666666,41513.73175,86891.25811995883,86891.25811995883,0.0,1.1368683772161603e-12,0.0,1667.4582029999956,23650.21682757202,19156.67563033334,7896.51465905349,54597.44064707532,2.1420305529318284e-12,8495.727575815981,63093.1682228913,6000.0,6000.000000000003
2025-11-26,117686.43673333332,40928.76985,82073.64296666667,83641.85331666666,1568.210349999994,1568.2103500000085,0.0,1798.6271666666646,24915.08814814814,20181.2214,3948.9468518518606,51101.18093811333,1948.0329424875151,8418.624835524992,61467.838716125836,6000.0,5999.999999999996
2025-11-27,117198.14164999999,41417.248916666664,79121.7086120967,81449.25273744855,2327.544125351851,2327.5441253518547,7.958078640513122e-13,2059.2787000000008,24404.414670781895,19767.57588333334,3090.79991666667,49357.9587614724,2479.020853572504,9564.566838483335,61401.54645352824,6000.0,5999.999999999998
