日期,时段序号,时段,电价_元每kWh,小区负载_kW,小区负载电量_kWh,光伏实际_kW,光伏0时预报_kW,最终采用预报_kW,计划购电量_kWh,调整购电量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,实际弃光量_kWh,时段末储电量_kWh,计划购电费_元,调整费用_元,紧急购电费_元
2025-06-07,57,9:20-9:30,0.97,3682.48,613.7466666666667,4873.8375,4212.2116,5033.2254,0.0,0.0,0.0,0.0,0.0,198.5595833333332,1200.0,0.0,0.0,0.0
2025-06-07,58,9:30-9:40,0.9422,3766.8118,627.8019666666667,5007.5839,4212.2116,5033.2254,0.0,0.0,0.0,0.0,0.0,206.79534999999987,1200.0,0.0,0.0,0.0
2025-06-07,59,9:40-9:50,0.9569,3862.7413,643.7902166666667,4952.2242,4212.2116,5033.2254,0.0,0.0,0.0,0.0,0.0,181.5804833333333,1200.0,0.0,0.0,0.0
2025-06-07,60,9:50-10:00,0.9977,3857.68,642.9466666666666,4900.4625,4212.2116,5033.2254,0.0,0.0,0.0,0.0,0.0,173.79708333333326,1200.0,0.0,0.0,0.0
2025-06-07,61,10:00-10:10,0.9919,3880.1861,646.6976833333333,5240.5757,5471.6858,6404.317,0.0,0.0,0.0,0.0,0.0,226.73160000000007,1200.0,0.0,0.0,0.0
2025-06-07,62,10:10-10:20,0.9588,3780.4767,630.07945,5462.7705,5471.6858,6404.317,0.0,0.0,0.0,0.0,0.0,280.3823,1200.0,0.0,0.0,0.0
2025-06-07,63,10:20-10:30,0.9549,3667.91,611.3183333333333,5477.55,5471.6858,6404.317,0.0,0.0,451.8762549382706,0.0,150.26958827160388,0.0,1606.6886294444434,0.0,0.0,717.4621492027727
2025-06-07,64,10:30-10:40,0.9839,3814.1147,635.6857833333333,5699.6742,5471.6858,6404.317,0.0,0.0,431.70038333333525,0.0,117.4404666666685,0.0,1995.2189744444452,0.0,0.0,577.7483757666757
2025-06-07,65,10:40-10:50,0.799,3835.2692,639.2115333333334,5971.6235,5471.6858,6404.317,0.0,0.0,428.1746333333333,0.0,72.11558333333346,0.0,2380.576144444445,0.0,0.0,288.1017554166672
2025-06-07,66,10:50-11:00,0.5025,3730.38,621.73,6184.2375,5471.6858,6404.317,0.0,0.0,445.65616666666665,0.0,36.67991666666671,0.0,2781.666694444445,0.0,0.0,92.1582906250001
2025-06-07,67,11:00-11:10,0.4662,3849.4556,641.5759333333333,6418.5026,5500.0956,6479.9884,0.0,0.0,438.42213333333325,0.0,10.247633333333397,0.0,3176.246614444445,0.0,0.0,23.887233300000148
2025-06-07,68,11:10-11:20,0.5007,3775.3851,629.2308499999999,6709.4168,5500.0956,6479.9884,0.0,0.0,450.7672166666666,0.0,0.0,38.23806666666678,3581.937109444445,0.0,0.0,0.0
2025-06-07,69,11:20-11:30,0.4827,3581.17,596.8616666666667,6798.3,5500.0956,6479.9884,0.0,0.0,483.13639999999987,0.0,0.0,53.05193333333341,4016.759869444445,0.0,0.0,0.0
2025-06-07,70,11:30-11:40,0.4785,3779.1031,629.8505166666666,6402.7767,5500.0956,6479.9884,0.0,0.0,450.1475499999999,0.0,12.86861666666664,0.0,4421.892664444445,0.0,0.0,30.788165374999934
2025-06-07,71,11:40-11:50,0.4662,3913.9013,652.3168833333333,6226.7434,5500.0956,6479.9884,0.0,0.0,427.68118333333325,0.0,42.20749999999998,0.0,4806.805729444444,0.0,0.0,98.38568249999996
2025-06-07,72,11:50-12:00,0.4432,3895.42,649.2366666666667,6337.875,5500.0956,6479.9884,0.0,0.0,430.76139999999987,0.0,23.685566666666546,0.0,5194.4909894444445,0.0,0.0,52.48721573333306
2025-06-07,73,12:00-12:10,0.4411,4050.6606,675.1101,6125.7972,5291.2238,5747.5904,0.0,550.5116999999999,833.3333333333333,0.0,0.0,63.0344666666665,5944.4909894444445,0.0,364.2460663049999,0.0
2025-06-07,74,12:10-12:20,0.4551,3947.7071,657.9511833333333,5806.3878,5291.2238,5747.5904,0.0,95.1658283950627,395.1463783950627,0.0,0.0,9.799566666666578,6300.122730000001,0.0,64.96495275388955,0.0
2025-06-07,75,12:20-12:30,0.4463,3660.34,610.0566666666666,5697.675,5291.2238,5747.5904,0.0,485.45826666666653,833.3333333333333,0.0,8.319233333333386,0.0,7050.122730000001,0.0,324.9900366199999,18.56436918333345
2025-06-07,76,12:30-12:40,0.4113,3720.274,620.0456666666666,5879.6474,5291.2238,5747.5904,0.0,495.44726666666656,833.3333333333333,0.0,0.0,22.00949999999989,7800.122730000001,0.0,305.66619116999993,0.0
2025-06-07,77,12:40-12:50,0.5682,3712.0642,618.6773666666666,5952.2999,5291.2238,5747.5904,0.0,0.0,339.2543666666668,0.0,0.0,34.11824999999999,8105.451660000001,0.0,0.0,0.0
2025-06-07,78,12:50-13:00,0.8279,3654.26,609.0433333333333,5751.15,5291.2238,5747.5904,0.0,0.0,348.88840000000005,0.0,0.0,0.5932666666665227,8419.45122,0.0,0.0,0.0
2025-06-07,79,13:00-13:10,0.8636,3965.9537,660.9922833333333,5515.8804,4775.3905,5458.441,0.0,0.0,248.74788333333333,0.0,0.0,9.573233333333405,8643.324315000002,0.0,0.0,0.0
2025-06-07,80,13:10-13:20,0.8416,3993.9532,665.6588666666667,5657.1809,4775.3905,5458.441,0.0,0.0,244.08129999999994,0.0,0.0,33.12331666666671,8862.997485000002,0.0,0.0,0.0
2025-06-07,81,13:20-13:30,0.8618,3709.21,618.2016666666666,5974.2,4775.3905,5458.441,0.0,0.0,291.5385,0.0,0.0,85.95983333333334,9125.382135000002,0.0,0.0,0.0
2025-06-07,82,13:30-13:40,0.8623,3777.4998,629.5833,5857.0261,4775.3905,5458.441,0.0,0.0,280.1568666666666,0.0,0.0,66.43085000000008,9377.523315000002,0.0,0.0,0.0
2025-06-07,83,13:40-13:50,0.9026,4049.3304,674.8883999999999,5642.2654,4775.3905,5458.441,0.0,0.0,234.85176666666666,0.0,0.0,30.63740000000007,9588.889905000002,0.0,0.0,0.0
2025-06-07,84,13:50-14:00,0.9754,4255.17,709.1949999999999,5481.75,4775.3905,5458.441,0.0,0.0,200.54516666666666,0.0,0.0,3.884833333333404,9769.380555000002,0.0,0.0,0.0
2025-06-07,85,14:00-14:10,1.0002,4268.4696,711.4116,5231.0182,4395.2351,4927.9294,0.0,0.0,109.9099666666666,0.0,0.0,50.51480000000004,9868.299525000002,0.0,0.0,0.0
2025-06-07,86,14:10-14:20,0.9978,4159.8403,693.3067166666666,5249.0718,4395.2351,4927.9294,0.0,0.0,128.01485000000002,0.0,0.0,53.523733333333325,9983.512890000002,0.0,0.0,0.0
2025-06-07,87,14:20-14:30,1.0271,4045.59,674.265,5443.9125,4395.2351,4927.9294,0.0,0.0,147.05656666666664,0.0,0.0,85.9971833333334,10115.863800000001,0.0,0.0,0.0
2025-06-07,88,14:30-14:40,1.0906,4002.3489,667.05815,5322.8387,4395.2351,4927.9294,0.0,0.0,154.26341666666667,0.0,0.0,65.81821666666667,10254.700875,0.0,0.0,0.0
2025-06-07,89,14:40-14:50,0.9376,3961.8177,660.30295,5105.0532,4395.2351,4927.9294,0.0,0.0,161.01861666666662,0.0,0.0,29.52063333333342,10399.61763,0.0,0.0,0.0
2025-06-07,90,14:50-15:00,0.6694,3899.65,649.9416666666666,4930.65,4395.2351,4927.9294,0.0,0.0,171.37990000000002,0.0,0.0,0.453433333333237,10553.859540000001,0.0,0.0,0.0
2025-06-07,91,15:00-15:10,0.66,3891.668,648.6113333333333,4706.3153,3238.4486,3511.938,108.86989999999992,108.86989999999992,45.58156666666662,0.0,0.0,199.0628833333334,10594.882950000001,71.85413399999995,0.0,0.0
2025-06-07,92,15:10-15:20,0.7217,4080.0147,680.00245,4459.0323,3238.4486,3511.938,140.2610166666666,140.2610166666666,45.58156666666662,0.0,0.0,157.84904999999992,10635.90636,101.22637572833328,0.0,0.0
2025-06-07,93,15:20-15:30,0.7308,4310.27,718.3783333333333,4249.35,3238.4486,3511.938,178.63689999999997,178.63689999999997,45.58156666666662,0.0,0.0,122.90200000000004,10676.92977,130.54784651999998,0.0,0.0
2025-06-07,94,15:30-15:40,0.7534,4255.8497,709.3082833333333,4105.4742,3238.4486,3511.938,169.56684999999993,169.56684999999993,45.58156666666662,0.0,0.0,98.92269999999996,10717.95318,127.75166478999994,0.0,0.0
2025-06-07,95,15:40-15:50,0.7823,4146.257,691.0428333333332,3928.3306,3238.4486,3511.938,151.30139999999983,151.30139999999983,45.58156666666662,0.0,0.0,69.39876666666657,10758.97659,118.36308521999986,0.0,0.0
2025-06-07,96,15:50-16:00,0.8055,4255.56,709.26,3688.9125,3238.4486,3511.938,169.51856666666663,169.51856666666663,45.58156666666662,0.0,0.0,29.49574999999993,10800.0,136.54720544999998,0.0,0.0
2025-06-07,97,16:00-16:10,0.8271,4580.8126,763.4687666666666,3448.8055,2620.9753,2151.2824,326.63955,404.9217,0.0,0.0,0.0,216.25384999999994,10800.0,270.16357180499995,97.12074939749999,0.0
2025-06-07,98,16:10-16:20,0.8519,4446.1052,741.0175333333333,3224.8428,2620.9753,2151.2824,304.18831666666665,382.47046666666665,0.0,0.0,0.0,178.92673333333335,10800.0,259.1380269683333,100.0328453775,0.0
2025-06-07,99,16:20-16:30,0.8791,3998.91,666.4849999999999,3031.95,2620.9753,2151.2824,229.65578333333326,307.93793333333326,0.0,0.0,0.0,146.7779333333333,10800.0,201.89039912833326,103.2267570975,0.0
2025-06-07,100,16:30-16:40,0.9024,4015.673,669.2788333333333,2865.9383,2620.9753,2151.2824,232.44961666666666,310.73176666666666,0.0,0.0,0.0,119.1093166666667,10800.0,209.76253408,105.96271824,0.0
2025-06-07,101,16:40-16:50,0.9163,3868.2388,644.7064666666666,2612.6819,2620.9753,2151.2824,207.87725,286.1594,0.0,0.0,0.0,76.89991666666663,10800.0,190.477924175,107.5949010675,0.0
2025-06-07,102,16:50-17:00,0.9264,3514.92,585.8199999999999,2315.2125,2620.9753,2151.2824,148.9907833333333,227.2729333333333,0.0,0.0,0.0,27.32168333333334,10800.0,138.02506167999996,108.78087564,0.0
2025-06-07,103,17:00-17:10,0.9462,3593.0837,598.8472833333333,2122.4449,1091.7402,963.3356,416.8905833333333,438.29134999999997,0.0,0.0,0.0,193.18488333333335,10800.0,394.46186995,30.374108129999964,0.0
2025-06-07,104,17:10-17:20,0.9742,3685.3548,614.2257999999999,1879.3729,1091.7402,963.3356,432.2691,453.6698666666666,0.0,0.0,0.0,152.6728833333334,10800.0,421.11655721999995,31.27294032999996,0.0
2025-06-07,105,17:20-17:30,0.9862,3624.68,604.1133333333332,1616.25,1091.7402,963.3356,422.1566333333333,443.5573999999999,0.0,0.0,0.0,108.81906666666669,10800.0,416.33087179333324,31.65815412999996,0.0
2025-06-07,106,17:30-17:40,0.976,3664.5115,610.7519166666666,1516.6156,1091.7402,963.3356,428.79521666666665,450.1959833333333,0.0,0.0,0.0,92.21333333333337,10800.0,418.50413146666665,31.33072239999996,0.0
2025-06-07,107,17:40-17:50,1.0742,3652.3284,608.7213999999999,1337.2088,1091.7402,963.3356,426.76469999999995,448.1654666666666,0.0,0.0,0.0,62.312200000000075,10800.0,458.43064073999994,34.48305532999996,0.0
2025-06-07,108,17:50-18:00,1.2313,3549.65,591.6083333333333,1024.0125,1091.7402,963.3356,409.6516333333334,431.05240000000003,0.0,0.0,0.0,10.112816666666731,10800.0,504.4040561233334,39.52614599499996,0.0
2025-06-07,109,18:00-18:10,1.2561,3509.2015,584.8669166666666,770.9213,0.0,0.0,0.0,0.0,0.0,584.8669166666665,0.0,128.48688333333325,10150.14787037037,0.0,0.0,0.0
2025-06-07,110,18:10-18:20,1.2447,3564.3211,594.0535166666666,569.6122,0.0,0.0,594.0535166666666,594.053516666665,0.0,0.0,0.0,94.93536666666512,10150.14787037037,739.4184121949999,9.905420483846682e-13,0.0
2025-06-07,111,18:20-18:30,1.2545,3738.22,623.0366666666666,391.7625,0.0,0.0,95.10053333333451,95.10053333333451,0.0,527.9361333333321,0.0,65.29375000000005,9563.552166666668,119.30361906666813,0.0,0.0
2025-06-07,112,18:30-18:40,1.2522,3988.7332,664.7888666666666,238.8507,0.0,0.0,664.7888666666666,664.7888666666666,0.0,0.0,0.0,39.80844999999999,9563.552166666668,832.44861884,0.0,0.0
2025-06-07,113,18:40-18:50,1.2881,3946.4014,657.7335666666667,98.2524,0.0,0.0,0.0,0.0,0.0,657.7335666666667,0.0,16.375400000000013,8832.737092592593,0.0,0.0,0.0
2025-06-07,114,18:50-19:00,1.3466,3678.75,613.125,0.0,0.0,0.0,0.0,0.0,0.0,613.125,0.0,0.0,8151.487092592593,0.0,0.0,0.0
2025-06-07,115,19:00-19:10,1.3523,3623.0993,603.8498833333333,0.0,0.0,0.0,0.0,0.0,0.0,603.8498833333333,0.0,0.0,7480.542777777779,0.0,0.0,0.0
2025-06-07,116,19:10-19:20,1.3445,3630.1259,605.0209833333333,3.4923,0.0,0.0,0.0,0.0,0.0,605.0209833333333,0.0,0.5820499999999811,6808.2972407407415,0.0,0.0,0.0
2025-06-07,117,19:20-19:30,1.3483,3634.43,605.7383333333332,0.0,0.0,0.0,0.0,0.0,0.0,605.7383333333332,0.0,0.0,6135.2546481481495,0.0,0.0,0.0
2025-06-07,118,19:30-19:40,1.349,3730.3751,621.7291833333334,0.0,0.0,0.0,0.0,0.0,0.0,621.7291833333334,0.0,0.0,5444.444444444446,0.0,0.0,0.0
2025-06-07,119,19:40-19:50,1.3473,3722.4982,620.4163666666666,0.2507,0.0,0.0,0.0,0.0,0.0,620.4163666666666,0.0,0.04178333333334194,4755.092925925927,0.0,0.0,0.0
2025-06-07,120,19:50-20:00,1.3482,3710.54,618.4233333333333,0.0,0.0,0.0,0.0,0.0,0.0,618.4233333333333,0.0,0.0,4067.9558888888905,0.0,0.0,0.0
2025-06-07,121,20:00-20:10,1.3513,3959.6465,659.9410833333333,0.0,0.0,0.0,0.0,0.0,0.0,659.9410833333333,0.0,0.0,3334.68801851852,0.0,0.0,0.0
2025-06-07,122,20:10-20:20,1.34,3949.4609,658.2434833333333,0.018,0.0,0.0,0.0,0.0,0.0,658.2434833333333,0.0,0.0030000000000427463,2603.306370370372,0.0,0.0,0.0
2025-06-07,123,20:20-20:30,1.3489,3730.5,621.75,0.0,0.0,0.0,0.0,0.0,0.0,621.75,0.0,0.0,1912.4730370370385,0.0,0.0,0.0
2025-06-07,124,20:30-20:40,1.3952,3847.3544,641.2257333333333,0.0,0.0,0.0,0.0,0.0,0.0,641.2257333333333,0.0,0.0,1200.0000000000014,0.0,0.0,0.0
2025-06-07,125,20:40-20:50,1.2226,3769.4198,628.2366333333333,0.0013,0.0,0.0,628.2366333333333,628.2366333333333,0.0,0.0,0.0,0.0002166666666880701,1200.0000000000014,768.0821079133333,0.0,0.0
2025-06-07,126,20:50-21:00,0.9332,3457.29,576.2149999999999,0.0,0.0,0.0,576.2149999999999,576.2149999999999,0.0,0.0,0.0,0.0,1200.0000000000014,537.7238379999999,0.0,0.0
2025-06-07,127,21:00-21:10,0.9068,3467.6404,577.9400666666667,0.0,0.0,0.0,577.9400666666667,577.9400666666667,0.0,0.0,0.0,0.0,1200.0000000000014,524.0760524533333,0.0,0.0
2025-06-07,128,21:10-21:20,0.9371,3668.6714,611.4452333333334,0.0,0.0,0.0,611.4452333333334,611.4452333333334,0.0,0.0,0.0,0.0,1200.0000000000014,572.9853281566667,0.0,0.0
2025-06-07,129,21:20-21:30,0.9371,3772.81,628.8016666666666,0.0,0.0,0.0,628.8016666666666,628.8016666666666,0.0,0.0,0.0,0.0,1200.0000000000014,589.2500418333333,0.0,0.0
2025-06-07,130,21:30-21:40,0.9871,3615.6306,602.6051,0.0,0.0,0.0,602.6051,602.6051,0.0,0.0,0.0,0.0,1200.0000000000014,594.83149421,0.0,0.0
2025-06-07,131,21:40-21:50,0.7764,3417.3567,569.55945,0.0,0.0,0.0,569.55945,569.55945,0.0,0.0,0.0,0.0,1200.0000000000014,442.20595697999994,0.0,0.0
2025-06-07,132,21:50-22:00,0.4209,3294.35,549.0583333333333,0.0,0.0,0.0,1382.3916666666664,1382.3916666666664,833.3333333333333,0.0,0.0,0.0,1950.0000000000014,581.8486524999998,0.0,0.0
2025-06-07,133,22:00-22:10,0.3859,3181.6818,530.2802999999999,0.0,0.0,0.0,1363.6136333333332,1363.6136333333332,833.3333333333333,0.0,0.0,0.0,2700.0000000000014,526.2185011033333,0.0,0.0
2025-06-07,134,22:10-22:20,0.4368,3089.2902,514.8816999999999,0.0,0.0,0.0,514.8816999999999,514.8816999999999,0.0,0.0,0.0,0.0,2700.0000000000014,224.90032655999997,0.0,0.0
2025-06-07,135,22:20-22:30,0.4198,3071.27,511.87833333333333,0.0,0.0,0.0,1345.2116666666666,1345.2116666666666,833.3333333333333,0.0,0.0,0.0,3450.0000000000014,564.7198576666666,0.0,0.0
2025-06-07,136,22:30-22:40,0.4186,3166.9128,527.8188,0.0,0.0,0.0,1361.1521333333333,1361.1521333333333,833.3333333333333,0.0,0.0,0.0,4200.000000000002,569.7782830133333,0.0,0.0
2025-06-07,137,22:40-22:50,0.4241,3261.8725,543.6454166666666,0.0,0.0,0.0,543.6454166666666,543.6454166666666,0.0,0.0,0.0,0.0,4200.000000000002,230.5600212083333,0.0,0.0
2025-06-07,138,22:50-23:00,0.4237,3170.28,528.38,0.0,0.0,0.0,1361.7133333333331,1361.7133333333331,833.3333333333333,0.0,0.0,0.0,4950.000000000002,576.9579393333332,0.0,0.0
2025-06-07,139,23:00-23:10,0.4248,2857.4118,476.23529999999994,0.0,0.0,0.0,476.23529999999994,476.23529999999994,0.0,0.0,0.0,0.0,4950.000000000002,202.30475543999998,0.0,0.0
2025-06-07,140,23:10-23:20,0.424,2979.4698,496.57829999999996,0.0,0.0,0.0,496.57829999999996,496.57829999999996,0.0,0.0,0.0,0.0,4950.000000000002,210.54919919999998,0.0,0.0
2025-06-07,141,23:20-23:30,0.422,3339.97,556.6616666666666,0.0,0.0,0.0,1389.995,1389.995,833.3333333333333,0.0,0.0,0.0,5700.000000000002,586.5778899999999,0.0,0.0
2025-06-07,142,23:30-23:40,0.424,3172.9743,528.8290499999999,0.0,0.0,0.0,862.1623833333333,862.1623833333333,333.33333333333337,0.0,0.0,0.0,6000.000000000002,365.5568505333333,0.0,0.0
2025-06-07,143,23:40-23:50,0.4271,3471.6835,578.6139166666667,0.0,0.0,0.0,578.6139166666667,578.6139166666667,0.0,0.0,0.0,0.0,6000.000000000002,247.12600380833334,0.0,0.0
2025-06-07,144,23:50-24:00,0.4276,4175.29,695.8816666666667,0.0,0.0,0.0,695.8816666666667,695.8816666666667,0.0,0.0,0.0,0.0,6000.000000000002,297.55900066666663,0.0,0.0
2025-06-08,1,0:00-0:10,0.4248,4173.8346,695.6391,0.0,0.0,0.0,1528.9724333333334,1528.9724333333334,833.3333333333333,0.0,0.0,0.0,6750.0,649.50748968,0.0,0.0
2025-06-08,2,0:10-0:20,0.4245,4139.4847,689.9141166666666,0.0,0.0,0.0,1523.2474499999998,1523.2474499999998,833.3333333333333,0.0,0.0,0.0,7500.0,646.618542525,0.0,0.0
2025-06-08,3,0:20-0:30,0.4269,4261.73,710.2883333333332,0.0,0.0,0.0,1543.6216666666664,1543.6216666666664,833.3333333333333,0.0,0.0,0.0,8250.0,658.9720894999999,0.0,0.0
2025-06-08,4,0:30-0:40,0.4272,4047.0669,674.5111499999999,0.0,0.0,0.0,1507.8444833333333,1507.8444833333333,833.3333333333333,0.0,0.0,0.0,9000.0,644.15116328,0.0,0.0
2025-06-08,5,0:40-0:50,0.4271,4014.4815,669.08025,0.0,0.0,0.0,1502.4135833333332,1502.4135833333332,833.3333333333333,0.0,0.0,0.0,9750.0,641.6808414416666,0.0,0.0
2025-06-08,6,0:50-1:00,0.4285,4160.9,693.4833333333332,0.0,0.0,0.0,693.4833333333332,693.4833333333332,0.0,0.0,0.0,0.0,9750.0,297.15760833333326,0.0,0.0
2025-06-08,7,1:00-1:10,0.4311,3930.1364,655.0227333333332,0.0,0.0,0.0,655.0227333333332,655.0227333333332,0.0,0.0,0.0,0.0,9750.0,282.38030033999996,0.0,0.0
2025-06-08,8,1:10-1:20,0.4302,3681.4247,613.5707833333333,0.0,0.0,0.0,613.5707833333333,613.5707833333333,0.0,0.0,0.0,0.0,9750.0,263.95815099000004,0.0,0.0
2025-06-08,9,1:20-1:30,0.4279,3684.19,614.0316666666666,0.0,0.0,0.0,947.365,947.365,333.3333333333333,0.0,0.0,0.0,10050.0,405.3774835,0.0,0.0
2025-06-08,10,1:30-1:40,0.4312,3854.7181,642.4530166666666,0.0,0.0,0.0,642.4530166666666,642.4530166666666,0.0,0.0,0.0,0.0,10050.0,277.02574078666663,0.0,0.0
2025-06-08,11,1:40-1:50,0.4333,4005.6081,667.6013499999999,0.0,0.0,0.0,667.6013499999999,667.6013499999999,0.0,0.0,0.0,0.0,10050.0,289.27166495499995,0.0,0.0
2025-06-08,12,1:50-2:00,0.4311,3919.91,653.3183333333333,0.0,0.0,0.0,653.3183333333333,653.3183333333333,0.0,0.0,0.0,0.0,10050.0,281.64553349999994,0.0,0.0
2025-06-08,13,2:00-2:10,0.4293,3572.3045,595.3840833333334,0.0,0.0,0.0,595.3840833333334,595.3840833333334,0.0,0.0,0.0,0.0,10050.0,255.598386975,0.0,0.0
2025-06-08,14,2:10-2:20,0.4324,3685.3403,614.2233833333332,0.0,0.0,0.0,614.2233833333332,614.2233833333332,0.0,0.0,0.0,0.0,10050.0,265.5901909533333,0.0,0.0
2025-06-08,15,2:20-2:30,0.4367,4086.77,681.1283333333333,0.0,0.0,0.0,681.1283333333333,681.1283333333333,0.0,0.0,0.0,0.0,10050.0,297.44874316666665,0.0,0.0
2025-06-08,16,2:30-2:40,0.4348,3907.3277,651.2212833333333,0.0,0.0,0.0,651.2212833333333,651.2212833333333,0.0,0.0,0.0,0.0,10050.0,283.1510139933333,0.0,0.0
2025-06-08,17,2:40-2:50,0.4335,3780.8495,630.1415833333333,0.0,0.0,0.0,630.1415833333333,630.1415833333333,0.0,0.0,0.0,0.0,10050.0,273.16637637499997,0.0,0.0
2025-06-08,18,2:50-3:00,0.4357,3905.38,650.8966666666666,0.0,0.0,0.0,650.8966666666666,650.8966666666666,0.0,0.0,0.0,0.0,10050.0,283.59567766666663,0.0,0.0
2025-06-08,19,3:00-3:10,0.4374,3822.6771,637.11285,0.0013,0.0,0.0,637.11285,637.11285,0.0,0.0,0.0,0.0002166666666880701,10050.0,278.67316059,0.0,0.0
2025-06-08,20,3:10-3:20,0.4371,3730.9427,621.8237833333333,0.0,0.0,0.0,621.8237833333333,621.8237833333333,0.0,0.0,0.0,0.0,10050.0,271.799175695,0.0,0.0
2025-06-08,21,3:20-3:30,0.4356,3723.27,620.545,0.0,0.0,0.0,620.545,620.545,0.0,0.0,0.0,0.0,10050.0,270.309402,0.0,0.0
2025-06-08,22,3:30-3:40,0.4353,3664.364,610.7273333333333,0.0187,0.0,0.0,610.7273333333333,610.7273333333333,0.0,0.0,0.0,0.0031166666666422316,10050.0,265.8496082,0.0,0.0
2025-06-08,23,3:40-3:50,0.436,3618.4461,603.07435,0.0,0.0,0.0,603.07435,603.07435,0.0,0.0,0.0,0.0,10050.0,262.9404166,0.0,0.0
2025-06-08,24,3:50-4:00,0.4378,3702.61,617.1016666666667,0.0,0.0,0.0,617.1016666666667,617.1016666666667,0.0,0.0,0.0,0.0,10050.0,270.1671096666667,0.0,0.0
2025-06-08,25,4:00-4:10,0.4401,3927.941,654.6568333333332,0.2611,0.0,0.0,654.6568333333332,654.6568333333332,0.0,0.0,0.0,0.04351666666661913,10050.0,288.11447234999997,0.0,0.0
2025-06-08,26,4:10-4:20,0.4389,3903.7343,650.6223833333333,0.0,0.0,0.0,650.6223833333333,650.6223833333333,0.0,0.0,0.0,0.0,10050.0,285.558164045,0.0,0.0
2025-06-08,27,4:20-4:30,0.4364,3639.0,606.5,0.0,0.0,0.0,606.5,606.5,0.0,0.0,0.0,0.0,10050.0,264.6766,0.0,0.0
2025-06-08,28,4:30-4:40,0.4393,3535.489,589.2481666666666,3.6362,0.0,0.0,589.2481666666666,589.2481666666666,0.0,0.0,0.0,0.6060333333333574,10050.0,258.8567196166667,0.0,0.0
2025-06-08,29,4:40-4:50,0.4422,3565.4404,594.2400666666666,0.0,0.0,0.0,594.2400666666666,594.2400666666666,0.0,0.0,0.0,0.0,10050.0,262.77295747999995,0.0,0.0
2025-06-08,30,4:50-5:00,0.4395,3592.17,598.6949999999999,0.0,0.0,0.0,598.6949999999999,598.6949999999999,0.0,0.0,0.0,0.0,10050.0,263.12645249999997,0.0,0.0
2025-06-08,31,5:00-5:10,0.4333,3553.951,592.3251666666666,101.9455,1005.9903,1005.9903,424.6601166666666,424.6601166666666,0.0,0.0,150.67413333333332,0.0,10050.0,184.00522855166665,0.0,326.4355098666666
2025-06-08,32,5:10-5:20,0.4439,3655.6324,609.2720666666667,245.9034,1005.9903,1005.9903,441.60701666666665,441.60701666666665,0.0,0.0,126.68115,0.0,10050.0,196.02935469833332,0.0,281.168812425
2025-06-08,33,5:20-5:30,0.4301,3771.6,628.5999999999999,399.75,1005.9903,1005.9903,460.9349499999999,460.9349499999999,0.0,0.0,101.04005000000006,0.0,10050.0,198.24812199499996,0.0,217.28662752500014
2025-06-08,34,5:30-5:40,0.3713,3643.7072,607.2845333333332,579.5839,1005.9903,1005.9903,1272.9528166666664,1272.9528166666664,833.3333333333333,0.0,71.06773333333331,0.0,10800.0,472.64738082833327,0.0,131.93724693333328
2025-06-08,35,5:40-5:50,0.5708,4020.7785,670.12975,794.4316,1005.9903,1005.9903,502.46469999999994,502.46469999999994,0.0,0.0,35.2597833333333,0.0,10800.0,286.80685076,0.0,100.63142163333325
2025-06-08,36,5:50-6:00,0.9099,4744.03,790.6716666666666,1023.15,1005.9903,1005.9903,0.0,0.0,0.0,623.0066166666666,0.0,2.8599499999999125,10107.770425925926,0.0,0.0,0.0
2025-06-08,37,6:00-6:10,0.9368,4850.2283,808.3713833333333,1224.1901,2018.8641,2153.1294,0.0,0.0,0.0,808.3713833333333,0.0,204.03168333333326,9209.58,0.0,0.0,0.0
2025-06-08,38,6:10-6:20,0.8758,4789.451,798.2418333333333,1387.4953,2018.8641,2153.1294,0.0,0.0,0.0,798.2418333333333,0.0,231.2492166666666,8322.644629629629,0.0,0.0,0.0
2025-06-08,39,6:20-6:30,0.8759,4837.6,806.2666666666667,1549.65,2018.8641,2153.1294,0.0,0.0,0.0,806.2666666666667,0.0,258.27499999999986,7426.792777777777,0.0,0.0,0.0
2025-06-08,40,6:30-6:40,0.8601,4791.2318,798.5386333333332,1760.5889,2018.8641,2153.1294,0.0,0.0,0.0,798.5386333333332,0.0,293.4314833333332,6539.527629629629,0.0,0.0,0.0
2025-06-08,41,6:40-6:50,0.8442,4692.686,782.1143333333332,1972.0283,2018.8641,2153.1294,0.0,0.0,0.0,782.1143333333332,0.0,328.6713833333333,5670.5117037037035,0.0,0.0,0.0
2025-06-08,42,6:50-7:00,0.8334,4697.16,782.8599999999999,2161.4625,2018.8641,2153.1294,0.0,0.0,0.0,782.8599999999999,0.0,360.24374999999986,4800.6672592592595,0.0,0.0,0.0
2025-06-08,43,7:00-7:10,0.8092,4887.8668,814.6444666666666,2384.0642,4125.2234,4377.3722,0.0,0.0,0.0,814.6444666666666,0.0,397.3440333333333,3895.506740740741,0.0,0.0,0.0
2025-06-08,44,7:10-7:20,0.7972,4896.9268,816.1544666666666,2790.7824,4125.2234,4377.3722,0.0,0.0,0.0,103.58759549999832,247.4364711666683,0.0,3780.4094124074095,0.0,0.0,986.2817740703399
